# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715531.26283 0.255065 0.849060 0.891028 -0.829190 -0.150349 -0.527055 0.109787 0.0003319474 -0.0000083363 -0.0001527449 0.0000039200 0.0000035099 0.0000751353 0.0028110666 -0.0000901759 -0.0000004949 0.0025526861 0.0000065333 0.0025231990
1403715531.31282 0.266190 0.878450 0.906481 -0.825576 -0.146584 -0.531874 0.118526 0.0003365503 -0.0000140626 -0.0001483972 0.0000042703 0.0000059079 0.0000701847 0.0028326812 -0.0000960004 -0.0000001348 0.0025550241 0.0000065822 0.0025235386
1403715531.36268 0.277332 0.905964 0.920755 -0.820637 -0.143839 -0.538682 0.125248 0.0003418014 -0.0000180060 -0.0001431474 0.0000045866 0.0000072767 0.0000645848 0.0028529339 -0.0001037377 0.0000002851 0.0025587783 0.0000065870 0.0025237821
1403715531.41274 0.290416 0.933556 0.936231 -0.816180 -0.142661 -0.544760 0.129363 0.0003462984 -0.0000201513 -0.0001384690 0.0000048111 0.0000078076 0.0000599132 0.0028728430 -0.0001113367 0.0000003342 0.0025627047 0.0000067754 0.0025244254
1403715531.46276 0.305640 0.959521 0.948710 -0.812448 -0.142949 -0.549949 0.130576 0.0003500095 -0.0000199105 -0.0001346520 0.0000047273 0.0000074369 0.0000562406 0.0028923279 -0.0001190905 0.0000008536 0.0025663918 0.0000065083 0.0025246428
1403715531.51271 0.321140 0.984805 0.957568 -0.809495 -0.143424 -0.553946 0.131496 0.0003526962 -0.0000197546 -0.0001317899 0.0000046906 0.0000071687 0.0000536087 0.0029116418 -0.0001281095 0.0000011603 0.0025709982 0.0000064701 0.0025250117
1403715531.56265 0.335894 1.010332 0.965782 -0.807758 -0.143784 -0.556185 0.132333 0.0003542550 -0.0000197603 -0.0001300994 0.0000046787 0.0000070555 0.0000520862 0.0029311343 -0.0001372172 0.0000013956 0.0025754719 0.0000063856 0.0025254047
1403715531.61253 0.352324 1.034742 0.970297 -0.807534 -0.143336 -0.556197 0.134121 0.0003545184 -0.0000210133 -0.0001296887 0.0000048154 0.0000075003 0.0000517161 0.0029515823 -0.0001463234 0.0000016002 0.0025797645 0.0000062474 0.0025257942
1403715531.66245 0.371489 1.057955 0.970577 -0.808331 -0.142563 -0.554897 0.135519 0.0003538679 -0.0000225138 -0.0001302810 0.0000049969 0.0000081186 0.0000521977 0.0029710809 -0.0001560383 0.0000018820 0.0025843214 0.0000059305 0.0025258439
1403715531.71245 0.391106 1.079477 0.971707 -0.807852 -0.144378 -0.555699 0.133150 0.0003543201 -0.0000200081 -0.0001302551 0.0000046900 0.0000071809 0.0000520964 0.0029899054 -0.0001675776 0.0000019398 0.0025904821 0.0000057546 0.0025260694
1403715531.76249 0.409819 1.101556 0.974525 -0.806731 -0.147697 -0.557630 0.128139 0.0003552666 -0.0000153377 -0.0001298538 0.0000042063 0.0000054236 0.0000516462 0.0030069956 -0.0001788018 0.0000020722 0.0025964748 0.0000053692 0.0025261130
1403715531.81251 0.429410 1.120449 0.976737 -0.803531 -0.150585 -0.562566 0.123218 0.0003581038 -0.0000103232 -0.0001270232 0.0000038278 0.0000034672 0.0000491719 0.0030247812 -0.0001897143 0.0000022486 0.0026024870 0.0000050188 0.0025259724
1403715531.86250 0.450197 1.136591 0.978137 -0.799760 -0.152703 -0.568232 0.119076 0.0003611673 -0.0000059027 -0.0001235226 0.0000036124 0.0000018023 0.0000463070 0.0030404982 -0.0002009741 0.0000025395 0.0026094331 0.0000047617 0.0025257654
1403715531.91248 0.469288 1.152864 0.978506 -0.796306 -0.153576 -0.573380 0.116389 0.0003640484 -0.0000031849 -0.0001199391 0.0000035400 0.0000008157 0.0000435284 0.0030547400 -0.0002128426 0.0000026734 0.0026174317 0.0000046335 0.0025257749
1403715531.96243 0.484368 1.169566 0.978719 -0.793210 -0.154798 -0.577893 0.113555 0.0003663348 -0.0000002366 -0.0001169038 0.0000035006 -0.0000001797 0.0000412596 0.0030686668 -0.0002235296 0.0000028324 0.0026245640 0.0000045280 0.0025256060
1403715532.01243 0.500566 1.184379 0.979277 -0.791602 -0.154882 -0.580333 0.112212 0.0003675409 0.0000012177 -0.0001153216 0.0000035130 -0.0000006503 0.0000401152 0.0030843763 -0.0002329314 0.0000028163 0.0026305204 0.0000046027 0.0025259730
1403715532.06239 0.516009 1.198078 0.978939 -0.790119 -0.155730 -0.582554 0.109959 0.0003685710 0.0000033455 -0.0001138753 0.0000035322 -0.0000013213 0.0000390832 0.0030981517 -0.0002426973 0.0000029092 0.0026368846 0.0000045005 0.0025259566
1403715532.11239 0.530004 1.211552 0.978352 -0.789279 -0.156875 -0.583846 0.107482 0.0003690468 0.0000055631 -0.0001131900 0.0000035852 -0.0000020134 0.0000385948 0.0031108247 -0.0002520480 0.0000028910 0.0026430891 0.0000044746 0.0025260516
1403715532.16238 0.542986 1.224700 0.977633 -0.788527 -0.157149 -0.584944 0.106628 0.0003695798 0.0000063902 -0.0001124773 0.0000036184 -0.0000022671 0.0000380938 0.0031240255 -0.0002609716 0.0000028105 0.0026487332 0.0000044291 0.0025262206
1403715532.21237 0.554092 1.237251 0.976578 -0.788081 -0.157103 -0.585508 0.106900 0.0003699942 0.0000063075 -0.0001119773 0.0000036191 -0.0000022433 0.0000377418 0.0031369678 -0.0002694409 0.0000027430 0.0026539310 0.0000043005 0.0025263598
1403715532.26235 0.563378 1.250672 0.972315 -0.787446 -0.158550 -0.585680 0.108492 0.0003704874 0.0000057606 -0.0001113630 0.0000035763 -0.0000021032 0.0000372869 0.0031495179 -0.0002768594 0.0000026579 0.0026580796 0.0000041527 0.0025258987
1403715532.31233 0.571836 1.263511 0.970911 -0.787875 -0.159366 -0.584241 0.111879 0.0003699765 0.0000041909 -0.0001122913 0.0000035335 -0.0000016528 0.0000378995 0.0031631621 -0.0002837122 0.0000025744 0.0026615439 0.0000039408 0.0025260051
1403715532.36231 0.578844 1.275757 0.969269 -0.789738 -0.159343 -0.580897 0.116112 0.0003686368 0.0000010760 -0.0001144111 0.0000034866 -0.0000007183 0.0000393410 0.0031760493 -0.0002902077 0.0000025157 0.0026647180 0.0000036725 0.0025260786
1403715532.41228 0.584970 1.287131 0.967235 -0.791031 -0.158132 -0.578367 0.121477 0.0003678750 -0.0000031710 -0.0001155457 0.0000035065 0.0000006133 0.0000401280 0.0031881490 -0.0002959172 0.0000024698 0.0026672613 0.0000033796 0.0025260897
1403715532.46227 0.590213 1.297641 0.963601 -0.792300 -0.158140 -0.575794 0.125357 0.0003668882 -0.0000060134 -0.0001169019 0.0000035591 0.0000015297 0.0000410880 0.0031986919 -0.0003009576 0.0000025422 0.0026694730 0.0000030978 0.0025259457
1403715532.51227 0.595099 1.306428 0.959895 -0.793431 -0.157127 -0.573488 0.129964 0.0003660444 -0.0000095460 -0.0001179125 0.0000036961 0.0000026874 0.0000418222 0.0032086334 -0.0003056580 0.0000026018 0.0026715726 0.0000028699 0.0025258447
1403715532.56228 0.599840 1.314585 0.956139 -0.794221 -0.154519 -0.571589 0.136464 0.0003655269 -0.0000148674 -0.0001181281 0.0000040291 0.0000044148 0.0000419933 0.0032162384 -0.0003096906 0.0000026001 0.0026734139 0.0000025988 0.0025254008
1403715532.61230 0.603510 1.320605 0.952090 -0.794133 -0.151062 -0.570784 0.144010 0.0003655125 -0.0000210284 -0.0001172960 0.0000046279 0.0000063672 0.0000414462 0.0032232088 -0.0003135051 0.0000026569 0.0026753202 0.0000023462 0.0025252897
1403715532.66231 0.607734 1.325035 0.948727 -0.793354 -0.146971 -0.570875 0.151958 0.0003658904 -0.0000274515 -0.0001155226 0.0000054741 0.0000083014 0.0000402546 0.0032274222 -0.0003163588 0.0000026357 0.0026767943 0.0000020630 0.0025251644
1403715532.71231 0.609621 1.327007 0.945288 -0.791915 -0.143422 -0.571798 0.159211 0.0003664937 -0.0000331435 -0.0001132455 0.0000064099 0.0000098832 0.0000387432 0.0032293887 -0.0003188712 0.0000026182 0.0026784611 0.0000017721 0.0025249832
1403715532.76232 0.612698 1.326154 0.941153 -0.790756 -0.140987 -0.572421 0.164810 0.0003670042 -0.0000373956 -0.0001112721 0.0000072262 0.0000109846 0.0000374641 0.0032283452 -0.0003192624 0.0000026374 0.0026788687 0.0000015285 0.0025248650
1403715532.81234 0.615693 1.322266 0.936751 -0.789984 -0.138732 -0.573017 0.168317 0.0003672969 -0.0000403247 -0.0001099050 0.0000078456 0.0000117144 0.0000365887 0.0032239461 -0.0003197072 0.0000026323 0.0026799087 0.0000012950 0.0025247042
1403715532.86235 0.618447 1.313940 0.932363 -0.789663 -0.135827 -0.573721 0.169787 0.0003674232 -0.0000422833 -0.0001090566 0.0000082703 0.0000121963 0.0000360399 0.0032160887 -0.0003195312 0.0000026205 0.0026806817 0.0000010604 0.0025244453
1403715532.91235 0.621824 1.303990 0.926829 -0.790525 -0.131852 -0.573581 0.169379 0.0003670126 -0.0000438917 -0.0001090868 0.0000086579 0.0000126937 0.0000360655 0.0032036315 -0.0003181052 0.0000025401 0.0026814968 0.0000008810 0.0025241800
1403715532.96236 0.625246 1.290500 0.919058 -0.792209 -0.125379 -0.573160 0.167847 0.0003660311 -0.0000459340 -0.0001097128 0.0000091784 0.0000134208 0.0000364937 0.0031893813 -0.0003165486 0.0000024368 0.0026824630 0.0000007329 0.0025238604
1403715533.01236 0.629792 1.273556 0.909275 -0.794160 -0.117029 -0.573079 0.164909 0.0003650030 -0.0000477787 -0.0001103731 0.0000096674 0.0000141017 0.0000369232 0.0031715331 -0.0003141553 0.0000022146 0.0026833598 0.0000006652 0.0025233860
1403715533.06238 0.635138 1.253441 0.896654 -0.796801 -0.107529 -0.572635 0.160107 0.0003635655 -0.0000492398 -0.0001116173 0.0000100700 0.0000147778 0.0000377519 0.0031501755 -0.0003115753 0.0000019450 0.0026847673 0.0000006045 0.0025228267
1403715533.11238 0.639602 1.230136 0.880910 -0.798816 -0.097208 -0.573436 0.153673 0.0003627289 -0.0000499482 -0.0001123371 0.0000102626 0.0000151291 0.0000382167 0.0031261071 -0.0003082795 0.0000018197 0.0026864585 0.0000005514 0.0025223255
1403715533.16234 0.644746 1.200786 0.865868 -0.798641 -0.086583 -0.577653 0.144889 0.0003637694 -0.0000486739 -0.0001110621 0.0000098408 0.0000144873 0.0000371988 0.0030989636 -0.0003038237 0.0000014347 0.0026876454 0.0000006947 0.0025215602
1403715533.21226 0.648675 1.168522 0.851949 -0.795458 -0.077347 -0.586006 0.133644 0.0003675617 -0.0000454696 -0.0001065074 0.0000089285 0.0000127825 0.0000340366 0.0030666131 -0.0002978571 0.0000012476 0.0026894608 0.0000006502 0.0025209849
1403715533.26222 0.653493 1.135199 0.840547 -0.793029 -0.067542 -0.592794 0.123038 0.0003705626 -0.0000431381 -0.0001024980 0.0000083117 0.0000115300 0.0000314078 0.0030327612 -0.0002900386 0.0000011140 0.0026903094 0.0000006829 0.0025204354
1403715533.31222 0.655940 1.098355 0.832692 -0.791518 -0.059515 -0.597928 0.111535 0.0003727199 -0.0000396300 -0.0001002062 0.0000074856 0.0000102356 0.0000298860 0.0029994756 -0.0002819847 0.0000010940 0.0026912313 0.0000007228 0.0025199591
1403715533.36224 0.655370 1.059426 0.827912 -0.792115 -0.053692 -0.599421 0.101808 0.0003731749 -0.0000365974 -0.0001005357 0.0000068458 0.0000094455 0.0000299766 0.0029651620 -0.0002723926 0.0000012262 0.0026912338 0.0000006908 0.0025195880
1403715533.41231 0.654188 1.020166 0.826687 -0.793650 -0.048823 -0.599258 0.092879 0.0003728867 -0.0000336912 -0.0001019596 0.0000062653 0.0000088028 0.0000307181 0.0029305391 -0.0002613047 0.0000013924 0.0026899366 0.0000006837 0.0025192421
1403715533.46236 0.651514 0.978012 0.829201 -0.796660 -0.044014 -0.596615 0.086287 0.0003712115 -0.0000321015 -0.0001051454 0.0000059461 0.0000087075 0.0000325573 0.0028970571 -0.0002494651 0.0000015277 0.0026877092 0.0000006864 0.0025188564
1403715533.51240 0.646266 0.933728 0.834589 -0.799888 -0.037878 -0.593049 0.083889 0.0003687243 -0.0000337855 -0.0001085157 0.0000062195 0.0000095971 0.0000346685 0.0028632078 -0.0002367629 0.0000016983 0.0026853067 0.0000006142 0.0025184914
1403715533.56242 0.639611 0.886848 0.843179 -0.802807 -0.030060 -0.589311 0.085499 0.0003658573 -0.0000385052 -0.0001112447 0.0000071226 0.0000114133 0.0000365059 0.0028291984 -0.0002225896 0.0000018702 0.0026815843 0.0000004981 0.0025180968
1403715533.61244 0.632305 0.838828 0.854287 -0.805486 -0.023279 -0.585686 0.087304 0.0003628509 -0.0000429988 -0.0001138747 0.0000080789 0.0000132643 0.0000383212 0.0027949201 -0.0002075946 0.0000020309 0.0026770168 0.0000004298 0.0025176009
1403715533.66245 0.622952 0.784729 0.870429 -0.808636 -0.016131 -0.580969 0.091227 0.0003592421 -0.0000481658 -0.0001167266 0.0000093485 0.0000154898 0.0000404408 0.0027614615 -0.0001924020 0.0000021661 0.0026726018 0.0000002498 0.0025171467
1403715533.71245 0.613521 0.726842 0.890961 -0.810909 -0.010504 -0.577511 0.093793 0.0003562811 -0.0000521477 -0.0001189334 0.0000104527 0.0000172891 0.0000421784 0.0027264055 -0.0001754940 0.0000023709 0.0026678448 0.0000000146 0.0025167747
1403715533.76247 0.603911 0.664700 0.914816 -0.812324 -0.005882 -0.575225 0.095981 0.0003541210 -0.0000553655 -0.0001202254 0.0000113984 0.0000187192 0.0000432351 0.0026920109 -0.0001583531 0.0000025573 0.0026633940 -0.0000002229 0.0025164004
1403715533.81247 0.593751 0.598825 0.940342 -0.813855 -0.005489 -0.573495 0.093352 0.0003531588 -0.0000541202 -0.0001219876 0.0000109480 0.0000186380 0.0000445142 0.0026586530 -0.0001406667 0.0000027540 0.0026593722 -0.0000004521 0.0025160803
1403715533.86248 0.585062 0.529785 0.966391 -0.814667 -0.006805 -0.573084 0.088578 0.0003534925 -0.0000506943 -0.0001230303 0.0000098339 0.0000176044 0.0000451464 0.0026272489 -0.0001225061 0.0000028823 0.0026551227 -0.0000006902 0.0025157563
1403715533.91249 0.575593 0.456066 0.990367 -0.815603 -0.011027 -0.572770 0.081267 0.0003543070 -0.0000444168 -0.0001244039 0.0000080345 0.0000155524 0.0000459665 0.0025986240 -0.0001046775 0.0000029357 0.0026516597 -0.0000009155 0.0025154540
1403715533.96249 0.568198 0.381890 1.011971 -0.815677 -0.014448 -0.573478 0.074736 0.0003556017 -0.0000390965 -0.0001245994 0.0000067072 0.0000136426 0.0000459128 0.0025731599 -0.0000862760 0.0000030861 0.0026480929 -0.0000011010 0.0025152470
1403715534.01247 0.558718 0.305423 1.028891 -0.815883 -0.018475 -0.573870 0.068313 0.0003563904 -0.0000335949 -0.0001252333 0.0000055131 0.0000117430 0.0000462174 0.0025520651 -0.0000685513 0.0000031113 0.0026453399 -0.0000012374 0.0025150328
1403715534.06247 0.550620 0.226491 1.042535 -0.815830 -0.022299 -0.574442 0.062780 0.0003573394 -0.0000284237 -0.0001253318 0.0000045584 0.0000098988 0.0000461237 0.0025353037 -0.0000506350 0.0000031263 0.0026417704 -0.0000013640 0.0025148244
1403715534.11247 0.543142 0.146409 1.052585 -0.815213 -0.027440 -0.575822 0.055704 0.0003587163 -0.0000219125 -0.0001248910 0.0000035939 0.0000075446 0.0000456041 0.0025233967 -0.0000330482 0.0000031525 0.0026392346 -0.0000015211 0.0025146306
1403715534.16245 0.537550 0.065110 1.060147 -0.815092 -0.032644 -0.576260 0.049829 0.0003593451 -0.0000158660 -0.0001250067 0.0000029222 0.0000054167 0.0000455769 0.0025167579 -0.0000157374 0.0000032157 0.0026367311 -0.0000015839 0.0025145150
1403715534.21245 0.530476 -0.016323 1.064212 -0.815008 -0.038032 -0.576604 0.042936 0.0003595944 -0.0000094075 -0.0001253329 0.0000024356 0.0000031619 0.0000457362 0.0025153548 0.0000011980 0.0000031681 0.0026352524 -0.0000016775 0.0025143219
1403715534.26245 0.524246 -0.097428 1.065857 -0.814908 -0.042746 -0.576804 0.037348 0.0003597301 -0.0000038686 -0.0001254417 0.0000022014 0.0000012200 0.0000457601 0.0025194041 0.0000177352 0.0000031715 0.0026332327 -0.0000017134 0.0025142080
1403715534.31245 0.519862 -0.178233 1.065654 -0.814859 -0.045879 -0.576820 0.034336 0.0003597027 -0.0000005678 -0.0001255198 0.0000021355 0.0000000573 0.0000457885 0.0025288283 0.0000336822 0.0000031873 0.0026318407 -0.0000017403 0.0025141028
1403715534.36245 0.514704 -0.259455 1.062966 -0.814756 -0.048147 -0.576954 0.031274 0.0003595977 0.0000022345 -0.0001256001 0.0000021199 -0.0000009290 0.0000458293 0.0025435291 0.0000492849 0.0000032207 0.0026310109 -0.0000017342 0.0025139818
1403715534.41244 0.513296 -0.338599 1.057023 -0.815374 -0.047694 -0.576254 0.028685 0.0003593167 0.0000037858 -0.0001258676 0.0000020957 -0.0000014703 0.0000460118 0.0025633926 0.0000646286 0.0000032334 0.0026298129 -0.0000015276 0.0025138097
1403715534.46242 0.510745 -0.418208 1.048365 -0.815879 -0.045804 -0.575823 0.025905 0.0003588429 0.0000044729 -0.0001264099 0.0000020675 -0.0000017086 0.0000464107 0.0025876700 0.0000800205 0.0000031006 0.0026303925 -0.0000014509 0.0025137890
1403715534.51242 0.507712 -0.498569 1.037963 -0.816128 -0.042569 -0.575876 0.022120 0.0003586373 0.0000053885 -0.0001266301 0.0000020408 -0.0000020298 0.0000465558 0.0026172833 0.0000949413 0.0000031091 0.0026303778 -0.0000012037 0.0025137138
1403715534.56239 0.506140 -0.576813 1.025843 -0.816525 -0.037459 -0.575810 0.018081 0.0003586379 0.0000055967 -0.0001266196 0.0000020067 -0.0000020964 0.0000465206 0.0026524155 0.0001099262 0.0000030867 0.0026305864 -0.0000011091 0.0025138537
1403715534.61236 0.505974 -0.654159 1.012440 -0.817304 -0.030405 -0.575217 0.014701 0.0003582308 0.0000046037 -0.0001271469 0.0000019272 -0.0000017336 0.0000469048 0.0026909866 0.0001246650 0.0000030406 0.0026315246 -0.0000010271 0.0025140719
1403715534.66233 0.505171 -0.729885 0.998586 -0.818323 -0.022676 -0.574236 0.009283 0.0003575507 0.0000045061 -0.0001279865 0.0000018806 -0.0000016995 0.0000475649 0.0027342008 0.0001393306 0.0000030324 0.0026327857 -0.0000009155 0.0025143498
