# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403636583.76302 0.010265 -0.016252 -0.053911 -0.806931 0.027072 -0.590018 0.002738 0.0002670781 0.0000467530 0.0002985023 0.0006083908 0.0000047865 0.0009753232 0.0009650599 -0.0002854101 0.0000651807 0.0006400116 -0.0003604351 0.0020633489
1403636583.81301 0.010574 -0.014502 -0.079797 -0.813512 0.029302 -0.580788 0.005002 0.0002781873 0.0000493210 0.0003093315 0.0005902174 0.0000075558 0.0009556382 0.0009533927 -0.0002988759 0.0000658191 0.0006313723 -0.0003677984 0.0020742366
1403636583.86295 0.011646 -0.013336 -0.104653 -0.819524 0.029665 -0.572251 0.005377 0.0002881368 0.0000493381 0.0003185061 0.0005736691 0.0000082942 0.0009390687 0.0009514210 -0.0003016081 0.0000665351 0.0006331201 -0.0003732956 0.0020841511
1403636583.91299 0.009481 -0.013795 -0.125824 -0.822478 0.027302 -0.568134 0.002805 0.0002967128 0.0000470220 0.0003263034 0.0005617047 0.0000096586 0.0009240379 0.0009540207 -0.0003024133 0.0000693248 0.0006373725 -0.0003775010 0.0020954653
1403636583.96302 0.010075 -0.010892 -0.138505 -0.825269 0.023712 -0.564240 0.001445 0.0002983769 0.0000407082 0.0003271674 0.0005375120 0.0000057650 0.0009151817 0.0009514743 -0.0003076803 0.0000660176 0.0006393179 -0.0003863430 0.0020890642
1403636584.01297 0.008777 -0.008813 -0.151211 -0.827413 0.020283 -0.561224 0.001886 0.0002997186 0.0000339362 0.0003271527 0.0004912443 0.0000004057 0.0009058268 0.0009516916 -0.0003076052 0.0000659901 0.0006396106 -0.0003862054 0.0020821281
1403636584.06293 0.005697 -0.005816 -0.161330 -0.828629 0.016763 -0.559539 0.003115 0.0003013036 0.0000286891 0.0003282091 0.0004278332 0.0000019024 0.0009001876 0.0009501303 -0.0003065990 0.0000552119 0.0006409686 -0.0003803694 0.0020278256
1403636584.11293 0.005803 -0.004206 -0.158560 -0.828406 0.015237 -0.559891 0.005878 0.0003038624 0.0000301438 0.0003302651 0.0004185658 0.0000062264 0.0008971584 0.0009509479 -0.0003071219 0.0000569071 0.0006423771 -0.0003807573 0.0020309502
1403636584.16281 0.005345 -0.003322 -0.156591 -0.829614 0.015215 -0.558055 0.009155 0.0003029463 0.0000296737 0.0003283400 0.0003892776 0.0000094649 0.0008933752 0.0009496951 -0.0003067684 0.0000553050 0.0006390371 -0.0003771177 0.0020059988
1403636584.21277 0.006287 -0.002980 -0.139610 -0.829675 0.013993 -0.557999 0.008984 0.0003044067 0.0000264007 0.0003281925 0.0003518148 0.0000058475 0.0008863081 0.0009476711 -0.0003058993 0.0000521281 0.0006360224 -0.0003725755 0.0019851225
1403636584.26278 0.008218 -0.003010 -0.116800 -0.828876 0.014297 -0.559166 0.009704 0.0003012573 0.0000220123 0.0003235525 0.0003340170 -0.0000008951 0.0008812587 0.0009448412 -0.0003047788 0.0000524790 0.0006299661 -0.0003686357 0.0019811084
1403636584.31290 0.009881 -0.001638 -0.092841 -0.827709 0.015404 -0.560838 0.011008 0.0002963881 0.0000197428 0.0003160733 0.0003254026 -0.0000043117 0.0008718920 0.0009422346 -0.0003034740 0.0000537738 0.0006237795 -0.0003644732 0.0019784242
1403636584.36296 0.012514 -0.002430 -0.064423 -0.826089 0.014881 -0.563267 0.009203 0.0002915094 0.0000167813 0.0003078766 0.0003159083 -0.0000096971 0.0008603019 0.0009399067 -0.0003016480 0.0000549717 0.0006191090 -0.0003606009 0.0019759812
1403636584.41295 0.015034 -0.003967 -0.031857 -0.825140 0.014320 -0.564734 0.003773 0.0002847936 0.0000117025 0.0002986631 0.0003114679 -0.0000164793 0.0008517721 0.0009388889 -0.0002998256 0.0000563038 0.0006159506 -0.0003570336 0.0019755320
1403636584.46294 0.017552 -0.005673 0.001735 -0.823106 0.014969 -0.567690 0.000481 0.0002790203 0.0000080584 0.0002911847 0.0003094570 -0.0000208325 0.0008463470 0.0009384662 -0.0002975334 0.0000579530 0.0006146438 -0.0003533721 0.0019755672
1403636584.51297 0.019427 -0.007309 0.035626 -0.819790 0.017193 -0.572405 0.001091 0.0002693279 0.0000060666 0.0002761569 0.0003063130 -0.0000253997 0.0008307667 0.0009386430 -0.0002950328 0.0000595028 0.0006159110 -0.0003500772 0.0019752385
1403636584.56307 0.021254 -0.008758 0.070648 -0.815898 0.019697 -0.577859 0.001023 0.0002595174 0.0000057941 0.0002626392 0.0003053198 -0.0000299874 0.0008270573 0.0009399314 -0.0002924006 0.0000613062 0.0006194780 -0.0003469356 0.0019754705
1403636584.61306 0.023514 -0.010167 0.107281 0.810821 -0.021881 0.584885 0.000958 0.0002499998 0.0000050345 0.0002505459 0.0003051900 -0.0000344085 0.0008307487 0.0009423363 -0.0002894562 0.0000637109 0.0006254856 -0.0003438550 0.0019764591
1403636584.66306 0.024794 -0.011721 0.141851 0.804496 -0.025682 0.593396 0.002816 0.0002394007 0.0000034649 0.0002366042 0.0003051407 -0.0000406136 0.0008360800 0.0009457619 -0.0002862402 0.0000663752 0.0006337766 -0.0003409828 0.0019774049
1403636584.71307 0.024893 -0.012714 0.175156 0.797900 -0.028071 0.602112 0.005309 0.0002290163 0.0000032370 0.0002223177 0.0003057435 -0.0000442963 0.0008445344 0.0009501359 -0.0002829758 0.0000694998 0.0006438392 -0.0003383898 0.0019790982
1403636584.76307 0.024871 -0.013146 0.205825 0.791854 -0.030840 0.609870 0.008669 0.0002192452 0.0000016407 0.0002060527 0.0003053086 -0.0000522988 0.0008406225 0.0009543110 -0.0002804020 0.0000720140 0.0006542306 -0.0003369884 0.0019800657
1403636584.81302 0.023774 -0.013300 0.233878 0.786752 -0.032466 0.616331 0.010137 0.0002124003 0.0000015241 0.0001953677 0.0003048227 -0.0000547329 0.0008461188 0.0009597134 -0.0002772508 0.0000753343 0.0006657837 -0.0003354463 0.0019818223
1403636584.86303 0.022175 -0.012934 0.256891 0.782467 -0.035033 0.621632 0.009633 0.0002072900 0.0000025022 0.0001861912 0.0003049243 -0.0000571728 0.0008504053 0.0009652062 -0.0002743718 0.0000784976 0.0006768638 -0.0003344399 0.0019836159
1403636584.91309 0.020613 -0.012174 0.274610 0.779735 -0.035789 0.625026 0.008697 0.0002034145 0.0000032344 0.0001790572 0.0003032006 -0.0000585339 0.0008516505 0.0009704089 -0.0002721226 0.0000814207 0.0006858200 -0.0003341825 0.0019852439
1403636584.96316 0.020012 -0.010805 0.285114 0.778401 -0.038443 0.626536 0.008159 0.0002018517 0.0000034791 0.0001753894 0.0003029769 -0.0000616040 0.0008505479 0.0009749419 -0.0002704979 0.0000837140 0.0006916039 -0.0003344130 0.0019866542
1403636585.01320 0.020339 -0.010163 0.288177 0.778631 -0.040348 0.626118 0.009090 0.0002023615 0.0000026984 0.0001758592 0.0003037021 -0.0000644209 0.0008478818 0.0009787971 -0.0002695090 0.0000853304 0.0006936400 -0.0003350554 0.0019877598
1403636585.06315 0.020553 -0.010592 0.283597 0.779453 -0.043076 0.624918 0.008657 0.0002031124 0.0000016584 0.0001760435 0.0003026158 -0.0000682321 0.0008387500 0.0009805707 -0.0002698942 0.0000856506 0.0006908699 -0.0003363474 0.0019881704
1403636585.11308 0.021900 -0.012015 0.273676 0.781393 -0.045103 0.622371 0.006726 0.0002038198 0.0000015077 0.0001752802 0.0002997029 -0.0000686312 0.0008240988 0.0009802791 -0.0002717137 0.0000842141 0.0006839832 -0.0003375580 0.0019869314
1403636585.16312 0.023333 -0.012591 0.256280 0.783018 -0.047021 0.620168 0.007973 0.0002054204 0.0000006432 0.0001758830 0.0002971223 -0.0000706383 0.0008072139 0.0009798241 -0.0002731643 0.0000828190 0.0006757441 -0.0003376200 0.0019856292
1403636585.21307 0.024919 -0.013635 0.235144 0.784843 -0.049110 0.617677 0.009193 0.0002067368 -0.0000007949 0.0001765472 0.0002978173 -0.0000728177 0.0007934475 0.0009797299 -0.0002756366 0.0000819554 0.0006661001 -0.0003387918 0.0019856602
1403636585.26293 0.028830 -0.016233 0.213527 0.787852 -0.050016 0.613724 0.011426 0.0002076732 -0.0000021003 0.0001756822 0.0002935506 -0.0000718825 0.0007727254 0.0009765068 -0.0002777243 0.0000782933 0.0006563373 -0.0003392266 0.0019823571
1403636585.31280 0.030192 -0.018492 0.188817 0.789774 -0.051137 0.611142 0.012142 0.0002091922 -0.0000029771 0.0001749190 0.0002930730 -0.0000715287 0.0007484175 0.0009758940 -0.0002802525 0.0000769067 0.0006476379 -0.0003396590 0.0019811436
1403636585.36279 0.031313 -0.020386 0.162378 0.792054 -0.049546 0.608278 0.013926 0.0002098400 -0.0000035555 0.0001727108 0.0002922498 -0.0000707447 0.0007250232 0.0009752247 -0.0002834415 0.0000759174 0.0006399814 -0.0003406930 0.0019806015
1403636585.41280 0.032826 -0.021306 0.135913 0.794555 -0.049037 0.605047 0.014006 0.0002115203 -0.0000039262 0.0001728406 0.0002897893 -0.0000707769 0.0007084411 0.0009741585 -0.0002865274 0.0000742524 0.0006341097 -0.0003421788 0.0019800071
1403636585.46279 0.033780 -0.021476 0.109554 0.797409 -0.045600 0.601593 0.012085 0.0002140491 -0.0000040099 0.0001747975 0.0002769851 -0.0000667345 0.0006955585 0.0009717784 -0.0002892889 0.0000717056 0.0006286517 -0.0003443277 0.0019788252
1403636585.51282 0.033083 -0.020826 0.084202 0.800981 -0.042870 0.597064 0.010344 0.0002167816 -0.0000034371 0.0001766824 0.0002673667 -0.0000613916 0.0006817818 0.0009695971 -0.0002920636 0.0000692536 0.0006254053 -0.0003461960 0.0019778419
1403636585.56282 0.031773 -0.019972 0.060772 0.804700 -0.038835 0.592385 0.005472 0.0002200349 -0.0000006495 0.0001784052 0.0002551587 -0.0000495142 0.0006647466 0.0009652798 -0.0002954746 0.0000659503 0.0006235914 -0.0003482830 0.0019766931
1403636585.61290 0.028125 -0.018233 0.040187 0.809020 -0.034628 0.586761 0.000177 0.0002234394 0.0000012375 0.0001802165 0.0002465330 -0.0000419806 0.0006491538 0.0009640729 -0.0002976288 0.0000641485 0.0006221038 -0.0003503298 0.0019759446
1403636585.66295 0.022945 -0.016140 0.023079 -0.813137 0.031605 -0.581190 0.005251 0.0002277436 0.0000027092 0.0001827437 0.0002430975 -0.0000377721 0.0006334396 0.0009619226 -0.0002976681 0.0000630872 0.0006216947 -0.0003515865 0.0019757677
1403636585.71299 0.017276 -0.014320 0.009342 -0.817383 0.028547 -0.575295 0.010236 0.0002308901 0.0000058088 0.0001816110 0.0002350997 -0.0000277851 0.0006074224 0.0009570272 -0.0002996647 0.0000604981 0.0006215984 -0.0003533490 0.0019750147
1403636585.76299 0.012691 -0.013608 -0.000636 -0.821824 0.027698 -0.568883 0.014477 0.0002355773 0.0000068910 0.0001841831 0.0002336050 -0.0000244433 0.0005933796 0.0009577908 -0.0003007449 0.0000599223 0.0006229253 -0.0003541312 0.0019752896
1403636585.81300 0.006053 -0.010994 -0.007533 -0.825964 0.027383 -0.562730 0.019175 0.0002396713 0.0000085889 0.0001847058 0.0002312100 -0.0000204514 0.0005753476 0.0009582238 -0.0003014714 0.0000592733 0.0006237312 -0.0003549260 0.0019754004
1403636585.86299 0.001909 -0.010156 -0.011270 -0.831083 0.026409 -0.555076 0.022232 0.0002426399 0.0000100457 0.0001817930 0.0002289311 -0.0000161691 0.0005480196 0.0009584169 -0.0003013055 0.0000590113 0.0006238395 -0.0003557815 0.0019757101
1403636585.91297 -0.003700 -0.010306 -0.014360 -0.835484 0.023078 -0.548666 0.019963 0.0002381853 0.0000150807 0.0001620477 0.0002243675 -0.0000040353 0.0004847432 0.0009568652 -0.0003020471 0.0000581609 0.0006239055 -0.0003565380 0.0019754755
1403636585.96294 -0.008149 -0.010137 -0.015902 -0.840592 0.023253 -0.540847 0.018676 0.0002359152 0.0000187312 0.0001498811 0.0002190028 0.0000062846 0.0004432569 0.0009571803 -0.0003020275 0.0000581350 0.0006238263 -0.0003571838 0.0019756263
1403636586.01298 -0.011957 -0.009802 -0.016160 -0.846987 0.027037 -0.530634 0.017625 0.0002375670 0.0000212061 0.0001445213 0.0002136180 0.0000121350 0.0004168909 0.0009577631 -0.0003025655 0.0000579465 0.0006247486 -0.0003575617 0.0019758997
1403636586.06299 -0.013847 -0.010695 -0.015252 -0.853747 0.031451 -0.519574 0.013022 0.0002401850 0.0000243179 0.0001397990 0.0001991796 0.0000197318 0.0003916058 0.0009574637 -0.0003020608 0.0000575005 0.0006246275 -0.0003575224 0.0019758394
1403636586.11308 -0.018557 -0.009658 -0.013801 -0.860393 0.038431 -0.508044 0.011750 0.0002410922 0.0000284704 0.0001326846 0.0001764931 0.0000293683 0.0003650868 0.0009560271 -0.0003017998 0.0000568334 0.0006246656 -0.0003574110 0.0019753157
1403636586.16314 -0.022432 -0.007750 -0.011695 -0.865917 0.044351 -0.498104 0.010652 0.0002463141 0.0000307586 0.0001322295 0.0001612613 0.0000336240 0.0003515665 0.0009563991 -0.0003020747 0.0000567487 0.0006257429 -0.0003576084 0.0019756789
1403636586.21325 -0.025927 -0.005640 -0.008261 -0.871626 0.048590 -0.487617 0.011676 0.0002493766 0.0000325060 0.0001294023 0.0001269650 0.0000414138 0.0003359263 0.0009558544 -0.0003016428 0.0000561588 0.0006258715 -0.0003572187 0.0019746718
1403636586.26331 -0.030624 -0.003585 -0.006412 -0.877335 0.050777 -0.477008 0.012969 0.0002551015 0.0000337040 0.0001292698 0.0001072790 0.0000448123 0.0003246434 0.0009561923 -0.0003017454 0.0000559077 0.0006266874 -0.0003571111 0.0019747345
1403636586.31344 -0.033348 -0.003327 -0.003199 -0.883400 0.053383 -0.465362 0.013885 0.0002562233 0.0000281238 0.0001243060 0.0000759379 0.0000418447 0.0003091552 0.0009554078 -0.0003015824 0.0000551249 0.0006270174 -0.0003566404 0.0019735711
1403636586.36350 -0.038855 -0.002554 -0.002272 -0.889144 0.055687 -0.453992 0.014592 0.0002603297 0.0000249534 0.0001225217 0.0000588630 0.0000393852 0.0002984523 0.0009560887 -0.0003017734 0.0000549374 0.0006276888 -0.0003564583 0.0019739129
1403636586.41357 -0.044756 -0.002084 -0.001444 -0.894646 0.058530 -0.442630 0.016161 0.0002623598 0.0000207443 0.0001187896 0.0000415468 0.0000366029 0.0002867854 0.0009562778 -0.0003019806 0.0000546013 0.0006287332 -0.0003565127 0.0019742308
1403636586.46365 -0.051409 -0.002506 -0.000746 -0.899788 0.058966 -0.431991 0.016965 0.0002635019 0.0000183828 0.0001143770 0.0000278516 0.0000350055 0.0002756130 0.0009565075 -0.0003021991 0.0000545941 0.0006298202 -0.0003565731 0.0019747111
1403636586.51370 -0.057524 -0.003836 0.000076 -0.904042 0.058438 -0.423073 0.017381 0.0002649919 0.0000180771 0.0001109482 0.0000198907 0.0000349469 0.0002668619 0.0009567393 -0.0003024517 0.0000548417 0.0006309306 -0.0003566948 0.0019752636
1403636586.56374 -0.062402 -0.006152 0.001576 -0.907204 0.057151 -0.416371 0.018714 0.0002656526 0.0000186145 0.0001078412 0.0000161153 0.0000355856 0.0002600206 0.0009570757 -0.0003027334 0.0000552808 0.0006318655 -0.0003567987 0.0019756998
1403636586.61380 -0.065970 -0.009602 0.004135 -0.909153 0.056221 -0.412142 0.020457 0.0002630540 0.0000190484 0.0001029986 0.0000134238 0.0000363876 0.0002530323 0.0009564501 -0.0003030859 0.0000559902 0.0006325053 -0.0003568197 0.0019756217
1403636586.66389 -0.067433 -0.013797 0.007792 -0.909791 0.057119 -0.410577 0.021076 0.0002597358 0.0000179280 0.0000986420 0.0000115482 0.0000359063 0.0002476096 0.0009558618 -0.0003034391 0.0000563136 0.0006329234 -0.0003566625 0.0019751901
1403636586.71396 -0.068198 -0.018858 0.010792 -0.908844 0.056743 -0.412664 0.022147 0.0002552330 0.0000173617 0.0000942863 0.0000109972 0.0000359394 0.0002433239 0.0009551806 -0.0003036645 0.0000562391 0.0006330536 -0.0003563805 0.0019742058
1403636586.76397 -0.067273 -0.023584 0.012912 -0.907124 0.056591 -0.416272 0.025333 0.0002511460 0.0000167191 0.0000912055 0.0000109307 0.0000366937 0.0002409492 0.0009549631 -0.0003039792 0.0000562473 0.0006331094 -0.0003561068 0.0019738825
1403636586.81396 -0.065717 -0.028649 0.014751 -0.905361 0.055800 -0.420084 0.027156 0.0002463296 0.0000158986 0.0000875805 0.0000108140 0.0000372022 0.0002382055 0.0009541255 -0.0003042813 0.0000563778 0.0006328401 -0.0003557740 0.0019737223
1403636586.86393 -0.063471 -0.032577 0.014797 -0.903732 0.054779 -0.423645 0.028143 0.0002430243 0.0000159284 0.0000853111 0.0000108300 0.0000377341 0.0002369545 0.0009539057 -0.0003045205 0.0000565987 0.0006325946 -0.0003555843 0.0019738092
1403636586.91389 -0.061561 -0.034675 0.015154 -0.902581 0.052349 -0.426347 0.028907 0.0002408497 0.0000167798 0.0000839205 0.0000110179 0.0000389142 0.0002363955 0.0009536377 -0.0003045651 0.0000568062 0.0006321213 -0.0003555187 0.0019736544
1403636586.96385 -0.059503 -0.035924 0.015099 -0.901718 0.050237 -0.428336 0.030160 0.0002395683 0.0000174453 0.0000832038 0.0000112396 0.0000403324 0.0002361768 0.0009531660 -0.0003044596 0.0000569774 0.0006317619 -0.0003554747 0.0019734764
1403636587.01380 -0.057914 -0.036440 0.016270 -0.901602 0.046228 -0.429067 0.029639 0.0002377123 0.0000187507 0.0000814536 0.0000113419 0.0000414645 0.0002347273 0.0009524299 -0.0003042368 0.0000573344 0.0006312119 -0.0003554919 0.0019731421
1403636587.06372 -0.055854 -0.036860 0.016966 -0.902121 0.044100 -0.428220 0.029321 0.0002362653 0.0000193128 0.0000794347 0.0000110130 0.0000414890 0.0002323746 0.0009519244 -0.0003039413 0.0000575356 0.0006308898 -0.0003555178 0.0019727408
1403636587.11369 -0.053830 -0.037969 0.017592 -0.903362 0.041462 -0.425912 0.028584 0.0002342510 0.0000199285 0.0000762979 0.0000106811 0.0000410108 0.0002284793 0.0009517008 -0.0003037188 0.0000577635 0.0006304919 -0.0003555193 0.0019724083
1403636587.16367 -0.051437 -0.040212 0.017859 -0.904733 0.039315 -0.423331 0.026522 0.0002309807 0.0000197269 0.0000719763 0.0000101809 0.0000397687 0.0002234864 0.0009517444 -0.0003036554 0.0000580214 0.0006301214 -0.0003555782 0.0019721941
1403636587.21366 -0.048887 -0.043897 0.018133 -0.905633 0.037853 -0.421601 0.025469 0.0002248325 0.0000188473 0.0000650005 0.0000095501 0.0000380284 0.0002160050 0.0009518048 -0.0003037220 0.0000583670 0.0006296334 -0.0003556603 0.0019718493
1403636587.26367 -0.046249 -0.049180 0.018072 -0.906184 0.038090 -0.420463 0.024304 0.0002157227 0.0000164103 0.0000552741 0.0000084674 0.0000348926 0.0002058824 0.0009519507 -0.0003039020 0.0000588492 0.0006290142 -0.0003558370 0.0019714502
