# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403636863.00106 0.013603 -0.007734 0.353869 0.823283 -0.057748 0.563688 0.033551 0.0000403040 -0.0000473912 0.0000716448 0.0002166388 -0.0001031666 0.0001897069 0.0000297701 -0.0000151422 0.0000055976 0.0000370289 -0.0000034256 0.0000063201
1403636863.05107 0.013746 -0.009225 0.363005 0.820612 -0.056095 0.567667 0.034688 0.0000380815 -0.0000447497 0.0000673666 0.0002040486 -0.0000989475 0.0001822096 0.0000295517 -0.0000152278 0.0000055603 0.0000372711 -0.0000032268 0.0000063565
1403636863.10108 0.014204 -0.011142 0.363044 0.818566 -0.054090 0.570587 0.038152 0.0000360316 -0.0000421239 0.0000626956 0.0001879855 -0.0000920468 0.0001721227 0.0000276287 -0.0000141978 0.0000050581 0.0000354440 -0.0000028191 0.0000062590
1403636863.15111 0.014250 -0.011826 0.354373 0.816768 -0.050823 0.573134 0.042714 0.0000346102 -0.0000396229 0.0000590078 0.0001702136 -0.0000848747 0.0001630517 0.0000246766 -0.0000125585 0.0000041899 0.0000324484 -0.0000022818 0.0000060183
1403636863.20111 0.013256 -0.010941 0.337418 0.815869 -0.047406 0.574291 0.047959 0.0000337587 -0.0000378549 0.0000561063 0.0001560900 -0.0000785120 0.0001543981 0.0000215415 -0.0000106698 0.0000033547 0.0000286068 -0.0000018353 0.0000057903
1403636863.25113 0.012232 -0.008931 0.314050 0.815681 -0.044005 0.574437 0.052445 0.0000328605 -0.0000356756 0.0000531185 0.0001421506 -0.0000716419 0.0001455696 0.0000182444 -0.0000086229 0.0000024760 0.0000242788 -0.0000014135 0.0000055305
1403636863.30116 0.011793 -0.007789 0.286226 0.816802 -0.041120 0.572530 0.057904 0.0000326647 -0.0000358235 0.0000510153 0.0001342330 -0.0000685042 0.0001374482 0.0000155771 -0.0000070174 0.0000017870 0.0000201393 -0.0000011532 0.0000053011
1403636863.35118 0.010874 -0.007289 0.254872 0.817251 -0.040348 0.571632 0.060908 0.0000327841 -0.0000363792 0.0000498292 0.0001305470 -0.0000674575 0.0001315498 0.0000134895 -0.0000057302 0.0000011979 0.0000164577 -0.0000008651 0.0000050941
1403636863.40119 0.010648 -0.008280 0.222698 0.818356 -0.041316 0.569597 0.064377 0.0000323570 -0.0000359889 0.0000475914 0.0001255807 -0.0000645220 0.0001239301 0.0000115341 -0.0000044801 0.0000006043 0.0000131105 -0.0000004601 0.0000049060
1403636863.45122 0.009736 -0.008236 0.189529 0.819971 -0.042698 0.567013 0.065734 0.0000311901 -0.0000338463 0.0000443812 0.0001181450 -0.0000600807 0.0001148851 0.0000098154 -0.0000033283 0.0000000855 0.0000101175 -0.0000000893 0.0000047449
1403636863.50124 0.007766 -0.007936 0.154756 0.821910 -0.045170 0.564034 0.065491 0.0000301576 -0.0000310657 0.0000414425 0.0001106635 -0.0000542538 0.0001061816 0.0000084059 -0.0000023741 -0.0000003368 0.0000077593 0.0000001985 0.0000046242
1403636863.55125 0.005928 -0.007908 0.120372 0.825722 -0.047608 0.559096 0.057698 0.0000287597 -0.0000274533 0.0000382898 0.0001023007 -0.0000478425 0.0000981982 0.0000073753 -0.0000016643 -0.0000006284 0.0000059980 0.0000003562 0.0000045456
1403636863.60126 0.003418 -0.008074 0.087444 0.830605 -0.050400 0.552319 0.049999 0.0000276929 -0.0000239765 0.0000355554 0.0000952961 -0.0000416964 0.0000903304 0.0000066801 -0.0000011938 -0.0000008441 0.0000048204 0.0000004568 0.0000044920
1403636863.65128 0.000520 -0.008192 0.056320 0.835958 -0.053289 0.544575 0.042107 0.0000262656 -0.0000197657 0.0000318557 0.0000869590 -0.0000338124 0.0000802232 0.0000061976 -0.0000008804 -0.0000009728 0.0000040696 0.0000004692 0.0000044480
1403636863.70129 -0.002025 -0.008396 0.028870 0.840867 -0.056267 0.537191 0.034673 0.0000255833 -0.0000172534 0.0000296768 0.0000826630 -0.0000295059 0.0000734747 0.0000059668 -0.0000007132 -0.0000010546 0.0000036740 0.0000004517 0.0000044159
1403636863.75129 -0.003844 -0.008830 0.005975 0.845287 -0.060899 0.530071 0.028397 0.0000249610 -0.0000150999 0.0000276426 0.0000792834 -0.0000258305 0.0000673859 0.0000058582 -0.0000006205 -0.0000010955 0.0000034979 0.0000004189 0.0000043943
1403636863.80129 -0.005785 -0.009414 -0.009892 0.849212 -0.062340 0.523728 0.025732 0.0000246389 -0.0000135207 0.0000261383 0.0000765556 -0.0000229926 0.0000624772 0.0000058261 -0.0000005739 -0.0000011085 0.0000034435 0.0000003861 0.0000043855
1403636863.85129 -0.007548 -0.009765 -0.017415 0.853408 -0.063489 0.516833 0.023402 0.0000243223 -0.0000122425 0.0000247787 0.0000733525 -0.0000200849 0.0000583725 0.0000058316 -0.0000005620 -0.0000011099 0.0000034344 0.0000003710 0.0000043781
1403636863.90129 -0.008796 -0.010166 -0.015636 0.856547 -0.063499 0.511715 0.021026 0.0000234279 -0.0000103361 0.0000224989 0.0000687044 -0.0000165244 0.0000529028 0.0000057836 -0.0000005595 -0.0000010928 0.0000034070 0.0000003734 0.0000043386
1403636863.95130 -0.009460 -0.011021 -0.004254 0.858060 -0.062654 0.509383 0.018376 0.0000234442 -0.0000098159 0.0000221941 0.0000674851 -0.0000158322 0.0000516761 0.0000058051 -0.0000005725 -0.0000010989 0.0000034256 0.0000003959 0.0000043337
1403636864.00130 -0.009102 -0.011936 0.016331 0.857751 -0.061425 0.510101 0.016950 0.0000226573 -0.0000086493 0.0000207499 0.0000641326 -0.0000138394 0.0000490101 0.0000058049 -0.0000006110 -0.0000010896 0.0000034795 0.0000004300 0.0000043060
1403636864.05128 -0.009222 -0.012513 0.043468 0.855614 -0.059323 0.513939 0.016515 0.0000218577 -0.0000079309 0.0000196039 0.0000603526 -0.0000129177 0.0000474760 0.0000058993 -0.0000006568 -0.0000010638 0.0000036333 0.0000004566 0.0000042786
1403636864.10128 -0.008515 -0.013647 0.075997 0.853795 -0.055842 0.517230 0.019699 0.0000214314 -0.0000080422 0.0000191213 0.0000584626 -0.0000125926 0.0000472269 0.0000061431 -0.0000007437 -0.0000010192 0.0000039487 0.0000004733 0.0000042727
1403636864.15128 -0.007351 -0.014869 0.111691 0.851515 -0.053822 0.520978 0.024651 0.0000209967 -0.0000082356 0.0000185295 0.0000571812 -0.0000123118 0.0000466588 0.0000065221 -0.0000008630 -0.0000009419 0.0000044265 0.0000004644 0.0000042770
1403636864.20130 -0.005326 -0.015775 0.148810 0.849246 -0.053061 0.524505 0.029317 0.0000205714 -0.0000083428 0.0000179448 0.0000566541 -0.0000120186 0.0000461101 0.0000070678 -0.0000010195 -0.0000008332 0.0000050752 0.0000004235 0.0000042981
1403636864.25133 -0.003056 -0.015729 0.184661 0.847557 -0.052936 0.527083 0.032072 0.0000200843 -0.0000081222 0.0000172151 0.0000559201 -0.0000114461 0.0000451868 0.0000077073 -0.0000011832 -0.0000006926 0.0000058168 0.0000003463 0.0000043337
1403636864.30134 -0.000931 -0.014960 0.218871 0.846096 -0.052644 0.529463 0.031918 0.0000195798 -0.0000075064 0.0000164398 0.0000547201 -0.0000104338 0.0000440809 0.0000084060 -0.0000013220 -0.0000005374 0.0000065944 0.0000002483 0.0000043833
1403636864.35133 0.001284 -0.014196 0.250847 0.844994 -0.053456 0.531211 0.030707 0.0000189552 -0.0000065224 0.0000155091 0.0000525681 -0.0000088894 0.0000428208 0.0000090662 -0.0000013834 -0.0000003794 0.0000073429 0.0000001483 0.0000044442
1403636864.40134 0.003546 -0.013887 0.280755 0.842732 -0.055578 0.534637 0.029635 0.0000182563 -0.0000054338 0.0000145101 0.0000504403 -0.0000073087 0.0000415836 0.0000097140 -0.0000013845 -0.0000002362 0.0000080359 0.0000000760 0.0000045040
1403636864.45135 0.006150 -0.014011 0.308592 0.838660 -0.058924 0.540664 0.029322 0.0000173700 -0.0000041264 0.0000132875 0.0000476956 -0.0000054093 0.0000402903 0.0000102755 -0.0000012815 -0.0000001297 0.0000086089 0.0000000662 0.0000045459
1403636864.50136 0.008026 -0.013079 0.332092 0.832200 -0.062456 0.550162 0.029404 0.0000164209 -0.0000029129 0.0000119778 0.0000450531 -0.0000037485 0.0000390633 0.0000107188 -0.0000011356 -0.0000000446 0.0000090301 0.0000001003 0.0000045727
1403636864.55137 0.010383 -0.011924 0.350013 0.825646 -0.065949 0.559711 0.026146 0.0000156308 -0.0000022774 0.0000109562 0.0000445127 -0.0000033701 0.0000385745 0.0000112054 -0.0000011265 0.0000001035 0.0000094237 0.0000000539 0.0000046339
1403636864.60136 0.012044 -0.011031 0.360871 0.819906 -0.067114 0.567907 0.027061 0.0000150573 -0.0000020063 0.0000101079 0.0000441403 -0.0000030453 0.0000379696 0.0000115348 -0.0000011248 0.0000002320 0.0000096058 0.0000000337 0.0000046888
1403636864.65134 0.013046 -0.010769 0.363362 0.815802 -0.066484 0.573752 0.029243 0.0000146529 -0.0000019764 0.0000094231 0.0000437468 -0.0000027677 0.0000372654 0.0000116054 -0.0000011104 0.0000003275 0.0000095535 0.0000000201 0.0000047354
1403636864.70134 0.013411 -0.010367 0.356862 0.814441 -0.063331 0.575779 0.033979 0.0000144913 -0.0000021579 0.0000090675 0.0000433088 -0.0000023925 0.0000367135 0.0000114024 -0.0000010646 0.0000003572 0.0000092348 0.0000000299 0.0000047724
1403636864.75134 0.013496 -0.010760 0.342795 0.815323 -0.060568 0.574582 0.037895 0.0000144660 -0.0000022540 0.0000088614 0.0000423947 -0.0000017264 0.0000360048 0.0000109224 -0.0000009681 0.0000002867 0.0000086363 0.0000000950 0.0000047542
1403636864.80135 0.013220 -0.011150 0.322166 0.818047 -0.058969 0.570813 0.038641 0.0000145314 -0.0000021255 0.0000088193 0.0000413154 -0.0000010404 0.0000353806 0.0000102636 -0.0000008606 0.0000001414 0.0000079496 0.0000001615 0.0000047103
1403636864.85136 0.013084 -0.010652 0.296532 0.821106 -0.058475 0.566455 0.038661 0.0000146538 -0.0000019020 0.0000088709 0.0000402257 -0.0000004306 0.0000347829 0.0000095231 -0.0000007535 -0.0000000498 0.0000072279 0.0000002161 0.0000046548
1403636864.90137 0.012882 -0.009899 0.267761 0.823886 -0.059206 0.562294 0.039145 0.0000147640 -0.0000016534 0.0000089052 0.0000392360 0.0000001275 0.0000341935 0.0000088069 -0.0000006754 -0.0000002505 0.0000065070 0.0000002761 0.0000045790
1403636864.95138 0.012698 -0.009887 0.237883 0.827056 -0.059606 0.557402 0.041575 0.0000149283 -0.0000016021 0.0000090103 0.0000385143 0.0000005338 0.0000337741 0.0000081646 -0.0000006399 -0.0000004340 0.0000058648 0.0000003206 0.0000045159
1403636865.00139 0.012283 -0.009918 0.206776 0.830296 -0.060675 0.552203 0.044705 0.0000151205 -0.0000016077 0.0000091507 0.0000380235 0.0000008023 0.0000334129 0.0000075987 -0.0000006268 -0.0000005965 0.0000052932 0.0000003561 0.0000044578
1403636865.05136 0.012098 -0.009509 0.175490 0.833845 -0.060555 0.546803 0.045186 0.0000153406 -0.0000015737 0.0000093286 0.0000374464 0.0000009096 0.0000330431 0.0000070985 -0.0000006213 -0.0000007332 0.0000047893 0.0000003777 0.0000044011
1403636865.10136 0.011466 -0.009434 0.144936 0.837255 -0.061910 0.541472 0.044495 0.0000155533 -0.0000014865 0.0000095092 0.0000370339 0.0000009470 0.0000327100 0.0000066884 -0.0000006288 -0.0000008434 0.0000043782 0.0000003984 0.0000043565
1403636865.15135 0.011374 -0.008522 0.115740 0.839669 -0.066813 0.537664 0.037546 0.0000156787 -0.0000011105 0.0000096237 0.0000365009 0.0000007308 0.0000323032 0.0000063653 -0.0000006273 -0.0000009279 0.0000040418 0.0000004088 0.0000043171
1403636865.20134 0.010841 -0.007430 0.089331 0.841488 -0.070991 0.534812 0.028887 0.0000157618 -0.0000006969 0.0000096841 0.0000363061 0.0000004838 0.0000319447 0.0000061428 -0.0000006223 -0.0000009879 0.0000038121 0.0000004160 0.0000042896
1403636865.25133 0.010213 -0.006543 0.065966 0.842542 -0.075120 0.532996 0.019888 0.0000157921 -0.0000003961 0.0000096436 0.0000358648 0.0000000589 0.0000315116 0.0000059858 -0.0000006093 -0.0000010218 0.0000036404 0.0000004151 0.0000042700
1403636865.30133 0.009097 -0.006161 0.046658 0.843043 -0.077145 0.532082 0.014694 0.0000157920 -0.0000002175 0.0000095912 0.0000355822 -0.0000001943 0.0000312557 0.0000058922 -0.0000006046 -0.0000010459 0.0000035387 0.0000004137 0.0000042590
1403636865.35133 0.008969 -0.006082 0.031245 0.843028 -0.079016 0.531866 0.013373 0.0000157386 -0.0000002545 0.0000094671 0.0000350391 -0.0000003958 0.0000309641 0.0000058234 -0.0000006047 -0.0000010566 0.0000034753 0.0000004098 0.0000042529
1403636865.40133 0.008984 -0.005944 0.019823 0.843884 -0.078098 0.530614 0.014432 0.0000157370 -0.0000003854 0.0000093952 0.0000346346 -0.0000005018 0.0000306714 0.0000057934 -0.0000006000 -0.0000010653 0.0000034358 0.0000004033 0.0000042484
1403636865.45132 0.009139 -0.006013 0.013861 0.845584 -0.075640 0.528192 0.016730 0.0000157599 -0.0000007233 0.0000092804 0.0000339883 -0.0000007612 0.0000301187 0.0000057742 -0.0000005796 -0.0000010665 0.0000034003 0.0000003939 0.0000042398
1403636865.50131 0.009578 -0.006108 0.013751 0.848885 -0.072831 0.523143 0.020263 0.0000159126 -0.0000008853 0.0000093355 0.0000338211 -0.0000006134 0.0000297569 0.0000057702 -0.0000005874 -0.0000010677 0.0000034021 0.0000003962 0.0000042359
1403636865.55132 0.010378 -0.006244 0.021205 0.852423 -0.069677 0.517730 0.021813 0.0000161224 -0.0000009632 0.0000094188 0.0000335207 -0.0000003948 0.0000293198 0.0000057823 -0.0000005986 -0.0000010690 0.0000034181 0.0000004033 0.0000042310
1403636865.60133 0.010940 -0.005414 0.035994 0.855140 -0.067445 0.513508 0.022295 0.0000161725 -0.0000008422 0.0000092987 0.0000325757 -0.0000000450 0.0000286948 0.0000057971 -0.0000005906 -0.0000010680 0.0000034434 0.0000004069 0.0000042188
1403636865.65134 0.011326 -0.003881 0.057017 0.856102 -0.066090 0.512173 0.019995 0.0000161457 -0.0000006932 0.0000091692 0.0000321295 0.0000001745 0.0000282920 0.0000058591 -0.0000005969 -0.0000010641 0.0000035238 0.0000004114 0.0000042135
1403636865.70137 0.011841 -0.002264 0.083270 0.854932 -0.064956 0.514361 0.017478 0.0000159692 -0.0000006013 0.0000089384 0.0000318590 0.0000002173 0.0000280240 0.0000059859 -0.0000006062 -0.0000010514 0.0000036679 0.0000004156 0.0000042099
1403636865.75137 0.013017 -0.000755 0.112779 0.852305 -0.065005 0.518736 0.016222 0.0000157147 -0.0000005645 0.0000086942 0.0000314967 0.0000001344 0.0000279911 0.0000061899 -0.0000006135 -0.0000010282 0.0000038847 0.0000004110 0.0000042142
1403636865.80139 0.014585 0.000157 0.145072 0.848152 -0.065378 0.525478 0.015364 0.0000154085 -0.0000005726 0.0000083981 0.0000309343 -0.0000000027 0.0000279890 0.0000064602 -0.0000006192 -0.0000009860 0.0000041798 0.0000003982 0.0000042203
1403636865.85139 0.016463 0.000328 0.178781 0.843445 -0.066722 0.532855 0.014636 0.0000150519 -0.0000005360 0.0000080521 0.0000306525 -0.0000001142 0.0000280397 0.0000068200 -0.0000006284 -0.0000009314 0.0000045620 0.0000003826 0.0000042353
1403636865.90139 0.018390 0.000209 0.213460 0.837870 -0.067361 0.541510 0.014237 0.0000146721 -0.0000005060 0.0000076710 0.0000305521 -0.0000002110 0.0000281326 0.0000072724 -0.0000006424 -0.0000008614 0.0000050303 0.0000003639 0.0000042564
1403636865.95140 0.019884 0.000265 0.248095 0.831191 -0.068476 0.551596 0.013237 0.0000142581 -0.0000004569 0.0000072307 0.0000304276 -0.0000003589 0.0000282530 0.0000077892 -0.0000006647 -0.0000007699 0.0000055672 0.0000003367 0.0000042834
1403636866.00140 0.021122 0.000023 0.282287 0.823788 -0.069264 0.562487 0.013594 0.0000138446 -0.0000004696 0.0000067545 0.0000301759 -0.0000005349 0.0000283892 0.0000083534 -0.0000006876 -0.0000006601 0.0000061640 0.0000002998 0.0000043173
1403636866.05142 0.022082 -0.000191 0.314671 0.815849 -0.070696 0.573723 0.015333 0.0000134392 -0.0000005066 0.0000062476 0.0000298776 -0.0000007452 0.0000285509 0.0000089383 -0.0000007157 -0.0000005368 0.0000068028 0.0000002476 0.0000043626
1403636866.10144 0.022641 -0.000232 0.344023 0.808569 -0.070867 0.583828 0.018400 0.0000131165 -0.0000006079 0.0000058023 0.0000296507 -0.0000009160 0.0000286909 0.0000095349 -0.0000007548 -0.0000004217 0.0000074447 0.0000001892 0.0000044157
1403636866.15146 0.022550 -0.000239 0.368962 0.802754 -0.070052 0.591785 0.021648 0.0000128860 -0.0000007231 0.0000054549 0.0000294441 -0.0000010401 0.0000288115 0.0000100924 -0.0000007898 -0.0000003292 0.0000080469 0.0000001115 0.0000044827
1403636866.20149 0.021943 0.000021 0.386875 0.799303 -0.068701 0.596485 0.024484 0.0000127530 -0.0000008545 0.0000052264 0.0000291379 -0.0000012058 0.0000288132 0.0000105176 -0.0000008230 -0.0000002667 0.0000085159 0.0000000351 0.0000045537
1403636866.25153 0.021518 0.000524 0.397060 0.798145 -0.067823 0.598000 0.027580 0.0000127035 -0.0000010145 0.0000051117 0.0000287189 -0.0000014290 0.0000286866 0.0000107683 -0.0000008550 -0.0000002434 0.0000087938 -0.0000000318 0.0000046212
1403636866.30155 0.021656 0.000646 0.398724 0.799586 -0.066509 0.596024 0.031519 0.0000127493 -0.0000012369 0.0000051323 0.0000282244 -0.0000016714 0.0000284378 0.0000107924 -0.0000008663 -0.0000002603 0.0000088523 -0.0000000824 0.0000046803
1403636866.35154 0.021470 0.000904 0.392606 0.802128 -0.066592 0.592356 0.035640 0.0000128494 -0.0000014526 0.0000052246 0.0000278316 -0.0000018975 0.0000281047 0.0000106564 -0.0000008682 -0.0000003273 0.0000086908 -0.0000000967 0.0000047172
1403636866.40154 0.021545 0.001001 0.379127 0.805785 -0.065709 0.587261 0.038964 0.0000129804 -0.0000016474 0.0000053560 0.0000275841 -0.0000020445 0.0000277753 0.0000103980 -0.0000008711 -0.0000004274 0.0000083546 -0.0000000782 0.0000047404
1403636866.45153 0.021815 0.001190 0.359433 0.809049 -0.065941 0.582633 0.040371 0.0000130970 -0.0000017849 0.0000054653 0.0000273108 -0.0000022339 0.0000274311 0.0000099745 -0.0000008482 -0.0000005402 0.0000078578 -0.0000000371 0.0000047310
1403636866.50151 0.021641 0.001184 0.334587 0.812173 -0.065176 0.578306 0.041094 0.0000132101 -0.0000019047 0.0000055732 0.0000270589 -0.0000023787 0.0000271573 0.0000094981 -0.0000008401 -0.0000006587 0.0000072860 0.0000000265 0.0000047125
1403636866.55150 0.021228 0.000268 0.306606 0.815011 -0.065197 0.574242 0.041862 0.0000133196 -0.0000020026 0.0000056793 0.0000268318 -0.0000024928 0.0000269288 0.0000089815 -0.0000008221 -0.0000007714 0.0000067041 0.0000001057 0.0000046807
1403636866.60148 0.020912 -0.001119 0.278292 0.818017 -0.065951 0.569818 0.042503 0.0000134356 -0.0000020834 0.0000057914 0.0000265264 -0.0000026146 0.0000266936 0.0000084107 -0.0000007362 -0.0000008462 0.0000061243 0.0000001669 0.0000046081
1403636866.65148 0.019435 -0.003567 0.250793 0.821375 -0.066384 0.564740 0.044787 0.0000135798 -0.0000021817 0.0000059318 0.0000263128 -0.0000026257 0.0000265037 0.0000079820 -0.0000007292 -0.0000009243 0.0000056690 0.0000002481 0.0000045766
1403636866.70148 0.017376 -0.005858 0.225695 0.824792 -0.066661 0.559633 0.045664 0.0000137239 -0.0000022300 0.0000060755 0.0000260125 -0.0000026021 0.0000263354 0.0000076250 -0.0000007226 -0.0000009826 0.0000052841 0.0000003198 0.0000045507
1403636866.75147 0.014541 -0.007897 0.203536 0.827987 -0.065026 0.555212 0.044150 0.0000138577 -0.0000022235 0.0000062134 0.0000256285 -0.0000025283 0.0000262103 0.0000073641 -0.0000007162 -0.0000010271 0.0000049824 0.0000003707 0.0000045337
1403636866.80147 0.010604 -0.008924 0.184022 0.830725 -0.063536 0.551503 0.041284 0.0000139466 -0.0000020925 0.0000062899 0.0000249596 -0.0000023053 0.0000260238 0.0000070067 -0.0000007236 -0.0000010160 0.0000047142 0.0000004137 0.0000045075
1403636866.85147 0.007183 -0.008977 0.165841 0.833714 -0.062153 0.547573 0.034948 0.0000140373 -0.0000019108 0.0000063866 0.0000244727 -0.0000021371 0.0000258790 0.0000068189 -0.0000007127 -0.0000010295 0.0000045227 0.0000004366 0.0000044974
1403636866.90147 0.003310 -0.008785 0.149257 0.837286 -0.062089 0.542484 0.028431 0.0000141757 -0.0000017349 0.0000065238 0.0000241055 -0.0000020084 0.0000256858 0.0000066954 -0.0000007002 -0.0000010504 0.0000043571 0.0000004516 0.0000044910
1403636866.95147 -0.000478 -0.008081 0.134455 0.841407 -0.062458 0.536346 0.021593 0.0000143138 -0.0000015056 0.0000066092 0.0000236857 -0.0000017746 0.0000253118 0.0000065233 -0.0000006237 -0.0000010385 0.0000041695 0.0000004376 0.0000044745
1403636867.00148 -0.004277 -0.007491 0.122172 0.845642 -0.063335 0.529678 0.017869 0.0000144797 -0.0000014008 0.0000067211 0.0000234773 -0.0000016349 0.0000250174 0.0000064059 -0.0000006305 -0.0000010339 0.0000040797 0.0000004467 0.0000044678
1403636867.05148 -0.008128 -0.007162 0.112793 0.848995 -0.064668 0.524150 0.017112 0.0000146293 -0.0000013639 0.0000068012 0.0000233783 -0.0000015609 0.0000247156 0.0000063490 -0.0000006222 -0.0000010371 0.0000039944 0.0000004456 0.0000044612
