# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715894.58325 -0.076325 0.196441 0.268135 0.823287 0.017184 0.566043 0.038716 0.0003692843 0.0000362471 -0.0001341533 0.0000191157 -0.0000135016 0.0000587921 0.0025977821 0.0000101332 -0.0000483661 0.0026153738 0.0000292146 0.0026733026
1403715894.63321 -0.075250 0.217880 0.277414 0.824939 0.015515 0.563810 0.036791 0.0003649780 0.0000329424 -0.0001358858 0.0000145682 -0.0000123015 0.0000595890 0.0025933333 0.0000138899 -0.0000346139 0.0026100746 0.0000224712 0.0026450303
1403715894.68318 -0.075431 0.242038 0.287816 0.826778 0.012652 0.561386 0.033527 0.0003620793 0.0000294295 -0.0001375032 0.0000124429 -0.0000111179 0.0000608462 0.0025934308 0.0000159710 -0.0000281523 0.0026075342 0.0000211592 0.0026338150
1403715894.73307 -0.074332 0.263274 0.292651 0.826301 0.011263 0.562317 0.029994 0.0003609516 0.0000261435 -0.0001370734 0.0000107033 -0.0000097044 0.0000603476 0.0025957033 0.0000186363 -0.0000237214 0.0026057858 0.0000182302 0.0026244218
1403715894.78309 -0.073492 0.288824 0.303662 0.825397 0.008921 0.563867 0.026348 0.0003628373 0.0000229460 -0.0001354596 0.0000096922 -0.0000082724 0.0000586542 0.0025990215 0.0000213150 -0.0000212115 0.0026101710 0.0000182011 0.0026214730
1403715894.83310 -0.072057 0.315971 0.315525 0.823598 0.007001 0.566645 0.023468 0.0003649346 0.0000204658 -0.0001336336 0.0000089985 -0.0000071353 0.0000569063 0.0026042360 0.0000240016 -0.0000186890 0.0026149172 0.0000188120 0.0026190964
1403715894.88316 -0.069789 0.345649 0.329350 0.821552 0.005654 0.569698 0.021563 0.0003671145 0.0000186985 -0.0001313477 0.0000085710 -0.0000063076 0.0000548449 0.0026111680 0.0000265105 -0.0000168117 0.0026197540 0.0000192632 0.0026189528
1403715894.93320 -0.066672 0.376660 0.344484 0.819728 0.004736 0.572339 0.021258 0.0003685210 0.0000177848 -0.0001291835 0.0000081032 -0.0000058422 0.0000529640 0.0026197386 0.0000290089 -0.0000148430 0.0026236243 0.0000191332 0.0026177486
1403715894.98326 -0.063569 0.405799 0.360543 0.818404 0.003975 0.574283 0.019969 0.0003694848 0.0000168064 -0.0001280057 0.0000078881 -0.0000054292 0.0000518054 0.0026299638 0.0000313257 -0.0000128329 0.0026288914 0.0000210920 0.0026181920
1403715895.03329 -0.060843 0.432991 0.376791 0.817564 0.003567 0.575534 0.018345 0.0003698931 0.0000157274 -0.0001273686 0.0000076459 -0.0000050198 0.0000511358 0.0026403839 0.0000332471 -0.0000106790 0.0026343321 0.0000234611 0.0026186279
1403715895.08330 -0.057752 0.462336 0.392020 0.817210 0.003658 0.576021 0.018833 0.0003697928 0.0000157231 -0.0001272107 0.0000075250 -0.0000050667 0.0000508311 0.0026510734 0.0000351512 -0.0000086854 0.0026392508 0.0000254679 0.0026198524
1403715895.13332 -0.055351 0.490387 0.407474 0.817165 0.002504 0.576148 0.016994 0.0003694593 0.0000140228 -0.0001274257 0.0000072254 -0.0000045549 0.0000508177 0.0026636676 0.0000368651 -0.0000068330 0.0026432713 0.0000267401 0.0026209705
1403715895.18335 -0.052522 0.519719 0.422746 0.817280 0.001731 0.576019 0.015884 0.0003690023 0.0000126679 -0.0001277517 0.0000068901 -0.0000041538 0.0000508912 0.0026764446 0.0000384016 -0.0000052479 0.0026460952 0.0000278330 0.0026213863
1403715895.23337 -0.050811 0.547472 0.436478 0.817540 0.000716 0.575700 0.014041 0.0003685147 0.0000108900 -0.0001283257 0.0000066271 -0.0000035997 0.0000512225 0.0026908030 0.0000400734 -0.0000037279 0.0026495868 0.0000286954 0.0026223033
1403715895.28342 -0.048854 0.575739 0.451229 0.817386 0.000502 0.575929 0.013640 0.0003687446 0.0000105003 -0.0001282598 0.0000064741 -0.0000035070 0.0000510257 0.0027052081 0.0000418947 -0.0000024012 0.0026534124 0.0000294059 0.0026232120
1403715895.33352 -0.047844 0.601264 0.463387 0.817377 0.000245 0.575960 0.012859 0.0003684027 0.0000098589 -0.0001286797 0.0000061760 -0.0000033237 0.0000511629 0.0027201655 0.0000428404 -0.0000021769 0.0026534867 0.0000293710 0.0026218978
1403715895.38359 -0.046234 0.631323 0.475492 0.817134 0.000003 0.576300 0.013048 0.0003685891 0.0000095070 -0.0001284967 0.0000060024 -0.0000032353 0.0000508792 0.0027343932 0.0000436864 -0.0000021274 0.0026539771 0.0000286705 0.0026206792
1403715895.43362 -0.045632 0.658893 0.487963 0.816991 -0.000174 0.576500 0.013159 0.0003687914 0.0000096533 -0.0001285166 0.0000059483 -0.0000033291 0.0000507869 0.0027521643 0.0000450774 -0.0000017014 0.0026561753 0.0000286796 0.0026203126
1403715895.48363 -0.045388 0.685279 0.500441 0.817407 -0.000517 0.575923 0.012592 0.0003684139 0.0000091039 -0.0001291446 0.0000057987 -0.0000031919 0.0000511822 0.0027686820 0.0000458147 -0.0000021499 0.0026564355 0.0000281269 0.0026183826
1403715895.53357 -0.044145 0.713293 0.515895 0.817615 -0.000874 0.575630 0.012441 0.0003684019 0.0000088146 -0.0001293716 0.0000057217 -0.0000031213 0.0000512747 0.0027853019 0.0000468769 -0.0000020751 0.0026576624 0.0000285149 0.0026181857
1403715895.58350 -0.043995 0.740643 0.528511 0.818210 -0.001752 0.574797 0.011747 0.0003679942 0.0000079095 -0.0001303516 0.0000056309 -0.0000028374 0.0000519748 0.0028036628 0.0000479160 -0.0000019998 0.0026600315 0.0000296486 0.0026183049
1403715895.63351 -0.042598 0.768123 0.543024 0.817841 -0.001503 0.575310 0.012329 0.0003685575 0.0000084315 -0.0001299507 0.0000056033 -0.0000030077 0.0000515667 0.0028221315 0.0000489193 -0.0000024960 0.0026623125 0.0000304530 0.0026180433
1403715895.68348 -0.041969 0.796471 0.555512 0.818049 -0.001829 0.575011 0.012448 0.0003684990 0.0000082757 -0.0001304266 0.0000055823 -0.0000029753 0.0000518825 0.0028417524 0.0000497767 -0.0000024313 0.0026651417 0.0000315526 0.0026189124
1403715895.73346 -0.040659 0.824899 0.568758 0.818317 -0.002542 0.574633 0.012148 0.0003685591 0.0000077918 -0.0001307922 0.0000055457 -0.0000028172 0.0000521110 0.0028624822 0.0000509018 -0.0000026699 0.0026686127 0.0000326982 0.0026196353
1403715895.78344 -0.039780 0.853935 0.580751 0.818479 -0.003109 0.574397 0.012235 0.0003685866 0.0000075415 -0.0001311233 0.0000055020 -0.0000027304 0.0000523152 0.0028836528 0.0000515258 -0.0000034262 0.0026717900 0.0000339375 0.0026199041
1403715895.83344 -0.038218 0.881936 0.594353 0.818509 -0.003375 0.574355 0.012182 0.0003689251 0.0000074256 -0.0001312204 0.0000054821 -0.0000026922 0.0000523209 0.0029061079 0.0000524137 -0.0000039889 0.0026756193 0.0000353140 0.0026204329
1403715895.88343 -0.037157 0.908985 0.606885 0.818724 -0.003199 0.574044 0.012409 0.0003689986 0.0000076437 -0.0001316423 0.0000054829 -0.0000027841 0.0000525941 0.0029286205 0.0000531194 -0.0000042226 0.0026797636 0.0000370681 0.0026213528
1403715895.93343 -0.036824 0.936590 0.616794 0.818376 -0.003239 0.574555 0.011699 0.0003695783 0.0000070336 -0.0001314690 0.0000054683 -0.0000025555 0.0000523949 0.0029520335 0.0000544174 -0.0000045612 0.0026859508 0.0000382207 0.0026222425
1403715895.98342 -0.036332 0.964452 0.627776 0.818602 -0.004531 0.574252 0.010250 0.0003698383 0.0000056723 -0.0001318201 0.0000054386 -0.0000020771 0.0000526233 0.0029767642 0.0000562092 -0.0000047822 0.0026922853 0.0000395352 0.0026238296
1403715896.03342 -0.034750 0.991719 0.639449 0.818875 -0.005452 0.573877 0.008906 0.0003700641 0.0000044421 -0.0001322195 0.0000054204 -0.0000016435 0.0000528892 0.0030024857 0.0000577571 -0.0000051524 0.0026988557 0.0000407224 0.0026252605
1403715896.08344 -0.035013 1.018222 0.647259 0.819029 -0.006740 0.573682 0.005926 0.0003701756 0.0000018555 -0.0001326514 0.0000053714 -0.0000006956 0.0000531894 0.0030279086 0.0000585251 -0.0000064253 0.0027057017 0.0000419420 0.0026257897
1403715896.13351 -0.032647 1.043686 0.653839 0.819512 -0.008938 0.572988 0.002278 0.0003702152 -0.0000013901 -0.0001332535 0.0000053816 0.0000004882 0.0000536239 0.0030540226 0.0000606152 -0.0000068429 0.0027131451 0.0000434480 0.0026258506
1403715896.18356 -0.031905 1.066338 0.656501 -0.818947 0.011813 -0.573743 0.002269 0.0003709144 -0.0000054722 -0.0001328973 0.0000054593 0.0000019793 0.0000532720 0.0030795828 0.0000615715 -0.0000078279 0.0027207656 0.0000445605 0.0026250065
1403715896.23359 -0.030855 1.089186 0.659762 -0.818412 0.016573 -0.574326 0.008776 0.0003715082 -0.0000116715 -0.0001324383 0.0000057654 0.0000042149 0.0000528739 0.0031032311 0.0000640186 -0.0000079428 0.0027298349 0.0000456462 0.0026239925
1403715896.28366 -0.030181 1.111181 0.663056 -0.816630 0.021930 -0.576512 0.016402 0.0003728508 -0.0000189564 -0.0001306128 0.0000063843 0.0000067352 0.0000513996 0.0031268753 0.0000662574 -0.0000080759 0.0027384672 0.0000458470 0.0026214796
1403715896.33369 -0.027235 1.131124 0.668589 -0.814979 0.028331 -0.578258 0.024988 0.0003735600 -0.0000272454 -0.0001287831 0.0000074295 0.0000095388 0.0000500202 0.0031493589 0.0000684627 -0.0000079834 0.0027472620 0.0000467762 0.0026193894
1403715896.38378 -0.024028 1.147636 0.674489 -0.813911 0.034128 -0.579061 0.032751 0.0003735286 -0.0000347549 -0.0001276584 0.0000087039 0.0000120783 0.0000492251 0.0031703534 0.0000697414 -0.0000088534 0.0027544053 0.0000468041 0.0026162907
1403715896.43384 -0.023136 1.162452 0.681742 -0.812579 0.038078 -0.580351 0.038193 0.0003738399 -0.0000400142 -0.0001263647 0.0000097727 0.0000137633 0.0000482713 0.0031876969 0.0000708408 -0.0000098032 0.0027603383 0.0000467805 0.0026137587
1403715896.48391 -0.026555 1.164424 0.683118 -0.811239 0.042110 -0.581501 0.044438 0.0003737407 -0.0000457029 -0.0001251022 0.0000110405 0.0000155847 0.0000473399 0.0031994258 0.0000713871 -0.0000123935 0.0027544908 0.0000418329 0.0026084387
1403715896.53396 -0.027886 1.167249 0.688487 -0.809541 0.044568 -0.583366 0.048389 0.0003746323 -0.0000494477 -0.0001231843 0.0000119965 0.0000165560 0.0000458847 0.0032012656 0.0000731242 -0.0000141664 0.0027481955 0.0000383940 0.0026059012
1403715896.58401 -0.030855 1.160201 0.693603 -0.807457 0.047218 -0.585652 0.052874 0.0003754168 -0.0000534622 -0.0001209703 0.0000130755 0.0000175335 0.0000442752 0.0032019802 0.0000725008 -0.0000168270 0.0027339948 0.0000321727 0.0026033425
1403715896.63404 -0.035108 1.154424 0.699995 -0.805371 0.048610 -0.588158 0.055536 0.0003764308 -0.0000560430 -0.0001187242 0.0000138018 0.0000179762 0.0000426455 0.0031928823 0.0000704394 -0.0000197546 0.0027137939 0.0000255875 0.0026011285
1403715896.68405 -0.041431 1.136672 0.704108 -0.803713 0.049516 -0.590148 0.057600 0.0003771740 -0.0000576919 -0.0001169061 0.0000142610 0.0000181724 0.0000413568 0.0031832941 0.0000679222 -0.0000232914 0.0026903152 0.0000177678 0.0025985097
1403715896.73405 -0.046767 1.127391 0.711935 -0.802992 0.050669 -0.590799 0.059937 0.0003772690 -0.0000598697 -0.0001160494 0.0000149768 0.0000187015 0.0000408019 0.0031667058 0.0000690400 -0.0000254983 0.0026869081 0.0000153326 0.0025975206
1403715896.78407 -0.057122 1.110063 0.719971 -0.804092 0.051388 -0.588988 0.062353 0.0003755097 -0.0000614079 -0.0001173495 0.0000155252 0.0000194772 0.0000417696 0.0031539300 0.0000683777 -0.0000276540 0.0026764760 0.0000121626 0.0025965334
1403715896.83407 -0.063727 1.093505 0.727549 -0.805950 0.052948 -0.585974 0.065381 0.0003731023 -0.0000638589 -0.0001193073 0.0000164498 0.0000207232 0.0000432691 0.0031374437 0.0000723370 -0.0000293417 0.0026766366 0.0000105843 0.0025959371
1403715896.88407 -0.070523 1.074017 0.737203 -0.807501 0.055162 -0.583251 0.068681 0.0003705711 -0.0000665963 -0.0001210137 0.0000175236 0.0000220806 0.0000446586 0.0031198929 0.0000740685 -0.0000320194 0.0026775086 0.0000098268 0.0025963339
1403715896.93408 -0.078733 1.050988 0.746728 -0.808884 0.058077 -0.580413 0.073855 0.0003675550 -0.0000708479 -0.0001225171 0.0000192570 0.0000239887 0.0000460134 0.0031001827 0.0000757657 -0.0000342994 0.0026814033 0.0000095402 0.0025974776
1403715896.98407 -0.089750 1.023539 0.757760 -0.809864 0.061936 -0.577731 0.080698 0.0003639501 -0.0000763496 -0.0001235196 0.0000216601 0.0000263326 0.0000471157 0.0030750616 0.0000777284 -0.0000365393 0.0026854213 0.0000088560 0.0025981092
1403715897.03412 -0.096665 0.991018 0.764452 -0.810717 0.066539 -0.575078 0.087154 0.0003600410 -0.0000821061 -0.0001241411 0.0000243377 0.0000287376 0.0000479744 0.0030359164 0.0000827944 -0.0000334160 0.0026902281 0.0000068087 0.0025956359
1403715897.08412 -0.102597 0.952854 0.773691 -0.811339 0.069636 -0.573056 0.092122 0.0003570879 -0.0000861153 -0.0001247084 0.0000263994 0.0000305070 0.0000487181 0.0030003969 0.0000845904 -0.0000321878 0.0026953490 0.0000060145 0.0025951097
1403715897.13413 -0.106366 0.908866 0.783163 -0.811602 0.070968 -0.572276 0.093628 0.0003560058 -0.0000874356 -0.0001248554 0.0000271225 0.0000311115 0.0000489484 0.0029629179 0.0000853662 -0.0000317806 0.0026999077 0.0000047240 0.0025945479
1403715897.18414 -0.109924 0.858348 0.794209 -0.811779 0.070425 -0.572223 0.092821 0.0003561698 -0.0000866438 -0.0001250084 0.0000267235 0.0000308592 0.0000490399 0.0029235076 0.0000836717 -0.0000316179 0.0027044341 0.0000037933 0.0025947126
1403715897.23421 -0.115522 0.802841 0.805885 -0.813242 0.066675 -0.571437 0.087472 0.0003574983 -0.0000817978 -0.0001266555 0.0000243362 0.0000294101 0.0000500496 0.0028831226 0.0000809675 -0.0000311898 0.0027095889 0.0000027708 0.0025946955
1403715897.28423 -0.122966 0.743699 0.818205 -0.814867 0.059728 -0.571462 0.076521 0.0003606781 -0.0000723579 -0.0001284542 0.0000200705 0.0000261624 0.0000509355 0.0028399291 0.0000766234 -0.0000302908 0.0027149845 0.0000016056 0.0025944848
1403715897.33425 -0.129335 0.682972 0.831750 -0.817081 0.050656 -0.570937 0.061998 0.0003639988 -0.0000595144 -0.0001308842 0.0000152304 0.0000217425 0.0000522523 0.0028020163 0.0000737781 -0.0000295434 0.0027211959 -0.0000000845 0.0025937963
1403715897.38425 -0.134745 0.616271 0.844952 -0.819234 0.039480 -0.570285 0.045519 0.0003662392 -0.0000446011 -0.0001329865 0.0000108409 0.0000164804 0.0000534832 0.0027618019 0.0000666791 -0.0000282467 0.0027246650 -0.0000011955 0.0025925160
1403715897.43424 -0.144594 0.544505 0.859028 -0.821216 0.031169 -0.568781 0.033477 0.0003667292 -0.0000333516 -0.0001350559 0.0000084175 0.0000125216 0.0000549523 0.0027271330 0.0000606107 -0.0000271938 0.0027298962 -0.0000026555 0.0025915726
1403715897.48422 -0.149585 0.471436 0.869801 -0.821787 0.024449 -0.568760 0.024092 0.0003676035 -0.0000246443 -0.0001354393 0.0000070374 0.0000092825 0.0000551357 0.0026961398 0.0000556681 -0.0000265124 0.0027372563 -0.0000042397 0.0025910288
1403715897.53423 -0.155429 0.398670 0.881399 -0.822474 0.019872 -0.568183 0.017603 0.0003677454 -0.0000184655 -0.0001361199 0.0000063219 0.0000070106 0.0000556498 0.0026700257 0.0000490250 -0.0000260736 0.0027452390 -0.0000056311 0.0025910405
1403715897.58426 -0.158833 0.323661 0.890520 -0.822850 0.018788 -0.567715 0.016300 0.0003673302 -0.0000172750 -0.0001363737 0.0000062124 0.0000065833 0.0000559118 0.0026468445 0.0000420007 -0.0000249184 0.0027533136 -0.0000070025 0.0025905972
1403715897.63423 -0.162229 0.250601 0.901332 -0.822687 0.021233 -0.567783 0.018914 0.0003672170 -0.0000199569 -0.0001361490 0.0000065021 0.0000075838 0.0000557836 0.0026295207 0.0000349562 -0.0000243179 0.0027632278 -0.0000083824 0.0025905495
1403715897.68425 -0.165022 0.176653 0.910678 -0.822416 0.023449 -0.567991 0.021656 0.0003670264 -0.0000228143 -0.0001357648 0.0000068433 0.0000086437 0.0000555490 0.0026170868 0.0000275897 -0.0000240368 0.0027734148 -0.0000098575 0.0025907527
1403715897.73428 -0.167642 0.101374 0.920539 -0.821817 0.028581 -0.568337 0.028171 0.0003658320 -0.0000293161 -0.0001347724 0.0000077578 0.0000110444 0.0000550005 0.0026087564 0.0000177340 -0.0000240661 0.0027814241 -0.0000116536 0.0025910875
1403715897.78428 -0.171444 0.025906 0.930468 -0.820781 0.032026 -0.569416 0.032528 0.0003656089 -0.0000336434 -0.0001334990 0.0000084894 0.0000125574 0.0000540930 0.0026039810 0.0000091648 -0.0000240979 0.0027921611 -0.0000133561 0.0025910634
1403715897.83426 -0.173176 -0.052134 0.940315 -0.819368 0.034367 -0.571136 0.035481 0.0003660782 -0.0000366764 -0.0001317331 0.0000090521 0.0000134915 0.0000527373 0.0026054968 0.0000003838 -0.0000240182 0.0028047568 -0.0000153710 0.0025912925
1403715897.88424 -0.178072 -0.134970 0.949877 -0.817024 0.035150 -0.574308 0.037510 0.0003671394 -0.0000385669 -0.0001290372 0.0000093697 0.0000138349 0.0000506678 0.0026090208 -0.0000101935 -0.0000241272 0.0028155444 -0.0000172845 0.0025917076
1403715897.93422 -0.181411 -0.217690 0.959301 -0.815403 0.032657 -0.576942 0.034497 0.0003691644 -0.0000358154 -0.0001270928 0.0000087491 0.0000125826 0.0000490544 0.0026202747 -0.0000207274 -0.0000241599 0.0028306546 -0.0000192129 0.0025921972
1403715897.98420 -0.183122 -0.302828 0.968346 -0.813791 0.030571 -0.579440 0.032546 0.0003708096 -0.0000339190 -0.0001251743 0.0000083556 0.0000116795 0.0000475490 0.0026390569 -0.0000311880 -0.0000238983 0.0028457476 -0.0000208715 0.0025928754
1403715898.03420 -0.184980 -0.388396 0.977144 -0.810959 0.026892 -0.583817 0.027925 0.0003739990 -0.0000296323 -0.0001218865 0.0000075907 0.0000098567 0.0000449924 0.0026657983 -0.0000412468 -0.0000235433 0.0028625178 -0.0000225484 0.0025935659
1403715898.08419 -0.187886 -0.477778 0.985399 -0.806742 0.023717 -0.589961 0.023482 0.0003778791 -0.0000255883 -0.0001170905 0.0000069549 0.0000080937 0.0000415007 0.0026981060 -0.0000520555 -0.0000231941 0.0028790509 -0.0000239402 0.0025940883
1403715898.13418 -0.190707 -0.565364 0.993553 -0.802697 0.021651 -0.595740 0.017378 0.0003817523 -0.0000209276 -0.0001123888 0.0000063697 0.0000062944 0.0000382734 0.0027394452 -0.0000632879 -0.0000227062 0.0028991418 -0.0000253351 0.0025948862
1403715898.18417 -0.195596 -0.652375 1.001157 -0.798914 0.022440 -0.600908 0.011946 0.0003848628 -0.0000179640 -0.0001080844 0.0000060699 0.0000051627 0.0000355176 0.0027870133 -0.0000736584 -0.0000224091 0.0029203345 -0.0000265342 0.0025957003
1403715898.23419 -0.201055 -0.738153 1.007524 -0.796536 0.023615 -0.604110 0.004852 0.0003869184 -0.0000142464 -0.0001053538 0.0000057692 0.0000039854 0.0000338469 0.0028411510 -0.0000855159 -0.0000219149 0.0029440021 -0.0000276878 0.0025966134
1403715898.28425 -0.207253 -0.824248 1.013023 0.796106 -0.026391 0.604577 0.002321 0.0003876249 -0.0000110894 -0.0001049490 0.0000055769 0.0000031023 0.0000335883 0.0029009708 -0.0000977858 -0.0000215261 0.0029694524 -0.0000288532 0.0025977245
1403715898.33430 -0.215781 -0.909720 1.017309 0.796636 -0.030788 0.603599 0.009554 0.0003874607 -0.0000086531 -0.0001058540 0.0000054695 0.0000024543 0.0000341135 0.0029671653 -0.0001123864 -0.0000206306 0.0029949974 -0.0000291803 0.0025986693
1403715898.38431 -0.225519 -0.995393 1.020858 0.798494 -0.036367 0.600676 0.016556 0.0003862824 -0.0000068767 -0.0001083112 0.0000054187 0.0000020182 0.0000356130 0.0030395167 -0.0001275821 -0.0000201341 0.0030243120 -0.0000300349 0.0025999395
1403715898.43433 -0.232860 -1.076287 1.020932 0.801861 -0.043383 0.595453 0.023914 0.0003835571 -0.0000054771 -0.0001126509 0.0000053739 0.0000016678 0.0000383332 0.0031148089 -0.0001490338 -0.0000180689 0.0030425568 -0.0000269233 0.0025999036
1403715898.48436 -0.246339 -1.162028 1.021294 0.805056 -0.051441 0.590200 0.030029 0.0003808387 -0.0000050144 -0.0001170625 0.0000053787 0.0000016084 0.0000412911 0.0031944177 -0.0001641516 -0.0000181716 0.0030626642 -0.0000248205 0.0026002051
1403715898.53436 -0.259544 -1.244702 1.022623 0.808640 -0.059600 0.584121 0.036778 0.0003777596 -0.0000042246 -0.0001217974 0.0000053799 0.0000014371 0.0000446538 0.0032850792 -0.0001832608 -0.0000180910 0.0030900657 -0.0000241217 0.0026015339
1403715898.58433 -0.270669 -1.328738 1.024574 0.810835 -0.067938 0.579650 0.044020 0.0003756616 -0.0000032067 -0.0001250183 0.0000053783 0.0000011488 0.0000470546 0.0033784814 -0.0002025477 -0.0000179951 0.0031201560 -0.0000239055 0.0026032842
1403715898.63434 -0.283430 -1.414037 1.023439 0.812661 -0.077057 0.575364 0.050998 0.0003735203 -0.0000025976 -0.0001280750 0.0000053757 0.0000009733 0.0000494285 0.0034774892 -0.0002237945 -0.0000175168 0.0031508118 -0.0000238109 0.0026052404
1403715898.68434 -0.293970 -1.496432 1.021705 0.810966 -0.086215 0.575727 0.058646 0.0003745141 -0.0000020690 -0.0001272150 0.0000053818 0.0000007918 0.0000487347 0.0035862720 -0.0002441842 -0.0000180778 0.0031824895 -0.0000235419 0.0026073899
1403715898.73436 -0.304612 -1.578259 1.015343 0.809130 -0.095592 0.576082 0.065585 0.0003754543 -0.0000020284 -0.0001263836 0.0000053919 0.0000007801 0.0000480679 0.0036964776 -0.0002652873 -0.0000176712 0.0032171773 -0.0000239362 0.0026101798
1403715898.78434 -0.314613 -1.662980 1.007061 0.808821 -0.103647 0.574322 0.072254 0.0003751181 -0.0000012948 -0.0001272117 0.0000053813 0.0000005371 0.0000486636 0.0038102824 -0.0002860797 -0.0000183518 0.0032475024 -0.0000228224 0.0026124675
1403715898.83432 -0.327285 -1.750664 0.996243 0.808546 -0.110968 0.572641 0.077607 0.0003746850 -0.0000010371 -0.0001281274 0.0000053795 0.0000004562 0.0000493262 0.0039356175 -0.0003078776 -0.0000184776 0.0032744732 -0.0000203046 0.0026149149
1403715898.88428 -0.339065 -1.843462 0.984934 0.808438 -0.116881 0.570952 0.082349 0.0003742492 -0.0000004178 -0.0001289648 0.0000053339 0.0000002630 0.0000499151 0.0040671286 -0.0003296404 -0.0000199811 0.0032942394 -0.0000142763 0.0026159853
1403715898.93422 -0.348869 -1.940675 0.970887 0.808767 -0.122763 0.568876 0.084885 0.0003732783 -0.0000011019 -0.0001304048 0.0000052962 0.0000005252 0.0000509710 0.0042137073 -0.0003549818 -0.0000208894 0.0033026510 -0.0000044649 0.0026166993
1403715898.98419 -0.355898 -2.027926 0.952845 0.809226 -0.126516 0.566813 0.088716 0.0003725319 -0.0000003447 -0.0001316217 0.0000052671 0.0000002864 0.0000518822 0.0043778213 -0.0003779026 -0.0000223958 0.0033207750 0.0000036101 0.0026184214
1403715899.03417 -0.363867 -2.113438 0.931948 0.808510 -0.130360 0.566673 0.090554 0.0003726513 -0.0000009135 -0.0001317066 0.0000052378 0.0000005222 0.0000518430 0.0045310629 -0.0003952079 -0.0000245609 0.0033273064 0.0000152197 0.0026193212
1403715899.08415 -0.371219 -2.202714 0.909368 0.809681 -0.133228 0.564072 0.092144 0.0003712459 -0.0000007783 -0.0001336257 0.0000051671 0.0000004940 0.0000533022 0.0046808184 -0.0004224455 -0.0000250308 0.0033250465 0.0000300525 0.0026191969
1403715899.13414 -0.384964 -2.289201 0.882459 0.811877 -0.136083 0.560146 0.092588 0.0003686042 -0.0000013028 -0.0001369354 0.0000050899 0.0000007150 0.0000560006 0.0048412504 -0.0004472139 -0.0000271840 0.0033212692 0.0000437329 0.0026199661
