# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413393892.50555 -1.100103 0.676281 0.346784 0.821670 -0.005274 0.569619 0.019118 0.0003854604 0.0000109995 -0.0001432292 0.0000100119 -0.0000046312 0.0000596333 0.0029773743 0.0004193558 0.0000659345 0.0036464548 -0.0000084061 0.0027095489
1413393892.55568 -1.174316 0.702074 0.338700 0.823019 -0.006890 0.567630 0.019715 0.0003820309 0.0000103667 -0.0001441280 0.0000099432 -0.0000044290 0.0000606537 0.0030064232 0.0004347808 0.0000750849 0.0036992238 -0.0000085783 0.0027120764
1413393892.60572 -1.246829 0.721529 0.328842 0.825471 -0.007321 0.564033 0.020273 0.0003786840 0.0000106013 -0.0001461275 0.0000098003 -0.0000045785 0.0000626146 0.0030377636 0.0004611275 0.0000807482 0.0037813744 -0.0000100820 0.0027131166
1413393892.65571 -1.313513 0.738800 0.317814 0.829695 -0.007491 0.557776 0.020866 0.0003716716 0.0000106239 -0.0001492340 0.0000095491 -0.0000048056 0.0000660478 0.0030579934 0.0004719478 0.0000821578 0.0038408734 -0.0000136083 0.0027114651
1413393892.70575 -1.376248 0.757276 0.306285 0.835728 -0.008203 0.548633 0.022212 0.0003643319 0.0000112208 -0.0001554201 0.0000094811 -0.0000053787 0.0000724526 0.0030831313 0.0004874921 0.0000865245 0.0039192362 -0.0000174363 0.0027136568
1413393892.75574 -1.435005 0.778052 0.295714 0.843221 -0.008873 0.537018 0.022617 0.0003509950 0.0000108532 -0.0001615316 0.0000092431 -0.0000056377 0.0000804999 0.0031012159 0.0004829825 0.0000886073 0.0038850084 -0.0000141968 0.0027123891
1413393892.80575 -1.494087 0.794659 0.284987 0.851055 -0.007843 0.524492 0.023516 0.0003398660 0.0000120485 -0.0001683872 0.0000093113 -0.0000066571 0.0000897557 0.0031404295 0.0005059267 0.0000971326 0.0039434932 -0.0000109314 0.0027156980
1413393892.85572 -1.547623 0.817694 0.276359 0.857550 -0.008533 0.513745 0.024513 0.0003288513 0.0000121561 -0.0001731059 0.0000090386 -0.0000071628 0.0000975440 0.0031548415 0.0005070525 0.0000940888 0.0039699552 -0.0000141334 0.0027116627
1413393892.90570 -1.593275 0.840031 0.268666 0.863843 -0.008995 0.503081 0.024556 0.0003202053 0.0000119819 -0.0001784740 0.0000089438 -0.0000074530 0.0001060432 0.0031898400 0.0005342806 0.0000985847 0.0040419477 -0.0000134214 0.0027129985
1413393892.95572 -1.622762 0.863373 0.268913 0.869461 -0.009183 0.493298 0.024701 0.0003126994 0.0000119418 -0.0001828983 0.0000087743 -0.0000077687 0.0001137025 0.0032202297 0.0005568688 0.0000983085 0.0041076295 -0.0000140356 0.0027115233
1413393893.00571 -1.653978 0.884562 0.267899 0.873699 -0.008485 0.485723 0.025505 0.0003063024 0.0000124297 -0.0001864404 0.0000079565 -0.0000083428 0.0001203560 0.0031943852 0.0005815413 0.0000675268 0.0041477361 -0.0000105591 0.0026911495
1413393893.05571 -1.673460 0.903744 0.270427 0.876080 -0.007639 0.481450 0.025135 0.0003030610 0.0000124758 -0.0001882284 0.0000073993 -0.0000085101 0.0001238736 0.0031891124 0.0006092661 0.0000474923 0.0041883375 -0.0000045668 0.0026784376
1413393893.10569 -1.682047 0.925815 0.276189 0.877222 -0.007318 0.479392 0.024727 0.0003016452 0.0000121671 -0.0001890701 0.0000064441 -0.0000083257 0.0001254984 0.0031498802 0.0006381965 0.0000079994 0.0042062738 0.0000067020 0.0026540461
1413393893.15572 -1.699307 0.950366 0.276585 0.875578 -0.007214 0.482439 0.023761 0.0003038670 0.0000116875 -0.0001881982 0.0000058882 -0.0000078429 0.0001234865 0.0031346160 0.0006669856 -0.0000151481 0.0042053111 0.0000163541 0.0026411490
1413393893.20573 -1.703579 0.972911 0.281551 0.872683 -0.005791 0.487665 0.023951 0.0003088311 0.0000123718 -0.0001859278 0.0000056777 -0.0000079888 0.0001187522 0.0031378494 0.0006949278 -0.0000281942 0.0042239550 0.0000223415 0.0026356265
1413393893.25575 -1.704380 0.996271 0.286952 0.869681 -0.005780 0.493018 0.023557 0.0003133136 0.0000121554 -0.0001835427 0.0000053721 -0.0000075710 0.0001142190 0.0031324655 0.0007228943 -0.0000423736 0.0042114401 0.0000290520 0.0026290973
1413393893.30580 -1.702604 1.022569 0.294488 0.866758 -0.008224 0.498217 0.021065 0.0003178125 0.0000097690 -0.0001812383 0.0000050346 -0.0000059429 0.0001099459 0.0031364348 0.0007493877 -0.0000496192 0.0041963380 0.0000337255 0.0026262263
1413393893.35582 -1.692420 1.047428 0.299689 0.865133 -0.012123 0.501120 0.016637 0.0003204364 0.0000056615 -0.0001799976 0.0000047403 -0.0000034803 0.0001076401 0.0031503357 0.0007721072 -0.0000542566 0.0041819184 0.0000363835 0.0026247601
1413393893.40586 -1.676767 1.071868 0.305995 0.862767 -0.016509 0.505184 0.012261 0.0003239570 0.0000012730 -0.0001781480 0.0000045847 -0.0000009270 0.0001044080 0.0031645924 0.0007871320 -0.0000571752 0.0041550403 0.0000377267 0.0026240878
1413393893.45584 -1.654000 1.091266 0.312794 0.861181 -0.020127 0.507842 0.007633 0.0003260969 -0.0000029934 -0.0001767679 0.0000045541 0.0000014821 0.0001021777 0.0031775686 0.0008040094 -0.0000582870 0.0041112953 0.0000377683 0.0026233423
1413393893.50582 -1.631066 1.115653 0.319603 0.860443 -0.023070 0.509015 0.003159 0.0003269425 -0.0000069497 -0.0001762430 0.0000046702 0.0000036567 0.0001013350 0.0031923555 0.0008081959 -0.0000584781 0.0040647888 0.0000376538 0.0026235682
1413393893.55580 -1.601816 1.134368 0.327586 -0.859405 0.025142 -0.510677 0.000685 0.0003279693 -0.0000100224 -0.0001751884 0.0000048211 0.0000053119 0.0000998585 0.0032111307 0.0008169452 -0.0000582999 0.0040107210 0.0000380101 0.0026235482
1413393893.60576 -1.568245 1.150902 0.336578 -0.858145 0.027074 -0.512672 0.004678 0.0003294286 -0.0000133087 -0.0001740541 0.0000050576 0.0000070248 0.0000982097 0.0032270129 0.0008138508 -0.0000581472 0.0039570704 0.0000385753 0.0026235686
1413393893.65571 -1.531887 1.169839 0.345220 -0.858257 0.029251 -0.512308 0.008880 0.0003288371 -0.0000168211 -0.0001741079 0.0000053878 0.0000089348 0.0000984434 0.0032410662 0.0008052563 -0.0000580052 0.0038994396 0.0000386564 0.0026235830
1413393893.70570 -1.492194 1.185843 0.354120 -0.857797 0.031963 -0.512832 0.012889 0.0003286706 -0.0000203050 -0.0001735566 0.0000057843 0.0000107918 0.0000978951 0.0032565114 0.0007962732 -0.0000575330 0.0038333244 0.0000383230 0.0026234447
1413393893.75571 -1.448891 1.197195 0.364550 -0.855996 0.033651 -0.515624 0.016459 0.0003301140 -0.0000232257 -0.0001716500 0.0000061690 0.0000121776 0.0000954519 0.0032698581 0.0007829915 -0.0000569541 0.0037598454 0.0000388430 0.0026231205
1413393893.80571 -1.400576 1.208885 0.374313 -0.853960 0.034060 -0.518922 0.017656 0.0003322617 -0.0000243070 -0.0001696776 0.0000063253 0.0000125325 0.0000927928 0.0032782181 0.0007631902 -0.0000561489 0.0036873472 0.0000400166 0.0026233698
1413393893.85569 -1.350024 1.218306 0.385705 -0.849257 0.034337 -0.526564 0.017702 0.0003379117 -0.0000247992 -0.0001651361 0.0000063787 0.0000122395 0.0000867358 0.0032870262 0.0007414511 -0.0000551309 0.0036125152 0.0000405536 0.0026236005
1413393893.90570 -1.296194 1.226353 0.397776 -0.844045 0.032528 -0.535031 0.016487 0.0003444799 -0.0000236635 -0.0001599550 0.0000061961 0.0000110957 0.0000802044 0.0032933235 0.0007167875 -0.0000538541 0.0035440847 0.0000409550 0.0026239262
1413393893.95567 -1.239601 1.229825 0.409811 -0.837631 0.030720 -0.545155 0.015409 0.0003515812 -0.0000226110 -0.0001533178 0.0000060335 0.0000099548 0.0000726479 0.0032960865 0.0006873547 -0.0000509140 0.0034627305 0.0000431358 0.0026231228
1413393894.00567 -1.180571 1.236423 0.421186 -0.832962 0.030106 -0.552327 0.014260 0.0003569127 -0.0000219275 -0.0001484953 0.0000059407 0.0000092051 0.0000675072 0.0032961517 0.0006587059 -0.0000490612 0.0033985333 0.0000420915 0.0026232573
1413393894.05568 -1.120562 1.246290 0.433603 -0.829764 0.029178 -0.557196 0.013136 0.0003600538 -0.0000209091 -0.0001449351 0.0000058159 0.0000084863 0.0000640281 0.0032991420 0.0006302407 -0.0000469031 0.0033299231 0.0000401584 0.0026231947
1413393894.10566 -1.061936 1.251133 0.448988 -0.827438 0.029111 -0.560653 0.012895 0.0003620912 -0.0000207366 -0.0001422552 0.0000057804 0.0000082153 0.0000615274 0.0033032653 0.0006033825 -0.0000418646 0.0032583655 0.0000379118 0.0026202540
1413393894.15564 -0.999090 1.252822 0.461634 -0.826523 0.029429 -0.561959 0.013988 0.0003626796 -0.0000215874 -0.0001412632 0.0000058975 0.0000084798 0.0000606465 0.0033060989 0.0005730974 -0.0000397182 0.0031986171 0.0000381424 0.0026204554
1413393894.20561 -0.937206 1.245160 0.475240 -0.826109 0.029217 -0.562525 0.016024 0.0003622403 -0.0000226251 -0.0001406137 0.0000060542 0.0000088582 0.0000601841 0.0033049692 0.0005356385 -0.0000372633 0.0031272138 0.0000398591 0.0026207670
1413393894.25561 -0.873570 1.243578 0.488506 -0.825698 0.029805 -0.563077 0.016678 0.0003624140 -0.0000234641 -0.0001401296 0.0000061647 0.0000091522 0.0000597788 0.0032940621 0.0005007312 -0.0000339313 0.0030693413 0.0000371055 0.0026193219
1413393894.30559 -0.808303 1.241433 0.499965 -0.825384 0.031330 -0.563404 0.018320 0.0003624172 -0.0000251427 -0.0001398384 0.0000064138 0.0000097868 0.0000595618 0.0032910373 0.0004669784 -0.0000316311 0.0030207110 0.0000362455 0.0026197589
1413393894.35558 -0.742692 1.236438 0.508662 -0.824979 0.031413 -0.563979 0.018724 0.0003626999 -0.0000254278 -0.0001393367 0.0000064735 0.0000098525 0.0000591309 0.0032874271 0.0004317261 -0.0000291296 0.0029732152 0.0000355367 0.0026201327
1413393894.40557 -0.676316 1.230886 0.512665 -0.824952 0.030537 -0.564100 0.017675 0.0003629194 -0.0000243823 -0.0001393166 0.0000063450 0.0000094373 0.0000590827 0.0032816837 0.0003958548 -0.0000265437 0.0029296333 0.0000345739 0.0026202455
1413393894.45557 -0.608893 1.223404 0.511596 -0.824648 0.028925 -0.564679 0.016022 0.0003635252 -0.0000226605 -0.0001389625 0.0000061341 0.0000087319 0.0000587197 0.0032758235 0.0003598232 -0.0000238260 0.0028896922 0.0000334207 0.0026201850
1413393894.50557 -0.540775 1.215543 0.506586 -0.823893 0.027422 -0.565903 0.014216 0.0003646366 -0.0000209047 -0.0001381754 0.0000059347 0.0000079893 0.0000579355 0.0032683005 0.0003230427 -0.0000208909 0.0028540069 0.0000331551 0.0026198217
1413393894.55558 -0.472166 1.207198 0.498368 -0.822633 0.025888 -0.567873 0.011144 0.0003659470 -0.0000183688 -0.0001368207 0.0000056484 0.0000069317 0.0000566740 0.0032601563 0.0002845288 -0.0000183494 0.0028153209 0.0000327870 0.0026182542
1413393894.60558 -0.403530 1.196143 0.487592 -0.822184 0.023962 -0.568653 0.008553 0.0003667645 -0.0000159066 -0.0001363478 0.0000054039 0.0000059823 0.0000561834 0.0032525771 0.0002475794 -0.0000159740 0.0027852801 0.0000318563 0.0026162976
1413393894.65558 -0.334375 1.183940 0.474020 -0.820805 0.021926 -0.570752 0.006418 0.0003683555 -0.0000138465 -0.0001348792 0.0000052168 0.0000051485 0.0000548473 0.0032426936 0.0002102704 -0.0000138737 0.0027584162 0.0000306478 0.0026136506
1413393894.70558 -0.266242 1.170075 0.461026 -0.819873 0.020644 -0.572153 0.004869 0.0003694712 -0.0000122573 -0.0001339317 0.0000050911 0.0000045281 0.0000539883 0.0032323353 0.0001734791 -0.0000119497 0.0027361326 0.0000297427 0.0026112956
1413393894.75558 -0.197285 1.156977 0.450563 -0.818972 0.019080 -0.573502 0.003940 0.0003706452 -0.0000110125 -0.0001329118 0.0000050017 0.0000040456 0.0000530752 0.0032208887 0.0001378987 -0.0000104156 0.0027189997 0.0000286634 0.0026088918
1413393894.80559 -0.128370 1.148393 0.436937 -0.818804 0.019186 -0.573737 0.004199 0.0003705636 -0.0000113700 -0.0001328730 0.0000049974 0.0000042190 0.0000530134 0.0032101089 0.0001018536 -0.0000090744 0.0027012775 0.0000295395 0.0026048517
1413393894.85558 -0.059478 1.135606 0.427219 -0.817687 0.018516 -0.575350 0.004090 0.0003719478 -0.0000109652 -0.0001315887 0.0000049558 0.0000040396 0.0000518924 0.0032048966 0.0000682558 -0.0000080107 0.0026925199 0.0000288635 0.0026022605
1413393894.90556 0.008224 1.121974 0.417552 -0.815828 0.016974 -0.578034 0.003651 0.0003737677 -0.0000100750 -0.0001296143 0.0000048871 0.0000036771 0.0000502399 0.0031966498 0.0000348084 -0.0000070447 0.0026864629 0.0000283795 0.0025994670
1413393894.95554 0.076292 1.107907 0.410466 -0.812798 0.015579 -0.582331 0.002807 0.0003767050 -0.0000089608 -0.0001262030 0.0000048233 0.0000031958 0.0000475189 0.0031880988 0.0000024494 -0.0000058583 0.0026848314 0.0000278743 0.0025973708
1413393895.00552 0.143999 1.093976 0.404591 -0.809307 0.014402 -0.587206 0.002115 0.0003797525 -0.0000080567 -0.0001222732 0.0000047830 0.0000027925 0.0000445532 0.0031798846 -0.0000298407 -0.0000044544 0.0026854665 0.0000276146 0.0025957002
1413393895.05550 0.211048 1.081036 0.399425 -0.805729 0.013389 -0.592129 0.002092 0.0003827335 -0.0000076820 -0.0001182290 0.0000047678 0.0000025764 0.0000416542 0.0031727024 -0.0000611177 -0.0000033210 0.0026901663 0.0000271228 0.0025938844
1413393895.10548 0.276968 1.066068 0.395283 -0.804693 0.011872 -0.593572 0.001080 0.0003835499 -0.0000063421 -0.0001170275 0.0000047152 0.0000021384 0.0000408134 0.0031658102 -0.0000926565 -0.0000030267 0.0026970569 0.0000259421 0.0025920572
1413393895.15548 0.341355 1.050517 0.391160 -0.805336 0.010551 -0.592724 0.000323 0.0003831956 -0.0000052368 -0.0001178360 0.0000046867 0.0000018118 0.0000413407 0.0031582819 -0.0001219548 -0.0000024488 0.0027096019 0.0000252743 0.0025906102
1413393895.20549 0.403330 1.032929 0.387565 -0.807181 0.009717 -0.590223 0.000753 0.0003815614 -0.0000050510 -0.0001199964 0.0000046890 0.0000017839 0.0000428500 0.0031504244 -0.0001515353 -0.0000022154 0.0027217752 0.0000238453 0.0025893591
1413393895.25550 0.464762 1.014787 0.384851 -0.808241 0.008833 -0.588785 0.000468 0.0003805890 -0.0000044385 -0.0001212259 0.0000046817 0.0000016071 0.0000437248 0.0031423880 -0.0001781610 -0.0000014914 0.0027372699 0.0000235195 0.0025884599
1413393895.30550 0.526210 0.998582 0.381470 -0.807634 0.008369 -0.589624 0.000706 0.0003812982 -0.0000044087 -0.0001206182 0.0000046916 0.0000015834 0.0000432630 0.0031354451 -0.0002027953 -0.0000008328 0.0027587983 0.0000231284 0.0025876602
