# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1540821371.68031 0.001191 -0.010358 -0.002044 0.029903 -0.038907 0.998299 0.031475 0.0016199527 -0.0008938994 -0.0000797954 0.0033435492 0.0006325548 0.0011783074 0.0333114099 0.0061705006 0.0013649799 0.0021171583 0.0003129705 0.0009444974
1540821371.71330 0.014862 -0.017849 -0.018975 0.027257 -0.025361 0.998872 0.029485 0.0016296377 -0.0008918106 -0.0000506837 0.0033724822 0.0005690062 0.0011555313 0.0324983274 0.0060695835 0.0013465046 0.0021675746 0.0003151922 0.0010471247
1540821371.74648 0.023072 -0.024579 -0.030903 0.024922 -0.014306 0.999202 0.027750 0.0016367664 -0.0008943561 -0.0000237476 0.0034102997 0.0005153798 0.0011428881 0.0328580446 0.0060727090 0.0014091934 0.0022056791 0.0003400450 0.0011556442
1540821371.77966 0.032262 -0.030072 -0.039817 0.022768 -0.005462 0.999360 0.027062 0.0016444358 -0.0008918307 -0.0000009360 0.0034187335 0.0004689859 0.0011373506 0.0332346124 0.0060655960 0.0014713105 0.0022447564 0.0003690244 0.0012789251
1540821371.81242 0.034882 -0.035276 -0.049495 0.019343 -0.000390 0.999452 0.026860 0.0016479917 -0.0008725418 0.0000173770 0.0033594470 0.0004312894 0.0011393727 0.0332559755 0.0059634362 0.0012319877 0.0022590864 0.0003194010 0.0011839325
1540821371.84552 0.048978 -0.037651 -0.052440 0.017008 0.001192 0.999458 0.028172 0.0016639335 -0.0008823828 0.0000265114 0.0033649293 0.0004184164 0.0011501178 0.0338369691 0.0059547067 0.0012425423 0.0023016125 0.0003461525 0.0012895193
1540821371.87781 0.061258 -0.037132 -0.053312 0.012877 -0.000815 0.999413 0.031721 0.0016860579 -0.0008875386 0.0000301570 0.0033059842 0.0004083996 0.0011633045 0.0342156208 0.0059245176 0.0010703521 0.0023515995 0.0003466478 0.0013458974
1540821371.90990 0.120907 -0.029798 -0.048673 0.017107 -0.001581 0.999097 0.038857 0.0016750096 -0.0008203890 0.0000319468 0.0030791159 0.0004030972 0.0011823373 0.0327013200 0.0057226057 0.0008797721 0.0023824455 0.0003200982 0.0013832068
1540821371.94484 0.133575 -0.017702 -0.050725 0.016385 -0.003576 0.998734 0.047427 0.0017149516 -0.0008448045 0.0000208393 0.0030542021 0.0004135852 0.0011960915 0.0328559010 0.0057440210 0.0007756663 0.0024491209 0.0002282552 0.0013006911
1540821371.97997 0.147641 -0.003091 -0.035255 0.014922 -0.006932 0.998146 0.058605 0.0017661229 -0.0008785425 0.0000114105 0.0030119062 0.0004173939 0.0012126217 0.0329358326 0.0057431418 0.0007572851 0.0025050221 0.0001761802 0.0012698002
1540821372.01322 0.175209 0.009275 -0.030642 0.014479 -0.011364 0.997435 0.069171 0.0018206304 -0.0009100073 -0.0000001188 0.0029782684 0.0004323000 0.0012373696 0.0333827026 0.0057110174 0.0005958605 0.0025953408 0.0001626272 0.0013555167
1540821372.04614 0.189651 0.019346 -0.022466 0.012561 -0.015777 0.996793 0.077443 0.0018608890 -0.0009256984 -0.0000118557 0.0029263698 0.0004490139 0.0012582179 0.0331262299 0.0057115066 0.0007641722 0.0026150873 0.0000697793 0.0012465303
1540821372.07750 0.156836 0.039646 -0.009479 0.002536 -0.019996 0.996398 0.082364 0.0018788212 -0.0009313351 -0.0000151257 0.0028396811 0.0004398935 0.0012678562 0.0324009574 0.0058288940 0.0007895847 0.0026437922 0.0000467766 0.0012026811
1540821372.11034 0.144032 0.050071 -0.005950 -0.001749 -0.025844 0.996021 0.085266 0.0018684575 -0.0009324578 -0.0000143629 0.0028137503 0.0004391908 0.0012917477 0.0322826090 0.0058558775 0.0007812520 0.0026079660 0.0000539504 0.0010995725
1540821372.14328 0.141985 0.061538 0.000663 -0.001820 -0.031230 0.995857 0.085387 0.0018774737 -0.0009331814 -0.0000238649 0.0028024490 0.0004597521 0.0013211162 0.0323134181 0.0058698609 0.0007683623 0.0026362689 0.0000436301 0.0010704008
1540821372.17668 0.137755 0.071043 0.009519 -0.000621 -0.037185 0.995791 0.083765 0.0018710571 -0.0009318040 -0.0000331345 0.0028049811 0.0004772854 0.0013469114 0.0324090673 0.0058978115 0.0007350512 0.0026912506 0.0000288327 0.0010642320
1540821372.21068 0.123855 0.074281 0.020111 0.001110 -0.043631 0.995829 0.080124 0.0018697313 -0.0009170772 -0.0000405996 0.0028027289 0.0005025617 0.0013771194 0.0325122290 0.0059163531 0.0007144413 0.0027449929 0.0000209172 0.0010601936
1540821372.24391 0.105920 0.078758 0.030154 0.006882 -0.049951 0.996024 0.073438 0.0018303332 -0.0008747544 -0.0000410536 0.0027815688 0.0005241528 0.0014074615 0.0325799995 0.0059140425 0.0007207520 0.0027452224 0.0000333628 0.0010314028
1540821372.27712 0.091610 0.080153 0.037907 0.014558 -0.054220 0.996353 0.064256 0.0018149342 -0.0008525221 -0.0000420889 0.0028134106 0.0005529720 0.0014387053 0.0327623704 0.0059725231 0.0007102340 0.0028022660 0.0000261142 0.0010177052
1540821372.31085 0.065049 0.074154 0.046437 0.021165 -0.057799 0.996692 0.053066 0.0017121321 -0.0007341015 -0.0000306592 0.0027335301 0.0005708835 0.0014649570 0.0326688935 0.0058241786 0.0007767398 0.0026937570 0.0000787988 0.0009888027
1540821372.34409 0.050731 0.067352 0.052220 0.028747 -0.061058 0.996914 0.040088 0.0016808101 -0.0006998236 -0.0000162928 0.0027720897 0.0005850664 0.0014884150 0.0328106723 0.0058715357 0.0007989396 0.0027220211 0.0000814345 0.0009732822
1540821372.37765 0.017423 0.052714 0.059806 0.034127 -0.063219 0.997056 0.026790 0.0015956818 -0.0006074626 0.0000027975 0.0027344105 0.0005977000 0.0015118631 0.0325557556 0.0057175816 0.0008553303 0.0026575539 0.0001144264 0.0009738244
1540821372.41079 0.000729 0.039023 0.063899 0.042374 -0.063635 0.997004 0.011757 0.0015272704 -0.0005432106 0.0000157201 0.0027518879 0.0006079409 0.0015308762 0.0326104065 0.0057821091 0.0008820690 0.0026167596 0.0001218029 0.0009678595
1540821372.44396 -0.012504 0.021735 0.065529 -0.048805 0.063238 -0.996795 0.004357 0.0014934937 -0.0004789791 0.0000393835 0.0027350825 0.0006043452 0.0015449624 0.0326656811 0.0058062994 0.0009013402 0.0026381269 0.0001200571 0.0009777244
1540821372.47698 -0.030495 0.002292 0.066577 -0.049469 0.062621 -0.996609 0.020051 0.0014171378 -0.0003761129 0.0000600758 0.0026578225 0.0006016022 0.0015595567 0.0325861702 0.0058236601 0.0009338425 0.0026132577 0.0001371925 0.0009863183
1540821372.51009 -0.040709 -0.016774 0.064746 -0.046648 0.059466 -0.996518 0.035216 0.0013643635 -0.0002876085 0.0000811457 0.0026022411 0.0005925806 0.0015731608 0.0325938662 0.0058007584 0.0009681732 0.0026007222 0.0001558554 0.0009954853
1540821372.54346 -0.041376 -0.031000 0.057902 -0.043966 0.052893 -0.996426 0.049039 0.0012671113 -0.0001848435 0.0000875381 0.0025056844 0.0005788148 0.0015791258 0.0323684432 0.0057288070 0.0010154223 0.0025398124 0.0001843010 0.0010092196
1540821372.57685 -0.036940 -0.045792 0.048383 -0.040050 0.046545 -0.996270 0.060635 0.0012192039 -0.0001324883 0.0000931881 0.0024833917 0.0005583503 0.0015792139 0.0322976429 0.0056853790 0.0010293261 0.0025409899 0.0002044497 0.0010263843
1540821372.61003 -0.032924 -0.064403 0.040467 -0.034727 0.041032 -0.996253 0.067751 0.0012038473 -0.0001179312 0.0000958767 0.0024985956 0.0005356273 0.0015782199 0.0323194819 0.0056761984 0.0010157190 0.0025815678 0.0002062367 0.0010576783
1540821372.64311 -0.025192 -0.078052 0.031922 -0.028977 0.033003 -0.996541 0.070547 0.0011783463 -0.0001332839 0.0000799814 0.0024746612 0.0005020201 0.0015726896 0.0323168661 0.0056519179 0.0010151868 0.0025998664 0.0002204309 0.0010836437
1540821372.67635 -0.010117 -0.087374 0.021409 -0.021758 0.023110 -0.997106 0.069075 0.0011448729 -0.0001809680 0.0000527334 0.0023685765 0.0004359466 0.0015546625 0.0322870810 0.0056392401 0.0010086924 0.0026079138 0.0002321845 0.0011127700
1540821372.70953 0.004546 -0.094016 0.012416 -0.014109 0.012545 -0.997798 0.063585 0.0011439473 -0.0002148920 0.0000410129 0.0023415967 0.0004014757 0.0015535164 0.0323179685 0.0056204131 0.0009798089 0.0026658989 0.0002368911 0.0011518702
1540821372.74270 0.021359 -0.097548 0.004854 -0.007985 0.002869 -0.998497 0.054154 0.0011532780 -0.0002457453 0.0000318560 0.0023337768 0.0003794760 0.0015591761 0.0323701513 0.0055947470 0.0009479518 0.0027360304 0.0002397149 0.0011922181
1540821372.77602 0.048595 -0.100006 -0.000931 -0.007206 -0.002653 -0.999181 0.039733 0.0011431829 -0.0002861160 0.0000157147 0.0018928185 0.0002229252 0.0015088000 0.0321482498 0.0056548085 0.0008909697 0.0027164997 0.0002665994 0.0012148967
1540821372.80915 0.068683 -0.095702 -0.006413 0.000292 -0.003452 -0.999724 0.023218 0.0011671364 -0.0003149636 0.0000057922 0.0018835419 0.0002231906 0.0015295371 0.0321999465 0.0056268620 0.0008431545 0.0028037775 0.0002721968 0.0012715912
1540821372.84237 0.087168 -0.087650 -0.010155 0.007128 -0.003263 -0.999952 0.005906 0.0011929578 -0.0003436826 -0.0000076144 0.0018633266 0.0002192926 0.0015511917 0.0322633506 0.0055989204 0.0007916562 0.0028772931 0.0002797674 0.0013198712
1540821372.87559 0.102807 -0.080784 -0.009059 -0.010365 0.001974 0.999887 0.010690 0.0012144949 -0.0003550624 -0.0000195739 0.0017601321 0.0002133838 0.0015728918 0.0323028732 0.0055735538 0.0007549590 0.0029383925 0.0002921859 0.0013480658
1540821372.90872 0.119270 -0.069921 -0.008769 -0.014297 -0.000492 0.999535 0.026926 0.0012419643 -0.0003760915 -0.0000322826 0.0017461838 0.0002134713 0.0015978742 0.0323982560 0.0055420664 0.0006956589 0.0030091404 0.0003000052 0.0013930409
1540821372.94222 0.130392 -0.049655 -0.012064 -0.014309 -0.005211 0.999076 0.040185 0.0012567757 -0.0003500989 -0.0000443510 0.0015516059 0.0002094199 0.0016054096 0.0323294450 0.0055262586 0.0006911202 0.0030231752 0.0003092454 0.0014005113
1540821372.97539 0.136828 -0.035684 -0.004264 -0.015499 -0.014344 0.998321 0.053941 0.0012490734 -0.0002982332 -0.0000481275 0.0014000445 0.0001976822 0.0016285837 0.0322857633 0.0055258565 0.0006981570 0.0030538855 0.0002945122 0.0013879435
1540821373.00865 0.141728 -0.021414 0.002768 -0.012146 -0.023723 0.997520 0.065143 0.0012648594 -0.0002999274 -0.0000586570 0.0013820750 0.0001945384 0.0016599922 0.0323453755 0.0055060865 0.0006491037 0.0030965609 0.0002932602 0.0014142013
1540821373.04185 0.144851 -0.007804 0.008080 -0.007853 -0.032642 0.996678 0.074201 0.0012518871 -0.0002546279 -0.0000604249 0.0012805620 0.0001804298 0.0016855715 0.0322604696 0.0055295311 0.0006714460 0.0031195173 0.0002727389 0.0013901976
1540821373.07511 0.144036 0.002077 0.014742 -0.003712 -0.041237 0.995854 0.080997 0.0012597872 -0.0002535642 -0.0000636783 0.0012622247 0.0001759924 0.0017149049 0.0323134210 0.0055153825 0.0006164080 0.0031551335 0.0002660191 0.0013803605
1540821373.10824 0.138893 0.013211 0.024048 -0.000315 -0.050990 0.995205 0.083472 0.0012681117 -0.0002550750 -0.0000674311 0.0012619240 0.0001705859 0.0017468716 0.0323748511 0.0055085014 0.0005667688 0.0031883900 0.0002602951 0.0014031503
1540821373.14161 0.122460 0.021193 0.040379 0.002036 -0.061186 0.994713 0.082453 0.0012699129 -0.0002537641 -0.0000687341 0.0012593579 0.0001625282 0.0017783897 0.0323756455 0.0055021673 0.0005651428 0.0032123974 0.0002576279 0.0013794455
1540821373.17487 0.109712 0.028406 0.050606 0.007896 -0.068832 0.994557 0.077821 0.0012615208 -0.0002477324 -0.0000671969 0.0012595177 0.0001557398 0.0018093423 0.0324384634 0.0055096096 0.0005237208 0.0032101210 0.0002534413 0.0013747288
1540821373.20810 0.094616 0.034808 0.057637 0.014704 -0.074969 0.994606 0.070164 0.0012536877 -0.0002447967 -0.0000593185 0.0012694624 0.0001553895 0.0018399420 0.0325088665 0.0055131521 0.0004798868 0.0032146959 0.0002510918 0.0013769498
1540821373.24118 0.078535 0.037788 0.062355 0.023405 -0.078591 0.994850 0.059582 0.0012334349 -0.0002288513 -0.0000432467 0.0012687340 0.0001531711 0.0018680592 0.0325444777 0.0055064882 0.0004722216 0.0032185509 0.0002588619 0.0013452454
1540821373.27447 0.057210 0.036005 0.067573 0.031020 -0.081980 0.995108 0.045570 0.0011817759 -0.0001818449 -0.0000137481 0.0012343295 0.0001427213 0.0018893268 0.0325375054 0.0054674658 0.0004968955 0.0031757183 0.0002926176 0.0012902564
1540821373.30757 0.034211 0.031146 0.071878 0.036562 -0.083986 0.995300 0.031429 0.0011503038 -0.0001479158 0.0000090041 0.0012064102 0.0001308082 0.0019125054 0.0325351368 0.0054477943 0.0005075589 0.0031504787 0.0003172083 0.0012529406
1540821373.34081 0.010609 0.022588 0.075510 0.039660 -0.084920 0.995468 0.016083 0.0011208823 -0.0001127338 0.0000288361 0.0011657086 0.0001169847 0.0019340469 0.0325321503 0.0054275179 0.0005326624 0.0031136839 0.0003433327 0.0012043951
1540821373.37407 -0.004984 0.014428 0.072097 0.043384 -0.084471 0.995479 0.001849 0.0010918277 -0.0000742779 0.0000457545 0.0011049434 0.0000980232 0.0019542289 0.0324899084 0.0054187015 0.0005901907 0.0030733338 0.0003586528 0.0011347446
1540821373.40713 -0.021639 0.002835 0.068551 -0.045138 0.083818 -0.995406 0.010151 0.0010750481 -0.0000501465 0.0000614430 0.0010733178 0.0000933268 0.0019774300 0.0325104997 0.0054121283 0.0005853155 0.0030604927 0.0003660204 0.0011248453
1540821373.44037 -0.028608 -0.009710 0.058682 -0.047972 0.081115 -0.995369 0.018965 0.0010440933 -0.0000156796 0.0000778054 0.0010187891 0.0000786616 0.0019951528 0.0324414745 0.0054609960 0.0006411750 0.0030313769 0.0003360835 0.0010735078
1540821373.47335 -0.038905 -0.019645 0.050670 -0.046893 0.077152 -0.995582 0.025775 0.0010205108 0.0000113725 0.0000918891 0.0009755665 0.0000726558 0.0020148104 0.0324173930 0.0054688936 0.0006572885 0.0030531296 0.0003302973 0.0010549274
1540821373.50652 -0.035847 -0.028167 0.033806 -0.048253 0.067653 -0.996104 0.029519 0.0010061002 0.0000351785 0.0000931500 0.0009252963 0.0000730196 0.0020367160 0.0323894309 0.0054693671 0.0006791690 0.0030704222 0.0003321965 0.0010316324
1540821373.53973 -0.034970 -0.036073 0.020117 -0.044310 0.056892 -0.996916 0.030956 0.0009969425 0.0000531171 0.0000969439 0.0008891130 0.0000835319 0.0020549687 0.0323671238 0.0054608761 0.0006809714 0.0031237628 0.0003314650 0.0010297083
1540821373.57290 -0.030679 -0.042992 0.007441 -0.037548 0.045152 -0.997827 0.029884 0.0009928461 0.0000607351 0.0000838167 0.0008759082 0.0001068380 0.0020800601 0.0323608480 0.0054522680 0.0006740439 0.0031724105 0.0003323021 0.0010332504
1540821373.60602 -0.022698 -0.048790 -0.004739 -0.027723 0.033740 -0.998720 0.025530 0.0009867755 0.0000681546 0.0000616486 0.0008664543 0.0001313114 0.0021044962 0.0323640831 0.0054416373 0.0006618011 0.0032304920 0.0003329927 0.0010379671
1540821373.63916 -0.012418 -0.053224 -0.015030 -0.014607 0.024851 -0.999425 0.017838 0.0009714351 0.0000841549 0.0000382683 0.0008420466 0.0001397928 0.0021194548 0.0323754336 0.0054298022 0.0006474916 0.0032974244 0.0003320497 0.0010365740
1540821373.67232 0.001895 -0.057424 -0.023604 -0.001524 0.018069 -0.999812 0.006872 0.0009626423 0.0000880190 0.0000028171 0.0008424318 0.0001542466 0.0021401083 0.0323993785 0.0054163708 0.0006259019 0.0033690716 0.0003305994 0.0010411920
1540821373.70549 0.018926 -0.059526 -0.030435 -0.009005 -0.011541 0.999876 0.005751 0.0009532389 0.0000908808 -0.0000293485 0.0008489918 0.0001685488 0.0021640043 0.0324329111 0.0054003418 0.0005980862 0.0034555134 0.0003328454 0.0010514767
1540821373.73865 0.038495 -0.061317 -0.034134 -0.015486 -0.006191 0.999685 0.018754 0.0009426873 0.0000923763 -0.0000524415 0.0008550140 0.0001800678 0.0021841477 0.0324693880 0.0053844010 0.0005732549 0.0035482604 0.0003320307 0.0010547742
1540821373.77178 0.060049 -0.064117 -0.035303 -0.018553 -0.002739 0.999291 0.032641 0.0009300215 0.0000913774 -0.0000686185 0.0008558016 0.0001823746 0.0022054144 0.0325049254 0.0053718935 0.0005559681 0.0036491243 0.0003287538 0.0010471349
1540821373.80504 0.080822 -0.063439 -0.031947 -0.020018 -0.003003 0.998722 0.046318 0.0008879590 0.0000665956 -0.0000769495 0.0008326533 0.0001779302 0.0022255819 0.0325092287 0.0053572159 0.0005597291 0.0037600307 0.0003291740 0.0010253254
1540821373.83809 0.099737 -0.063069 -0.023930 -0.020221 -0.005263 0.997923 0.060932 0.0008793822 0.0000632183 -0.0000828422 0.0008256493 0.0001582076 0.0022422186 0.0325447292 0.0053507889 0.0005468120 0.0038530742 0.0003206014 0.0010171637
1540821373.87126 0.114335 -0.060716 -0.010210 -0.020653 -0.011705 0.996904 0.074964 0.0008758244 0.0000663165 -0.0000878828 0.0008297439 0.0001393154 0.0022764684 0.0326249372 0.0053283158 0.0004986387 0.0039589105 0.0003291060 0.0010399284
1540821373.90443 0.126923 -0.057466 0.006409 -0.022667 -0.022118 0.995545 0.088804 0.0008725953 0.0000696027 -0.0000953393 0.0008325796 0.0001072182 0.0023121454 0.0327197115 0.0053041646 0.0004473066 0.0040489730 0.0003378946 0.0010596008
1540821373.93760 0.136165 -0.053703 0.025980 -0.024346 -0.035311 0.993976 0.100853 0.0008696275 0.0000734766 -0.0000993014 0.0008358900 0.0000656859 0.0023478894 0.0328318244 0.0052793433 0.0003913977 0.0041307546 0.0003468392 0.0010783191
1540821373.97078 0.142129 -0.049822 0.047310 -0.026790 -0.050879 0.992299 0.109714 0.0008676393 0.0000775829 -0.0001027709 0.0008406170 0.0000159448 0.0023818161 0.0329602000 0.0052546896 0.0003323360 0.0042008715 0.0003554093 0.0010950905
1540821374.00395 0.144723 -0.046209 0.069317 -0.029943 -0.064263 0.990711 0.116043 0.0008667393 0.0000812200 -0.0001082289 0.0008476930 -0.0000281122 0.0024128168 0.0331051870 0.0052309530 0.0002706480 0.0042595496 0.0003633163 0.0011099032
1540821374.03713 0.142961 -0.043163 0.091297 -0.030526 -0.076407 0.989489 0.118917 0.0008626487 0.0000797356 -0.0001001402 0.0008494017 -0.0000601913 0.0024332212 0.0332468925 0.0051883265 0.0002119955 0.0042821988 0.0003748526 0.0011208877
1540821374.07030 0.137365 -0.040242 0.112631 -0.028825 -0.088240 0.988627 0.118316 0.0008618314 0.0000818230 -0.0000895734 0.0008579613 -0.0000992374 0.0024632486 0.0334247762 0.0051662705 0.0001479534 0.0043098007 0.0003804380 0.0011300087
1540821374.10355 0.128113 -0.037389 0.132237 -0.026457 -0.098036 0.988032 0.116109 0.0008615501 0.0000829546 -0.0000778028 0.0008667833 -0.0001320834 0.0024929674 0.0336230766 0.0051442564 0.0000828090 0.0043254855 0.0003848221 0.0011364835
1540821374.13669 0.115344 -0.034676 0.149840 -0.022447 -0.107402 0.987632 0.112003 0.0008615771 0.0000830417 -0.0000605869 0.0008759871 -0.0001637565 0.0025222835 0.0338420472 0.0051229918 0.0000177168 0.0043285965 0.0003879736 0.0011401757
1540821374.16980 0.098638 -0.029983 0.166004 -0.016822 -0.115976 0.987619 0.104281 0.0008566086 0.0000771342 -0.0000121730 0.0008813081 -0.0001734048 0.0024368549 0.0340833022 0.0051050608 -0.0000470127 0.0042096847 0.0004098728 0.0011375107
1540821374.20301 0.079910 -0.028594 0.179201 -0.008703 -0.125605 0.987475 0.095080 0.0008585350 0.0000794459 0.0000215217 0.0008651805 -0.0002281798 0.0024361361 0.0342946545 0.0050866103 -0.0000886143 0.0041924519 0.0004066274 0.0011274796
1540821374.23622 0.051049 -0.027453 0.194220 0.002609 -0.133654 0.987413 0.084529 0.0008337402 0.0000879634 0.0000171206 0.0007995338 -0.0003144498 0.0019350874 0.0334674499 0.0058919812 0.0002833681 0.0034185104 0.0000840871 0.0009540921
1540821374.26941 0.028837 -0.033992 0.201486 0.013115 -0.143119 0.987104 0.070508 0.0008216971 0.0000896571 0.0000239771 0.0007674154 -0.0003582289 0.0018033711 0.0333068897 0.0061426984 0.0003780886 0.0031623935 -0.0000001387 0.0008995369
1540821374.33568 -0.013097 -0.040722 0.202114 0.030331 -0.154679 0.986917 0.033893 0.0008072598 0.0000743640 0.0000507938 0.0006928199 -0.0004250259 0.0017679335 0.0334118211 0.0062131701 0.0003895689 0.0030370053 0.0000028579 0.0008758412
1540821374.36887 -0.030463 -0.047167 0.195974 0.034531 -0.157581 0.986775 0.015819 0.0007854756 0.0000585024 0.0000255170 0.0006597641 -0.0004536243 0.0017181214 0.0333785287 0.0063208226 0.0004241982 0.0029449192 -0.0000247260 0.0008547750
1540821374.40206 -0.045093 -0.054287 0.184766 -0.037055 0.157841 -0.986765 0.002907 0.0007484168 0.0000544802 0.0000298385 0.0006559304 -0.0004701484 0.0017033895 0.0334470240 0.0063911830 0.0004292985 0.0029294489 -0.0000332762 0.0008445096
1540821374.43527 -0.065095 -0.060845 0.173258 -0.040389 0.154492 -0.986976 0.019451 0.0007407797 0.0000452170 0.0000207117 0.0006485239 -0.0004703511 0.0017234768 0.0335911159 0.0064451112 0.0004044220 0.0029342006 -0.0000348477 0.0008518851
1540821374.46843 -0.076220 -0.067633 0.157567 -0.041633 0.148598 -0.987384 0.035482 0.0006761063 0.0000773424 0.0000223882 0.0005804050 -0.0004408855 0.0016947653 0.0334236137 0.0063959935 0.0005328209 0.0028870187 0.0000151787 0.0007844323
1540821374.50161 -0.086655 -0.071245 0.139442 -0.042210 0.137091 -0.988547 0.046888 0.0006722368 0.0000871115 0.0000089400 0.0005420895 -0.0004192179 0.0017268502 0.0335155745 0.0064126024 0.0005314995 0.0028907270 0.0000328732 0.0007866955
1540821374.53479 -0.099017 -0.076589 0.124859 -0.038552 0.122786 -0.990200 0.054228 0.0006630519 0.0001030245 -0.0000046676 0.0004400418 -0.0003392538 0.0017270043 0.0333384307 0.0062870020 0.0006581179 0.0028235908 0.0001142045 0.0007271523
1540821374.60110 -0.107751 -0.085851 0.085266 -0.026104 0.095285 -0.992921 0.065930 0.0006667111 0.0001078712 -0.0000433101 0.0003908039 -0.0002555469 0.0017869644 0.0335256582 0.0063183374 0.0006546273 0.0028519891 0.0001427162 0.0007505405
1540821374.63433 -0.093210 -0.082053 0.061619 -0.022498 0.083034 -0.993673 0.072199 0.0006665759 0.0001106458 -0.0000614589 0.0003591078 -0.0002040611 0.0017995737 0.0335502033 0.0062841311 0.0006794712 0.0028481716 0.0001778035 0.0007549545
1540821374.70062 -0.069078 -0.084011 0.025167 -0.013277 0.059403 -0.995466 0.073085 0.0006519189 0.0001092083 -0.0000750233 0.0003137440 -0.0000935107 0.0017798280 0.0334532653 0.0061283093 0.0007508383 0.0028142289 0.0002707366 0.0007688448
1540821374.73383 -0.060468 -0.085278 0.011110 -0.007833 0.048409 -0.996578 0.066545 0.0006476557 0.0001113786 -0.0000841471 0.0003112665 -0.0000648131 0.0017966245 0.0335292885 0.0061604539 0.0007423644 0.0028849711 0.0002855883 0.0007950210
1540821374.76695 -0.052424 -0.086414 -0.000767 -0.001052 0.038572 -0.997663 0.056381 0.0006328281 0.0001190665 -0.0000965909 0.0003072574 -0.0000373849 0.0018070475 0.0335241837 0.0062140418 0.0007562874 0.0029076774 0.0002912695 0.0008144325
1540821374.80013 -0.036448 -0.090178 -0.013627 0.005416 0.029100 -0.998595 0.043953 0.0006207502 0.0001291201 -0.0001136546 0.0003079376 -0.0000146119 0.0018176680 0.0335941651 0.0062513781 0.0007588802 0.0029408586 0.0002974170 0.0008362638
1540821374.83329 -0.022826 -0.088265 -0.021032 0.012619 0.023091 -0.999122 0.032586 0.0006005531 0.0001366192 -0.0001228985 0.0003144734 0.0000084030 0.0018244421 0.0336933513 0.0062611430 0.0007459490 0.0029932592 0.0003104926 0.0008621046
1540821374.86651 -0.007824 -0.083911 -0.024874 0.018167 0.019405 -0.999384 0.022899 0.0005632469 0.0001454858 -0.0001191204 0.0003166657 0.0000139582 0.0018179694 0.0337684698 0.0062392243 0.0007259337 0.0030064234 0.0003165619 0.0008868314
1540821374.89963 0.002543 -0.079840 -0.026877 0.022648 0.016922 -0.999492 0.014700 0.0005550621 0.0001471174 -0.0001270425 0.0003214628 0.0000179078 0.0018256298 0.0338308447 0.0062367478 0.0007103468 0.0030607894 0.0003303337 0.0009205900
