# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1540821825.86269 -0.873034 -0.884506 -0.881944 0.043971 0.077049 -0.992224 0.087303 0.0003095132 -0.0001584373 0.0001554369 0.0010698330 -0.0000613100 0.0014047088 0.0624973143 0.0082181056 0.0043829314 0.0191435428 0.0021959949 0.0040618184
1540821825.90480 -1.142112 -0.986352 -0.945131 0.065976 0.080956 -0.991793 0.073761 0.0003154361 -0.0001489938 0.0001158428 0.0009800769 -0.0000140499 0.0014288190 0.0644549580 0.0079651522 0.0057018088 0.0199533665 0.0026479327 0.0044651488
1540821825.94364 -1.221876 -1.076795 -0.998717 0.076663 0.083426 -0.990652 0.075969 0.0003312271 -0.0001641154 0.0000673890 0.0009278605 0.0000323057 0.0013849930 0.0701395957 0.0081502081 0.0077178957 0.0207121470 0.0032085611 0.0051008040
1540821825.97678 -1.271690 -1.130122 -1.037681 0.081378 0.084053 -0.990568 0.071334 0.0003462708 -0.0001698904 0.0000479703 0.0009593028 0.0000291071 0.0014323220 0.0768395122 0.0091617116 0.0087426927 0.0222627977 0.0036352975 0.0054356443
1540821826.00995 -1.315897 -1.176567 -1.071333 0.085820 0.085381 -0.990428 0.066319 0.0003658766 -0.0001832061 0.0000410697 0.0009820736 0.0000303606 0.0014720793 0.0830947263 0.0101431361 0.0094818305 0.0237249292 0.0039601410 0.0056504528
1540821826.04312 -1.362172 -1.223479 -1.105318 0.090149 0.086621 -0.990251 0.061427 0.0003863520 -0.0001965694 0.0000342278 0.0010051632 0.0000315661 0.0015124113 0.0897686442 0.0112085957 0.0102790734 0.0252791363 0.0043104371 0.0058801372
1540821826.07625 -1.410864 -1.270519 -1.139576 0.094142 0.087401 -0.990030 0.057786 0.0004067532 -0.0002085258 0.0000284065 0.0010295266 0.0000330721 0.0015532153 0.0968761973 0.0123622146 0.0111398937 0.0269291401 0.0046877699 0.0061258948
1540821826.10951 -1.462281 -1.317408 -1.174358 0.098563 0.087827 -0.989735 0.054731 0.0004274205 -0.0002199016 0.0000217324 0.0010549299 0.0000346474 0.0015947865 0.1044733122 0.0136148880 0.0120724333 0.0286887699 0.0050950481 0.0063893841
1540821826.14274 -1.516234 -1.363698 -1.209285 0.103272 0.087816 -0.989445 0.051210 0.0004491958 -0.0002319722 0.0000143213 0.0010804077 0.0000365633 0.0016368808 0.1125579985 0.0149686935 0.0130775411 0.0305583914 0.0055321406 0.0066701893
1540821826.17585 -1.573044 -1.409373 -1.243682 0.106045 0.088822 -0.989252 0.047394 0.0004723374 -0.0002448271 0.0000105625 0.0011054095 0.0000380771 0.0016794900 0.1211362277 0.0164272391 0.0141618730 0.0325394765 0.0060009056 0.0069699463
1540821826.20899 -1.633156 -1.454866 -1.277542 0.105565 0.093009 -0.989049 0.044585 0.0004960370 -0.0002572392 0.0000126969 0.0011305730 0.0000371399 0.0017232146 0.1302776411 0.0180049506 0.0153384541 0.0346491090 0.0065064065 0.0072921542
1540821826.24212 -1.696215 -1.500834 -1.311165 0.103018 0.098116 -0.988881 0.043311 0.0005193310 -0.0002681802 0.0000196136 0.0011571601 0.0000358230 0.0017676614 0.1399959623 0.0197069034 0.0166106845 0.0368926157 0.0070507886 0.0076381918
1540821826.27537 -1.762035 -1.547726 -1.345426 0.101642 0.102253 -0.988659 0.042020 0.0005431175 -0.0002791602 0.0000243456 0.0011845988 0.0000350714 0.0018128701 0.1503454604 0.0215446561 0.0179851985 0.0392855312 0.0076375818 0.0080100409
1540821826.30855 -1.830195 -1.595743 -1.380238 0.101329 0.106146 -0.988330 0.040863 0.0005671101 -0.0002900256 0.0000266038 0.0012127087 0.0000339701 0.0018587316 0.1612933820 0.0235152267 0.0194608809 0.0418224580 0.0082668678 0.0084078481
1540821826.34164 -1.900740 -1.645747 -1.415327 0.100171 0.109760 -0.988073 0.040376 0.0005910795 -0.0003002070 0.0000313963 0.0012418836 0.0000335253 0.0019050451 0.1728693357 0.0256275461 0.0210470263 0.0445122136 0.0089438087 0.0088350877
1540821826.37482 -1.973648 -1.698560 -1.451082 0.098711 0.113460 -0.987818 0.039988 0.0006157145 -0.0003105135 0.0000369986 0.0012716320 0.0000330799 0.0019521381 0.1851612702 0.0279009335 0.0227558173 0.0473787823 0.0096755946 0.0092956754
1540821826.40806 -2.048615 -1.755020 -1.487571 0.096742 0.116335 -0.987711 0.039161 0.0006416482 -0.0003214687 0.0000445384 0.0013014533 0.0000341344 0.0019997910 0.1981922399 0.0303436175 0.0245930385 0.0504310901 0.0104673949 0.0097924228
1540821826.44116 -2.125166 -1.815959 -1.524659 0.093587 0.117885 -0.987826 0.039306 0.0006672303 -0.0003310951 0.0000567586 0.0013329472 0.0000376868 0.0020474464 0.2119128172 0.0329503294 0.0265581777 0.0536606445 0.0113223010 0.0103273238
1540821826.47437 -2.203661 -1.882181 -1.562964 0.089131 0.120042 -0.987860 0.042165 0.0006907609 -0.0003375498 0.0000732333 0.0013682066 0.0000407650 0.0020955348 0.2264542826 0.0357490803 0.0286718228 0.0571024824 0.0122522171 0.0109071576
1540821826.50750 -2.282676 -1.953228 -1.603265 0.087202 0.122619 -0.987494 0.047070 0.0007111143 -0.0003411610 0.0000833403 0.0014070012 0.0000411118 0.0021447744 0.2417377683 0.0387265023 0.0309132933 0.0607441392 0.0132522714 0.0115267236
1540821826.54072 -2.362298 -2.028660 -1.646093 0.088978 0.125855 -0.986715 0.051345 0.0007309937 -0.0003454319 0.0000822692 0.0014461661 0.0000381197 0.0021961134 0.2578578372 0.0419026751 0.0332915710 0.0646130383 0.0143280454 0.0121879150
1540821826.57387 -2.442518 -2.107878 -1.690942 0.091688 0.128782 -0.985899 0.054878 0.0007516859 -0.0003504739 0.0000783237 0.0014851747 0.0000350634 0.0022482629 0.2747818403 0.0452742299 0.0358070409 0.0687047235 0.0154805858 0.0128911842
1540821826.60702 -2.523902 -2.191121 -1.737404 0.092423 0.128843 -0.985661 0.057709 0.0007744370 -0.0003559539 0.0000824459 0.0015242382 0.0000379076 0.0023000515 0.2925976106 0.0488625212 0.0384799063 0.0730440262 0.0167205406 0.0136430134
1540821826.64019 -2.606377 -2.278097 -1.785506 0.091901 0.125794 -0.985995 0.059525 0.0007993903 -0.0003621504 0.0000929997 0.0015632149 0.0000468647 0.0023515945 0.3113483203 0.0526791018 0.0413157746 0.0776469686 0.0180524171 0.0144450013
1540821826.67472 -2.591442 -2.436075 -1.829678 0.087221 0.129274 -0.986236 0.054940 0.0007715030 -0.0003349772 0.0000847535 0.0014351278 -0.0000011472 0.0023644652 0.2794101612 0.0476300342 0.0381974861 0.0794922732 0.0182949432 0.0145622689
1540821826.70833 -2.427602 -2.571444 -1.866105 0.081203 0.129624 -0.987096 0.047387 0.0007523553 -0.0002681072 0.0000871003 0.0011180377 -0.0001146692 0.0023333352 0.1915063585 0.0324246430 0.0273960457 0.0789430879 0.0170433523 0.0136166600
1540821826.74159 -2.636726 -2.691428 -1.878310 0.076172 0.131039 -0.988068 0.027336 0.0004826507 -0.0000768532 -0.0001022589 0.0005504152 -0.0001551571 0.0021034543 0.0660268295 0.0041465674 0.0110669249 0.0504922303 0.0094519544 0.0107106970
1540821826.77541 -2.676471 -2.807791 -1.920393 0.073312 0.132615 -0.988183 0.023086 0.0004288197 -0.0000787027 -0.0001400931 0.0005509189 -0.0001649773 0.0021039944 0.0686654213 0.0037540521 0.0117557928 0.0512069506 0.0099865588 0.0113566324
1540821826.80918 -2.678505 -2.894169 -1.948869 0.070276 0.133524 -0.988389 0.017895 0.0004376709 -0.0000925790 -0.0001588335 0.0005431347 -0.0002106402 0.0020891587 0.0708675019 0.0038700556 0.0119132543 0.0533279078 0.0104322289 0.0116524543
1540821826.84339 -2.635175 -3.009942 -1.989545 0.068365 0.129121 -0.989119 0.017246 0.0004339619 -0.0000948150 -0.0001702994 0.0005446607 -0.0002216267 0.0020959249 0.0728264294 0.0045579969 0.0122328206 0.0553213180 0.0108329662 0.0118855029
1540821826.87971 -2.413993 -3.017575 -1.954640 0.053768 0.118371 -0.991475 0.008681 0.0003105923 -0.0000628987 -0.0002481888 0.0005034718 -0.0002138598 0.0020484741 0.0712062763 0.0040744445 0.0114802089 0.0534640649 0.0100863423 0.0116614779
1540821826.91511 -2.236648 -3.064403 -1.953945 0.045402 0.109404 -0.992957 0.002555 0.0003027756 -0.0000708708 -0.0002070741 0.0004604770 -0.0002148742 0.0020502021 0.0689833612 0.0048724100 0.0106398670 0.0551304632 0.0098655118 0.0112649091
1540821826.94962 -2.254080 -3.055390 -1.956473 0.040959 0.098834 -0.994260 0.000552 0.0002819222 -0.0000564374 -0.0001645228 0.0004187827 -0.0002241993 0.0020793167 0.0707828435 0.0048050427 0.0102987146 0.0547291496 0.0088282971 0.0108842502
1540821826.98404 -2.204045 -3.006909 -1.936983 -0.030198 -0.090411 0.995435 0.004750 0.0002662938 -0.0000372216 -0.0001380582 0.0003440052 -0.0002411534 0.0020841413 0.0681612734 0.0031626252 0.0094188377 0.0532513192 0.0077278734 0.0104014573
1540821827.01721 -2.249901 -3.093541 -1.979031 -0.028195 -0.086477 0.995831 0.006885 0.0002719023 -0.0000466987 -0.0000987460 0.0003453912 -0.0002101835 0.0021405834 0.0697274105 0.0036064075 0.0096926530 0.0557679121 0.0082055528 0.0106414095
1540821827.08356 -2.339223 -3.258632 -2.056733 -0.027847 -0.089116 0.995563 0.011723 0.0002920019 -0.0000493393 -0.0001072267 0.0003686358 -0.0002241873 0.0022220370 0.0754739596 0.0042057477 0.0104162234 0.0598293749 0.0091712242 0.0114208882
1540821827.11682 -2.384699 -3.341490 -2.094111 -0.028216 -0.096438 0.994840 0.014040 0.0003026039 -0.0000491022 -0.0001139348 0.0003864379 -0.0002539749 0.0022574787 0.0785136913 0.0045351492 0.0107880308 0.0619708602 0.0096917293 0.0118306527
1540821827.18312 -2.477170 -3.510800 -2.166537 -0.026754 -0.109889 0.993376 0.020304 0.0003237634 -0.0000501400 -0.0001180219 0.0004232694 -0.0003104659 0.0023292385 0.0849602505 0.0052644951 0.0115498813 0.0664683311 0.0108077749 0.0126923692
1540821827.21625 -2.524518 -3.599121 -2.202309 -0.023464 -0.116658 0.992629 0.022972 0.0003333975 -0.0000524121 -0.0001094433 0.0004431186 -0.0003390619 0.0023657655 0.0884062841 0.0056714594 0.0119423974 0.0688365844 0.0114074494 0.0131486618
1540821827.24942 -2.572594 -3.691385 -2.238740 -0.019726 -0.122304 0.991981 0.025026 0.0003429968 -0.0000554549 -0.0000987964 0.0004623927 -0.0003634935 0.0024037306 0.0920316095 0.0061134987 0.0123446257 0.0712940939 0.0120379453 0.0136257014
1540821827.28260 -2.621250 -3.788422 -2.276284 -0.016232 -0.127147 0.991425 0.025414 0.0003525336 -0.0000584788 -0.0000892248 0.0004815724 -0.0003849021 0.0024426050 0.0958513254 0.0065949862 0.0127570946 0.0738420574 0.0127004809 0.0141253637
1540821827.31585 -2.670436 -3.890827 -2.315525 -0.013531 -0.132222 0.990832 0.024196 0.0003621547 -0.0000607659 -0.0000832221 0.0005022482 -0.0004074941 0.0024808553 0.0998901995 0.0071210502 0.0131816154 0.0764929418 0.0133989441 0.0146508253
1540821827.34902 -2.719857 -3.998381 -2.356660 -0.011525 -0.136851 0.990292 0.021475 0.0003717182 -0.0000623617 -0.0000804972 0.0005232562 -0.0004285610 0.0025194372 0.1041410352 0.0076917876 0.0136166966 0.0792365629 0.0141317751 0.0152010847
1540821827.38212 -2.769371 -4.110948 -2.400098 -0.010776 -0.140436 0.989866 0.018066 0.0003815882 -0.0000628416 -0.0000834540 0.0005432712 -0.0004458477 0.0025593882 0.1086140009 0.0083094428 0.0140628588 0.0820792684 0.0149011638 0.0157774518
1540821827.41539 -2.819025 -4.228728 -2.446464 -0.011598 -0.143411 0.989484 0.014856 0.0003922454 -0.0000618869 -0.0000935083 0.0005627655 -0.0004611931 0.0026003073 0.1133456553 0.0089803679 0.0145230755 0.0850488376 0.0157144938 0.0163845629
1540821827.44846 -2.868187 -4.350113 -2.495124 -0.013074 -0.143972 0.989424 0.011902 0.0004034047 -0.0000606705 -0.0001065128 0.0005779841 -0.0004667943 0.0026454963 0.1182914492 0.0096988862 0.0149921693 0.0881180229 0.0165649740 0.0170164468
1540821827.48163 -2.917282 -4.475245 -2.545994 -0.013617 -0.142713 0.989627 0.009322 0.0004146078 -0.0000608141 -0.0001152300 0.0005899016 -0.0004646385 0.0026950917 0.1234938408 0.0104705353 0.0154735356 0.0913193687 0.0174618475 0.0176778449
1540821827.51462 -2.978212 -4.601913 -2.603414 -0.012947 -0.141434 0.989826 0.008524 0.0004212485 -0.0000647261 -0.0001155831 0.0005979732 -0.0004571343 0.0027448503 0.1288319723 0.0112773871 0.0159539302 0.0946574519 0.0184160859 0.0183412645
1540821827.54696 -3.045454 -4.733909 -2.660895 -0.011797 -0.138686 0.990212 0.010405 0.0004057381 -0.0000830495 -0.0001080615 0.0005934695 -0.0004491095 0.0027773904 0.1323824566 0.0125830220 0.0167881006 0.0977281805 0.0192846688 0.0188969867
1540821827.61137 -3.191543 -4.964304 -2.756784 -0.009840 -0.121853 0.992325 0.018578 0.0003782754 -0.0001074751 -0.0000857351 0.0005819772 -0.0004033358 0.0028624876 0.1414781609 0.0151384364 0.0183664068 0.1037544904 0.0209632079 0.0201344748
1540821827.64459 -3.124376 -4.944737 -2.776600 -0.003833 -0.105863 0.994062 0.024892 0.0003606132 -0.0000988987 -0.0000988447 0.0005482478 -0.0003895518 0.0028836535 0.1389068441 0.0144223748 0.0191520321 0.1053444564 0.0216121295 0.0206225896
1540821827.67862 -3.121041 -4.978861 -2.798794 0.000122 -0.090416 0.995433 0.030642 0.0003385018 -0.0000955737 -0.0000643362 0.0005281306 -0.0003342597 0.0029368811 0.1412590902 0.0158914449 0.0194273577 0.1097030946 0.0222717789 0.0210231545
1540821827.74589 -3.223657 -4.761882 -2.751692 0.010642 -0.052852 0.997872 0.036683 0.0002472091 -0.0000751246 -0.0000355988 0.0004931666 -0.0002849418 0.0029881431 0.1475251249 0.0184202933 0.0206598974 0.1093078107 0.0213148296 0.0213153785
1540821827.77858 -3.213635 -4.686779 -2.735820 0.016233 -0.041962 0.998162 0.040591 0.0002174377 -0.0001039215 0.0000050570 0.0004095065 -0.0001696924 0.0029725011 0.1314890762 0.0206079238 0.0215928748 0.1072246966 0.0202865787 0.0206999316
1540821827.81110 -3.259458 -4.750991 -2.766373 0.017790 -0.037375 0.997952 0.048765 0.0002061486 -0.0000881310 0.0000682449 0.0003819149 -0.0001636717 0.0029336560 0.1318737274 0.0198265956 0.0212341246 0.1061093937 0.0198872081 0.0209105222
1540821827.84328 -3.361283 -4.870296 -2.801925 0.015112 -0.035830 0.997544 0.058257 0.0002007543 -0.0000785718 0.0001018449 0.0003590927 -0.0001688468 0.0028952459 0.1349097859 0.0196253424 0.0214636231 0.1054286369 0.0198671096 0.0213311535
1540821827.87295 -3.533977 -5.139837 -2.784705 0.007844 -0.023716 0.996591 0.078631 0.0001278796 -0.0000988397 0.0001078224 0.0003039001 -0.0002314669 0.0024629097 0.1385089389 0.0186039667 0.0222068521 0.1034175729 0.0202630166 0.0208386784
1540821827.90470 -3.442088 -4.938777 -2.752751 0.017671 -0.015567 0.995029 0.096758 0.0000925938 -0.0000565921 0.0000883393 0.0002056752 -0.0001980000 0.0023443271 0.1351167257 0.0111469938 0.0208568710 0.0871548610 0.0165145382 0.0200505052
1540821827.93687 -3.644536 -4.966714 -2.768503 0.016862 -0.016172 0.993735 0.109297 0.0000923075 -0.0000509328 0.0001230918 0.0001748842 -0.0001173013 0.0021515527 0.1258368810 0.0089729639 0.0202671060 0.0870897820 0.0165533878 0.0204342450
1540821827.96940 -3.793823 -5.083481 -2.803550 0.016872 -0.016059 0.992338 0.121335 0.0000904634 -0.0000466127 0.0001115494 0.0001601083 -0.0000778833 0.0019464708 0.1227376467 0.0057249543 0.0202002091 0.0863682394 0.0168023792 0.0206077384
1540821828.00226 -3.922669 -5.175029 -2.836071 0.018184 -0.014096 0.991180 0.130512 0.0000890958 -0.0000442410 0.0001067578 0.0001512514 -0.0000533657 0.0018684499 0.1233662325 0.0049021318 0.0205667052 0.0869674493 0.0171529457 0.0209961453
1540821828.03531 -3.963699 -5.249488 -2.868501 0.021289 -0.012976 0.990884 0.132387 0.0000915762 -0.0000473099 0.0001110885 0.0001524425 -0.0000481918 0.0018884666 0.1265584908 0.0046391903 0.0208711586 0.0879555542 0.0175449425 0.0214382005
1540821828.06811 -4.081829 -5.356828 -2.898962 0.022968 -0.013714 0.989482 0.142163 0.0000900173 -0.0000440538 0.0001161603 0.0001450414 -0.0000291965 0.0018005680 0.1272468589 0.0040333338 0.0210876919 0.0893951728 0.0181023556 0.0220266970
1540821828.10132 -4.125316 -5.428959 -2.926962 0.025267 -0.015912 0.989219 0.143367 0.0000916476 -0.0000478316 0.0001156371 0.0001461215 -0.0000390688 0.0018230116 0.1306580040 0.0039353604 0.0214322008 0.0905826734 0.0184919428 0.0224893004
1540821828.13461 -4.168953 -5.500229 -2.954673 0.025094 -0.019177 0.988990 0.144574 0.0000914260 -0.0000507419 0.0001140591 0.0001486999 -0.0000534842 0.0018439370 0.1336885452 0.0042403386 0.0217479021 0.0924428908 0.0190407015 0.0230852097
1540821828.20102 -4.251854 -5.644315 -3.012517 0.024428 -0.027227 0.988445 0.147098 0.0000917933 -0.0000553138 0.0001117143 0.0001552887 -0.0000894291 0.0018809358 0.1399063101 0.0049828514 0.0223971956 0.0961653858 0.0200619548 0.0242964825
1540821828.23415 -4.291092 -5.720552 -3.041004 0.027260 -0.029400 0.988095 0.148529 0.0000952952 -0.0000576275 0.0001222091 0.0001601009 -0.0000991212 0.0019029479 0.1430846932 0.0052617979 0.0226521353 0.0981957966 0.0206606210 0.0249910531
1540821828.26742 -4.329743 -5.796704 -3.070460 0.029343 -0.032576 0.987575 0.150912 0.0000987146 -0.0000601366 0.0001299702 0.0001651315 -0.0001107551 0.0019251580 0.1464449456 0.0056237162 0.0229136798 0.1002945402 0.0212756541 0.0257136601
1540821828.33367 -4.404421 -5.948940 -3.134267 0.024242 -0.038496 0.986538 0.157075 0.0001013989 -0.0000633918 0.0001117142 0.0001760440 -0.0001391067 0.0019735692 0.1533717639 0.0064181588 0.0234000423 0.1045731268 0.0225393579 0.0272085587
1540821828.36689 -4.441121 -6.025820 -3.169056 0.019300 -0.042830 0.986004 0.159968 0.0001020589 -0.0000644744 0.0000940740 0.0001830674 -0.0001603228 0.0019974947 0.1569716532 0.0068531642 0.0236258538 0.1067642388 0.0231913547 0.0279856002
1540821828.39987 -4.387939 -6.029718 -3.218463 0.018801 -0.048663 0.986997 0.152039 0.0000995479 -0.0000569641 0.0000576554 0.0001712475 -0.0001425385 0.0019073414 0.1587474108 0.0057445002 0.0241109156 0.1076892016 0.0240825717 0.0287348388
1540821828.43299 -4.406173 -6.092985 -3.260926 0.014831 -0.057857 0.986430 0.152935 0.0000993173 -0.0000562454 0.0000539032 0.0001781171 -0.0001633278 0.0019008302 0.1608432389 0.0061421046 0.0242193800 0.1106411924 0.0251164918 0.0297381894
1540821828.46619 -4.430420 -6.162971 -3.305610 0.011493 -0.067524 0.985544 0.154953 0.0001003096 -0.0000553101 0.0000407637 0.0001836067 -0.0001868117 0.0018872085 0.1638795238 0.0062660490 0.0244653402 0.1128146891 0.0259341245 0.0305971255
1540821828.49935 -4.454872 -6.234290 -3.353309 0.012097 -0.074952 0.984860 0.155844 0.0001013681 -0.0000540993 0.0000373727 0.0001855752 -0.0001961358 0.0018663866 0.1669538039 0.0063430046 0.0247272947 0.1149365468 0.0267440578 0.0314591039
1540821828.56570 -4.515637 -6.388557 -3.458028 0.019794 -0.076244 0.984751 0.155111 0.0001048730 -0.0000539917 0.0000529629 0.0001838617 -0.0001771601 0.0018664369 0.1737226531 0.0067243150 0.0252052710 0.1193306990 0.0283562984 0.0332305678
1540821828.59887 -4.551251 -6.470067 -3.515055 0.020317 -0.073828 0.984882 0.155381 0.0001053649 -0.0000507292 0.0000455920 0.0001771136 -0.0001504340 0.0018514099 0.1768307932 0.0066867768 0.0255041947 0.1214102230 0.0292444669 0.0341350118
1540821828.63207 -4.531030 -6.602340 -3.607752 0.021352 -0.068393 0.984672 0.159021 0.0001050509 -0.0000465668 0.0000366780 0.0001694962 -0.0001223975 0.0018310779 0.1794209791 0.0070521910 0.0261351822 0.1230759172 0.0298727903 0.0348502696
1540821828.66593 -4.544862 -6.705492 -3.673696 0.019294 -0.058618 0.985308 0.159250 0.0000814020 -0.0000394849 0.0000094808 0.0001555949 -0.0000974671 0.0017213074 0.1817128315 0.0089215845 0.0274364198 0.1238767093 0.0296825054 0.0351082122
1540821828.69925 -4.582196 -6.800074 -3.738529 0.014007 -0.044979 0.985660 0.162037 0.0000795079 -0.0000369269 -0.0000218957 0.0001484516 -0.0000430403 0.0017124215 0.1849954498 0.0091874057 0.0278780220 0.1261200195 0.0306431124 0.0360642954
1540821828.76550 -4.658894 -6.989500 -3.868832 0.011680 -0.018995 0.985290 0.169428 0.0000798165 -0.0000383098 -0.0000505995 0.0001481981 0.0000495095 0.0017064867 0.1914602151 0.0095135626 0.0284911138 0.1303195993 0.0323708105 0.0379581955
1540821828.79866 -4.706695 -7.096380 -3.932814 0.012393 -0.002175 0.984530 0.174765 0.0000793052 -0.0000406319 -0.0000632425 0.0001510231 0.0001122861 0.0016749291 0.1942073449 0.0093158504 0.0288846673 0.1319676275 0.0332118232 0.0388610942
1540821828.86484 -4.791848 -7.283170 -4.056871 0.020610 0.028782 0.983202 0.179056 0.0000826178 -0.0000451130 -0.0000609542 0.0001740937 0.0002218829 0.0016441468 0.2006772161 0.0091677356 0.0293734969 0.1361171946 0.0349686380 0.0408541293
1540821828.89801 -4.815673 -7.366231 -4.115271 0.025574 0.040932 0.982585 0.179439 0.0000843992 -0.0000469727 -0.0000569435 0.0001888892 0.0002609952 0.0016503733 0.2048688047 0.0094392035 0.0295610988 0.1382092114 0.0357386742 0.0418316954
1540821828.93118 -4.838234 -7.449278 -4.171339 0.029733 0.050595 0.982053 0.179245 0.0000855622 -0.0000476002 -0.0000512376 0.0002035090 0.0002933605 0.0016575934 0.2088470383 0.0098770040 0.0296718949 0.1407592820 0.0366813129 0.0429411464
1540821828.96429 -4.853731 -7.540420 -4.246015 0.032568 0.059046 0.981303 0.180271 0.0000862930 -0.0000480466 -0.0000503816 0.0002150566 0.0003167525 0.0016617250 0.2127287522 0.0104902300 0.0298574678 0.1431240058 0.0375079442 0.0438799790
1540821828.99755 -4.872168 -7.621804 -4.296956 0.033361 0.063350 0.980938 0.180651 0.0000881094 -0.0000492979 -0.0000508951 0.0002247067 0.0003338911 0.0016734133 0.2169720582 0.0110735503 0.0299832733 0.1458655168 0.0385106821 0.0450624728
1540821829.06373 -4.886859 -7.797232 -4.413717 0.032461 0.061655 0.980244 0.185114 0.0000907028 -0.0000507967 -0.0000598277 0.0002254055 0.0003267499 0.0017088910 0.2252542502 0.0121747584 0.0300909706 0.1511384058 0.0404290410 0.0472589418
1540821829.09706 -4.891106 -7.877274 -4.458183 0.032199 0.053997 0.980289 0.187299 0.0000906886 -0.0000469362 -0.0000514867 0.0002133057 0.0002956680 0.0017085214 0.2292909270 0.0135928937 0.0307390094 0.1533492863 0.0407873228 0.0478611209
1540821829.13018 -4.901630 -7.955262 -4.497715 0.031412 0.045604 0.980336 0.189404 0.0000925936 -0.0000466889 -0.0000521172 0.0002067780 0.0002725354 0.0017365470 0.2336507275 0.0142899147 0.0307111434 0.1562825122 0.0419099965 0.0491478491
1540821829.16340 -4.910710 -8.032517 -4.535701 0.029984 0.034706 0.980195 0.192652 0.0000947020 -0.0000464565 -0.0000545899 0.0001982653 0.0002399845 0.0017665761 0.2380543239 0.0149285558 0.0306305946 0.1591454168 0.0430302962 0.0504346036
