# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638131.14528 0.000670 -0.003115 0.028716 -0.785095 0.027718 -0.615250 0.065761 0.0000927880 0.0000684049 0.0002065798 0.0008763660 -0.0001376234 0.0007770535 0.0010126558 0.0003561640 -0.0008780531 0.0002396621 -0.0003436351 0.0014304816
1403638131.19528 0.002621 -0.002482 0.004729 -0.790700 0.021138 -0.608892 0.059980 0.0000989839 0.0000523344 0.0002213610 0.0008794372 -0.0001347453 0.0007703059 0.0012857369 0.0004582859 -0.0010394192 0.0003158459 -0.0004241324 0.0016324047
1403638131.24528 0.004678 -0.001817 -0.021170 -0.797261 0.013355 -0.601181 0.052702 0.0001076424 0.0000328684 0.0002385764 0.0008825118 -0.0001304428 0.0007612355 0.0016248364 0.0005863946 -0.0012223468 0.0004150938 -0.0005173256 0.0018549323
1403638131.29528 0.006605 -0.001287 -0.048172 -0.801960 0.007749 -0.595350 0.048565 0.0001153653 0.0000203776 0.0002508976 0.0008838777 -0.0001273852 0.0007549516 0.0020405521 0.0007450036 -0.0014287488 0.0005418250 -0.0006244191 0.0020999157
1403638131.34528 0.008166 -0.001450 -0.075670 -0.804190 0.005394 -0.592525 0.046511 0.0001198396 0.0000146479 0.0002569948 0.0008848270 -0.0001257660 0.0007524741 0.0025441814 0.0009390266 -0.0016606240 0.0007007624 -0.0007466689 0.0023690272
1403638131.39528 0.009112 -0.002227 -0.103958 -0.804223 0.006727 -0.592512 0.045936 0.0001208236 0.0000151130 0.0002574613 0.0008859932 -0.0001256689 0.0007534111 0.0031475181 0.0011735177 -0.0019199598 0.0008968686 -0.0008852526 0.0026641305
1403638131.44528 0.009628 -0.002926 -0.133072 -0.803428 0.007709 -0.593634 0.045194 0.0001203958 0.0000153306 0.0002562991 0.0008871542 -0.0001253334 0.0007559062 0.0038632948 0.0014539218 -0.0022090632 0.0011355181 -0.0010414740 0.0029877048
1403638131.49384 0.040314 0.022111 -0.178008 -0.804632 0.005229 -0.592450 0.039268 0.0001210753 0.0000043142 0.0002575196 0.0008769617 -0.0001286315 0.0007515173 0.0038976314 0.0010417956 -0.0019623965 0.0006611380 -0.0005997306 0.0027794969
1403638131.54384 0.022195 0.004748 -0.188548 -0.805702 0.005066 -0.591006 0.039125 0.0001248398 -0.0000032627 0.0002615113 0.0008576145 -0.0001341836 0.0007447609 0.0010870596 0.0002847907 -0.0008280976 0.0003762670 -0.0002797733 0.0024218506
1403638131.59418 0.021377 0.000951 -0.209625 -0.807279 0.004514 -0.588865 0.038963 0.0001229577 -0.0000063925 0.0002600579 0.0008315648 -0.0001418668 0.0007356382 0.0009266082 0.0003727550 -0.0007194425 0.0002807206 -0.0003213509 0.0021413373
1403638131.64442 0.029754 0.004584 -0.250172 -0.809394 0.002363 -0.586075 0.037303 0.0001230130 -0.0000129603 0.0002595783 0.0008155772 -0.0001480731 0.0007298629 0.0006738599 0.0002599884 -0.0005779938 0.0002509318 -0.0002594005 0.0020203378
1403638131.69448 0.018781 -0.000865 -0.288613 -0.809799 0.001403 -0.585608 0.035878 0.0001241958 -0.0000186659 0.0002609449 0.0008105488 -0.0001488887 0.0007270298 0.0007040133 0.0002555528 -0.0005634774 0.0002767994 -0.0002552100 0.0020920494
1403638131.74447 0.017725 -0.001498 -0.323319 -0.809752 0.000446 -0.585774 0.034200 0.0001251554 -0.0000209106 0.0002615732 0.0008097428 -0.0001489426 0.0007243110 0.0007290453 0.0002730093 -0.0006146699 0.0003081739 -0.0002531793 0.0021824585
1403638131.79445 0.011448 -0.007518 -0.335591 -0.808998 -0.001677 -0.587022 0.030399 0.0001253703 -0.0000312872 0.0002618363 0.0008019124 -0.0001490316 0.0007198781 0.0007270485 0.0002656505 -0.0005768586 0.0003209025 -0.0002342146 0.0022219352
1403638131.84448 -0.013448 -0.022245 -0.340872 -0.807931 -0.002885 -0.588605 0.027990 0.0001244007 -0.0000407963 0.0002601311 0.0007879191 -0.0001525041 0.0007143966 0.0007088419 0.0002562045 -0.0005131561 0.0003110659 -0.0001884948 0.0020960087
1403638131.89451 -0.023816 -0.027676 -0.352539 -0.806945 -0.001727 -0.590064 0.025722 0.0001178370 -0.0000432371 0.0002533453 0.0007645049 -0.0001606475 0.0007092741 0.0006413568 0.0002188350 -0.0004513283 0.0002655472 -0.0001225930 0.0013356757
1403638131.94464 -0.022994 -0.030448 -0.376411 -0.806732 -0.003171 -0.590451 0.023279 0.0001150391 -0.0000437408 0.0002501585 0.0007585443 -0.0001630142 0.0007078016 0.0006309032 0.0002112179 -0.0004140490 0.0002676647 -0.0000969611 0.0012442680
1403638131.99464 -0.021966 -0.032562 -0.398210 -0.807802 -0.008382 -0.589094 0.018819 0.0001164674 -0.0000547129 0.0002535000 0.0007501906 -0.0001605114 0.0007018747 0.0005795213 0.0001677328 -0.0003326987 0.0002510118 -0.0000438623 0.0010088124
1403638132.04452 -0.027055 -0.034421 -0.410134 -0.810365 -0.015323 -0.585532 0.015021 0.0001218202 -0.0000666432 0.0002596885 0.0007444300 -0.0001542005 0.0006949517 0.0005693866 0.0001609917 -0.0003177930 0.0002595488 -0.0000425416 0.0009867975
1403638132.09439 -0.034685 -0.040608 -0.419069 -0.811806 -0.025022 -0.583334 0.008117 0.0001291393 -0.0000770633 0.0002660885 0.0007371048 -0.0001476851 0.0006794460 0.0005005556 0.0001291637 -0.0003178425 0.0002438369 -0.0000502477 0.0009367567
1403638132.14454 -0.035030 -0.040596 -0.424993 -0.813269 -0.031067 -0.581038 0.004883 0.0001305060 -0.0000860628 0.0002660230 0.0007332010 -0.0001417736 0.0006755453 0.0004998058 0.0001319185 -0.0003094593 0.0002465783 -0.0000507978 0.0009399254
1403638132.19481 -0.039600 -0.043742 -0.410220 -0.811766 -0.033990 -0.582983 0.003376 0.0001276581 -0.0000865369 0.0002614868 0.0007313536 -0.0001396437 0.0006703539 0.0004817455 0.0001244883 -0.0003081738 0.0002410346 -0.0000554923 0.0009284763
1403638132.24479 -0.049598 -0.048479 -0.377570 -0.806305 -0.034525 -0.590477 0.004099 0.0001169385 -0.0000804039 0.0002486771 0.0007296445 -0.0001399015 0.0006691676 0.0004438734 0.0001166852 -0.0003103300 0.0002228830 -0.0000611501 0.0008962173
1403638132.29483 -0.048808 -0.048705 -0.316406 -0.802957 -0.033907 -0.595046 0.005607 0.0001015434 -0.0000762010 0.0002236651 0.0007224248 -0.0001456851 0.0006392232 0.0003983956 0.0001059178 -0.0003129930 0.0001691065 -0.0000678608 0.0007378417
1403638132.34467 -0.053479 -0.049806 -0.277762 -0.799474 -0.031776 -0.599777 0.009957 0.0000988810 -0.0000781709 0.0002198580 0.0007196404 -0.0001444174 0.0006391811 0.0003496326 0.0001066168 -0.0002870113 0.0001382745 -0.0000641638 0.0006973538
1403638132.39466 -0.058190 -0.050604 -0.241224 -0.797507 -0.029367 -0.602298 0.018886 0.0000933590 -0.0000649177 0.0002136660 0.0007158445 -0.0001473406 0.0006401769 0.0003201163 0.0001052256 -0.0002684607 0.0001217573 -0.0000611625 0.0006702310
1403638132.44466 -0.064110 -0.054009 -0.193256 -0.793961 -0.027138 -0.606800 0.026155 0.0000847439 -0.0000503598 0.0002009785 0.0007084886 -0.0001466119 0.0006361763 0.0002950494 0.0001031450 -0.0002484560 0.0001068661 -0.0000556442 0.0006264742
1403638132.49468 -0.070460 -0.056761 -0.145849 -0.787586 -0.022343 -0.614761 0.035743 0.0000692020 -0.0000250432 0.0001671707 0.0006747193 -0.0001233197 0.0005789708 0.0002685126 0.0001010276 -0.0002239287 0.0000891869 -0.0000480916 0.0005671730
1403638132.54466 -0.073203 -0.057987 -0.113992 -0.776662 -0.017838 -0.628175 0.043288 0.0000587365 -0.0000072168 0.0001466030 0.0006619578 -0.0001170098 0.0005722790 0.0002517426 0.0000983124 -0.0002105761 0.0000798096 -0.0000443381 0.0005431606
1403638132.59476 -0.075860 -0.057194 -0.076215 -0.769900 -0.012188 -0.635926 0.052000 0.0000486230 0.0000073223 0.0001229277 0.0006420150 -0.0001007725 0.0005557971 0.0002414329 0.0000959759 -0.0001992440 0.0000751317 -0.0000417728 0.0005173225
1403638132.64492 -0.076480 -0.053661 -0.051965 -0.764423 -0.009728 -0.642116 0.057003 0.0000464563 0.0000154392 0.0001155874 0.0006226474 -0.0000932589 0.0005460321 0.0002323129 0.0000928460 -0.0001883098 0.0000719378 -0.0000383019 0.0004954429
1403638132.69501 -0.075528 -0.047452 -0.034492 -0.764298 -0.009935 -0.642082 0.058987 0.0000462561 0.0000175097 0.0001135950 0.0006102531 -0.0000844809 0.0005329062 0.0002257082 0.0000899115 -0.0001784131 0.0000703472 -0.0000354115 0.0004759363
1403638132.74505 -0.077129 -0.041988 -0.019149 -0.766881 -0.011451 -0.638982 0.058864 0.0000463504 0.0000196895 0.0001117824 0.0005869900 -0.0000696117 0.0005137705 0.0002202965 0.0000873379 -0.0001684993 0.0000695601 -0.0000327780 0.0004543510
1403638132.79506 -0.078532 -0.036399 -0.009626 -0.765900 -0.012270 -0.640341 0.056656 0.0000454661 0.0000215177 0.0001076699 0.0005496269 -0.0000464596 0.0004887860 0.0002149929 0.0000845832 -0.0001581995 0.0000691778 -0.0000295354 0.0004319730
1403638132.84508 -0.081265 -0.031555 -0.002504 -0.760967 -0.012010 -0.646231 0.056301 0.0000408035 0.0000243943 0.0000949627 0.0004938238 -0.0000136657 0.0004609108 0.0002101254 0.0000820930 -0.0001473759 0.0000690874 -0.0000258745 0.0004071281
1403638132.89508 -0.084409 -0.028815 0.003505 -0.755220 -0.009351 -0.652916 0.057055 0.0000364875 0.0000273426 0.0000824553 0.0004354778 0.0000118740 0.0004399217 0.0002056415 0.0000797099 -0.0001370254 0.0000691193 -0.0000219089 0.0003846821
1403638132.94508 -0.086959 -0.027817 0.004256 -0.750131 -0.009847 -0.658654 0.058148 0.0000335833 0.0000266449 0.0000740109 0.0003877106 0.0000279285 0.0004257507 0.0002019306 0.0000774901 -0.0001283317 0.0000692925 -0.0000180157 0.0003689451
1403638132.99513 -0.087730 -0.031295 0.004761 -0.750286 -0.018010 -0.658721 0.053226 0.0000314088 0.0000216984 0.0000672714 0.0003221968 0.0000413248 0.0004009410 0.0001984525 0.0000759909 -0.0001200997 0.0000687964 -0.0000148701 0.0003569272
1403638133.04523 -0.088747 -0.037237 0.003067 -0.753317 -0.029078 -0.655503 0.044545 0.0000317861 0.0000127403 0.0000685357 0.0003024952 0.0000465765 0.0003847026 0.0001957626 0.0000740711 -0.0001125909 0.0000685571 -0.0000111829 0.0003496705
1403638133.09531 -0.087891 -0.046045 0.000620 -0.757046 -0.040012 -0.651315 0.032704 0.0000328916 0.0000054693 0.0000694387 0.0002858694 0.0000519559 0.0003659703 0.0001935948 0.0000722817 -0.0001055054 0.0000683476 -0.0000078846 0.0003429302
1403638133.14543 -0.085358 -0.057165 -0.002914 -0.759132 -0.045317 -0.648907 0.024191 0.0000335253 0.0000017445 0.0000678478 0.0002702944 0.0000583271 0.0003442046 0.0001918391 0.0000705805 -0.0000991371 0.0000683511 -0.0000047225 0.0003329581
1403638133.19553 -0.082697 -0.070954 -0.007919 -0.758626 -0.045069 -0.649777 0.015644 0.0000329972 -0.0000009342 0.0000641084 0.0002543980 0.0000631184 0.0003307027 0.0001903618 0.0000689080 -0.0000942878 0.0000687096 -0.0000023429 0.0003278241
1403638133.24557 -0.081261 -0.087038 -0.013392 -0.757942 -0.040230 -0.651008 0.009726 0.0000317230 -0.0000009635 0.0000595286 0.0002362326 0.0000663954 0.0003199403 0.0001889520 0.0000673619 -0.0000906205 0.0000694968 -0.0000010102 0.0003229112
1403638133.29561 -0.081398 -0.106335 -0.018287 0.758261 0.035152 0.651003 0.000167 0.0000309436 -0.0000013114 0.0000562452 0.0002200025 0.0000681596 0.0003110783 0.0001871983 0.0000656705 -0.0000883141 0.0000706315 -0.0000007937 0.0003182561
1403638133.34565 -0.081841 -0.127579 -0.022941 0.761567 0.031860 0.647226 0.009929 0.0000311317 -0.0000012946 0.0000553828 0.0002052606 0.0000688374 0.0003017254 0.0001849961 0.0000638408 -0.0000872261 0.0000719867 -0.0000011538 0.0003136015
1403638133.39567 -0.082165 -0.150204 -0.023543 0.764801 0.028874 0.643302 0.020205 0.0000316267 -0.0000011093 0.0000553423 0.0001909840 0.0000690281 0.0002931387 0.0001826044 0.0000618847 -0.0000869689 0.0000734661 -0.0000016399 0.0003080198
1403638133.44562 -0.083451 -0.174369 -0.025383 0.768186 0.024155 0.638932 0.032751 0.0000317392 -0.0000013600 0.0000543832 0.0001770598 0.0000690657 0.0002862966 0.0001804724 0.0000596851 -0.0000875631 0.0000748238 -0.0000016023 0.0002992813
1403638133.49556 -0.084865 -0.198218 -0.026446 0.769309 0.016239 0.637277 0.042165 0.0000317946 -0.0000009462 0.0000541003 0.0001667236 0.0000676879 0.0002818386 0.0001787575 0.0000576177 -0.0000874409 0.0000762348 -0.0000016371 0.0002974114
1403638133.54549 -0.086342 -0.222416 -0.023339 0.768656 0.005960 0.637676 0.050020 0.0000314880 0.0000003553 0.0000536829 0.0001578916 0.0000664794 0.0002787673 0.0001776447 0.0000557999 -0.0000873771 0.0000777314 -0.0000012980 0.0002955286
1403638133.59549 -0.091263 -0.245949 -0.018919 0.768299 -0.004673 0.637926 0.052396 0.0000310798 0.0000029433 0.0000531842 0.0001468710 0.0000672392 0.0002740505 0.0001768342 0.0000543512 -0.0000889339 0.0000790093 0.0000006191 0.0002816704
1403638133.64545 -0.097898 -0.268923 -0.019728 0.770024 -0.014352 0.635752 0.051734 0.0000311022 0.0000047942 0.0000538106 0.0001398452 0.0000654718 0.0002719169 0.0001768760 0.0000529793 -0.0000887017 0.0000803372 0.0000018072 0.0002797704
1403638133.69545 -0.106864 -0.289100 -0.023552 0.771596 -0.023002 0.633478 0.053076 0.0000315764 0.0000062594 0.0000550653 0.0001324922 0.0000630756 0.0002681517 0.0001768677 0.0000520953 -0.0000881812 0.0000813495 0.0000027888 0.0002757716
1403638133.74545 -0.117673 -0.308105 -0.028561 0.773097 -0.030723 0.630765 0.059265 0.0000318208 0.0000064001 0.0000553369 0.0001257533 0.0000594104 0.0002637532 0.0001771537 0.0000514397 -0.0000878461 0.0000822980 0.0000031186 0.0002765856
1403638133.79542 -0.129885 -0.323799 -0.025898 0.773262 -0.036909 0.629342 0.068059 0.0000314580 0.0000057122 0.0000535589 0.0001175293 0.0000552582 0.0002549862 0.0001773598 0.0000514158 -0.0000876139 0.0000827312 0.0000030000 0.0002783852
1403638133.84543 -0.140124 -0.339881 -0.024929 0.774688 -0.039505 0.625952 0.080511 0.0000310967 0.0000038737 0.0000510550 0.0001085716 0.0000485338 0.0002421872 0.0001784731 0.0000509424 -0.0000884245 0.0000834248 0.0000037155 0.0002793351
1403638133.89548 -0.151696 -0.349252 -0.019769 0.776398 -0.039011 0.622027 0.093634 0.0000303641 0.0000026352 0.0000467598 0.0000983984 0.0000425628 0.0002203004 0.0001792511 0.0000512637 -0.0000891442 0.0000835528 0.0000034935 0.0002792145
1403638133.94548 -0.154546 -0.360791 -0.025176 0.779435 -0.043347 0.617420 0.096928 0.0000293380 0.0000007473 0.0000417208 0.0000862471 0.0000357422 0.0001996423 0.0001806902 0.0000510637 -0.0000905186 0.0000842747 0.0000039057 0.0002780292
1403638133.99550 -0.153622 -0.365384 -0.032976 0.782318 -0.046024 0.613403 0.097967 0.0000288354 0.0000001475 0.0000381555 0.0000758274 0.0000280166 0.0001769461 0.0001820823 0.0000513074 -0.0000923674 0.0000848495 0.0000039975 0.0002779687
1403638134.04557 -0.150678 -0.363252 -0.035459 0.784003 -0.047358 0.611392 0.096413 0.0000283880 0.0000008162 0.0000345866 0.0000693069 0.0000265438 0.0001546069 0.0001825640 0.0000523424 -0.0000920301 0.0000849938 0.0000025594 0.0002732252
1403638134.09562 -0.142158 -0.357986 -0.040270 0.787220 -0.047670 0.607882 0.092154 0.0000277324 0.0000014598 0.0000307870 0.0000643534 0.0000257495 0.0001344571 0.0001826367 0.0000531405 -0.0000909682 0.0000849236 0.0000016780 0.0002666303
1403638134.14563 -0.125631 -0.349808 -0.050454 0.790364 -0.049422 0.604651 0.085317 0.0000267695 0.0000017295 0.0000264078 0.0000592729 0.0000233649 0.0001140249 0.0001814048 0.0000535384 -0.0000891440 0.0000845363 0.0000016478 0.0002602015
1403638134.19564 -0.112590 -0.339355 -0.051125 0.789488 -0.051355 0.606096 0.081972 0.0000260311 0.0000017395 0.0000236864 0.0000566513 0.0000196634 0.0001015539 0.0001814849 0.0000540604 -0.0000898259 0.0000837139 0.0000012065 0.0002590700
1403638134.24563 -0.097578 -0.325361 -0.049809 0.784791 -0.057246 0.612395 0.076144 0.0000246135 0.0000013257 0.0000198884 0.0000538215 0.0000157534 0.0000904022 0.0001815614 0.0000539452 -0.0000907554 0.0000825392 0.0000010723 0.0002574509
1403638134.29562 -0.082733 -0.309196 -0.048963 0.781610 -0.062665 0.616511 0.071227 0.0000234819 0.0000009006 0.0000164877 0.0000511609 0.0000119112 0.0000790508 0.0001812651 0.0000536098 -0.0000918567 0.0000810083 0.0000008422 0.0002546119
1403638134.34559 -0.062453 -0.291070 -0.053777 0.783003 -0.069068 0.615023 0.062316 0.0000229184 0.0000011891 0.0000140449 0.0000481041 0.0000110134 0.0000676709 0.0001776744 0.0000529225 -0.0000895317 0.0000786333 -0.0000014921 0.0002391424
1403638134.39554 -0.048292 -0.273361 -0.053765 0.785248 -0.072395 0.612452 0.055205 0.0000228459 0.0000012867 0.0000132019 0.0000463338 0.0000087857 0.0000618374 0.0001778246 0.0000532126 -0.0000908680 0.0000767840 -0.0000024098 0.0002370619
1403638134.44551 -0.035855 -0.255574 -0.055618 0.787979 -0.075139 0.609056 0.049942 0.0000227137 0.0000011469 0.0000123518 0.0000443890 0.0000070163 0.0000572620 0.0001783452 0.0000534653 -0.0000923517 0.0000748932 -0.0000038767 0.0002333791
1403638134.49549 -0.022774 -0.237793 -0.058814 0.788562 -0.079506 0.608244 0.043455 0.0000221652 0.0000007146 0.0000105075 0.0000422233 0.0000046854 0.0000507403 0.0001785045 0.0000540060 -0.0000935856 0.0000730779 -0.0000052115 0.0002310813
1403638134.54546 -0.010707 -0.218709 -0.061201 0.788769 -0.085107 0.607726 0.035628 0.0000216920 0.0000005298 0.0000090413 0.0000396895 0.0000030636 0.0000457677 0.0001787138 0.0000544534 -0.0000949296 0.0000713950 -0.0000067908 0.0002276336
1403638134.59547 0.001645 -0.199100 -0.065858 0.788567 -0.089841 0.607814 0.025559 0.0000212089 0.0000005140 0.0000075100 0.0000373946 0.0000020067 0.0000406255 0.0001788211 0.0000551326 -0.0000956452 0.0000698380 -0.0000082621 0.0002242445
1403638134.64541 0.010282 -0.177973 -0.068288 0.791453 -0.091677 0.603957 0.020827 0.0000210569 0.0000004991 0.0000068631 0.0000353437 0.0000013864 0.0000379446 0.0001793885 0.0000558520 -0.0000965368 0.0000685635 -0.0000094980 0.0002219287
1403638134.69539 0.017377 -0.156359 -0.069638 0.795589 -0.091089 0.598665 0.018458 0.0000209041 0.0000003046 0.0000061706 0.0000331192 0.0000009734 0.0000350741 0.0001797576 0.0000564596 -0.0000970864 0.0000675386 -0.0000105548 0.0002186836
1403638134.74536 0.025355 -0.133373 -0.071132 0.800845 -0.090118 0.591864 0.014938 0.0000206932 0.0000001431 0.0000052838 0.0000306708 0.0000008374 0.0000316819 0.0001797888 0.0000571593 -0.0000967310 0.0000667222 -0.0000114623 0.0002147932
1403638134.79533 0.033087 -0.109532 -0.071036 0.806711 -0.087729 0.584216 0.014545 0.0000205356 -0.0000000909 0.0000046165 0.0000285793 0.0000006078 0.0000292165 0.0001799589 0.0000577714 -0.0000964344 0.0000660177 -0.0000121674 0.0002112002
1403638134.84528 0.041382 -0.085605 -0.070181 0.810988 -0.086003 0.578508 0.015175 0.0000201980 -0.0000003243 0.0000036196 0.0000264366 0.0000004594 0.0000262955 0.0001796550 0.0000582445 -0.0000954494 0.0000653927 -0.0000126644 0.0002069102
1403638134.89528 0.052590 -0.062156 -0.070829 0.812602 -0.086980 0.576136 0.013427 0.0000196816 -0.0000003622 0.0000023208 0.0000242982 0.0000006987 0.0000229258 0.0001784550 0.0000585446 -0.0000939082 0.0000648308 -0.0000130624 0.0002021622
1403638134.94524 0.057301 -0.041052 -0.066695 0.811594 -0.087532 0.577474 0.013335 0.0000194597 -0.0000004405 0.0000018131 0.0000225729 0.0000006472 0.0000215754 0.0001789045 0.0000590305 -0.0000936420 0.0000644864 -0.0000135844 0.0001988491
1403638134.99523 0.062224 -0.021018 -0.065081 0.811112 -0.088686 0.577996 0.012375 0.0000192216 -0.0000004874 0.0000012386 0.0000207708 0.0000007805 0.0000200459 0.0001789811 0.0000593339 -0.0000929977 0.0000642844 -0.0000138156 0.0001957435
1403638135.04524 0.066664 -0.002564 -0.064885 0.813309 -0.086302 0.575235 0.013586 0.0000190513 -0.0000005412 0.0000007623 0.0000190911 0.0000008804 0.0000187723 0.0001789261 0.0000596005 -0.0000922572 0.0000642210 -0.0000139113 0.0001931919
1403638135.09525 0.069902 0.014096 -0.065192 0.816968 -0.082180 0.570600 0.015029 0.0000189192 -0.0000005615 0.0000003724 0.0000175925 0.0000009619 0.0000177891 0.0001789864 0.0000598303 -0.0000916703 0.0000641968 -0.0000139428 0.0001910417
1403638135.14527 0.073242 0.028774 -0.066484 0.820137 -0.078498 0.566567 0.014664 0.0000187359 -0.0000004746 -0.0000001042 0.0000161288 0.0000012239 0.0000166712 0.0001784189 0.0000598175 -0.0000911599 0.0000641022 -0.0000139311 0.0001889877
1403638135.19528 0.073533 0.038814 -0.068208 0.822233 -0.076066 0.563832 0.015469 0.0000185968 -0.0000004600 -0.0000004510 0.0000149158 0.0000012933 0.0000158880 0.0001782367 0.0000598446 -0.0000906359 0.0000640353 -0.0000138782 0.0001872628
1403638135.24529 0.072982 0.044792 -0.070718 0.824227 -0.074871 0.561061 0.015977 0.0000184389 -0.0000004159 -0.0000008162 0.0000137761 0.0000013989 0.0000151144 0.0001777935 0.0000597602 -0.0000901507 0.0000639391 -0.0000138166 0.0001858802
1403638135.29526 0.070430 0.045782 -0.072499 0.823818 -0.074184 0.561711 0.017353 0.0000183628 -0.0000004385 -0.0000010001 0.0000127640 0.0000013836 0.0000146643 0.0001779053 0.0000597679 -0.0000899953 0.0000638911 -0.0000138495 0.0001847408
1403638135.34522 0.065507 0.042204 -0.075195 0.821686 -0.075359 0.564638 0.018361 0.0000182728 -0.0000004488 -0.0000012129 0.0000113511 0.0000015213 0.0000140730 0.0001769993 0.0000591286 -0.0000901587 0.0000633029 -0.0000140834 0.0001837895
1403638135.39520 0.060754 0.037212 -0.077980 0.820482 -0.076689 0.566133 0.020561 0.0000182078 -0.0000004872 -0.0000013768 0.0000106526 0.0000014393 0.0000136319 0.0001769114 0.0000590664 -0.0000901411 0.0000632787 -0.0000142209 0.0001831795
1403638135.44520 0.055197 0.029509 -0.081242 0.821057 -0.076911 0.565063 0.025571 0.0000181300 -0.0000004674 -0.0000015798 0.0000100154 0.0000013377 0.0000132222 0.0001767315 0.0000589724 -0.0000900892 0.0000632365 -0.0000143572 0.0001827810
1403638135.49520 0.050746 0.018979 -0.084890 0.822383 -0.076930 0.562960 0.029053 0.0000179557 -0.0000004537 -0.0000019580 0.0000094456 0.0000012217 0.0000125132 0.0001759361 0.0000591591 -0.0000898449 0.0000630539 -0.0000145138 0.0001824124
1403638135.54520 0.045161 0.007350 -0.086946 0.824770 -0.077584 0.559252 0.031193 0.0000178623 -0.0000004380 -0.0000021450 0.0000089737 0.0000011906 0.0000122389 0.0001756107 0.0000590338 -0.0000896662 0.0000629974 -0.0000146356 0.0001821757
1403638135.59518 0.036873 -0.009870 -0.085454 0.826283 -0.077293 0.556690 0.037119 0.0000177596 -0.0000003417 -0.0000023925 0.0000084986 0.0000011784 0.0000117585 0.0001739419 0.0000579002 -0.0000890200 0.0000619961 -0.0000142150 0.0001815229
1403638135.64514 0.031748 -0.026889 -0.083645 0.824813 -0.080199 0.558206 0.040715 0.0000177316 -0.0000003453 -0.0000024837 0.0000081292 0.0000010887 0.0000114771 0.0001736787 0.0000579201 -0.0000888044 0.0000621171 -0.0000144084 0.0001813060
1403638135.69511 0.025666 -0.045254 -0.082594 0.821399 -0.087380 0.562065 0.041838 0.0000177150 -0.0000004538 -0.0000025383 0.0000077868 0.0000010505 0.0000111577 0.0001733785 0.0000579510 -0.0000885752 0.0000622256 -0.0000146223 0.0001810555
1403638135.74508 0.018490 -0.063272 -0.082600 0.818068 -0.095231 0.565743 0.040380 0.0000176938 -0.0000006135 -0.0000025768 0.0000075133 0.0000010357 0.0000108644 0.0001730918 0.0000580001 -0.0000882867 0.0000623774 -0.0000148767 0.0001808283
